idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Slaughterhouse-Five,Slaughterhouse-Five,0.05064249038696289,9.739399909973145,1.0,1.0,1.0
1, mandolin,mandolin,0.052834510803222656,9.312840938568115,1.0,1.0,1.0
2, 2,two terms,0.049607276916503906,9.33216667175293,0.3660452365875244,0.0,0.0
3, Jeff Green,Jeff Green,0.07444643974304199,9.318577289581299,1.0000001192092896,1.0,1.0
4, Yes.,yes,0.051071882247924805,9.304396867752075,0.836855947971344,1.0,1.0
5, Max Tegmark,Max Tegmark,0.05359649658203125,9.596538066864014,1.0,1.0,1.0
6, 1991,1991,0.049625396728515625,9.435117244720459,1.0,1.0,1.0
7, American,American,0.0615689754486084,9.173603057861328,1.0,1.0,1.0
8, Meghan McCain,Meghan McCain,0.052551984786987305,9.342793226242065,1.0,1.0,1.0
9," ""Dùbhghlas""","""dubh glas"", meaning ""black stream""",0.08044886589050293,9.981618404388428,0.4942220449447632,0.0,0.0
10, Robert Louis Stevenson.,Robert Louis Stevenson,0.046068668365478516,9.560473680496216,0.9807402491569519,1.0,1.0
11, Bianca Gascoigne.,Bianca Gascoigne,0.2208564281463623,9.848620891571045,0.9892776012420654,1.0,1.0
12, RG3,RG3 or RGIII,0.04709744453430176,9.289698123931885,0.7979801297187805,0.5,0.5
13, Green Day.,Billie Joe Armstrong,0.06405425071716309,9.466516733169556,0.43587255477905273,0.0,0.0
14," 5,726","8,200",0.046082258224487305,9.578484773635864,0.19871526956558228,0.0,0.0
15, Good Charlotte has released more albums.,Good Charlotte,0.05283093452453613,9.930449485778809,0.6434453725814819,0.5,0.5
