idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Yes.,yes,0.0008754730224609375,1.3827323913574219,0.836855947971344,1.0,1.0
1,Alternative rock.,alternative rock,0.0008742809295654297,0.24362635612487793,0.9691143035888672,1.0,1.0
2,Gerald Ford.,Gerald Ford,0.0007319450378417969,0.24349021911621094,0.9736015796661377,1.0,1.0
3,There is no information about the author of Experiments in Ethics being born in the given context.,1954,0.0006992816925048828,0.8023808002471924,0.09618240594863892,0.0,0.0
4,L'Abbesse de Jouarre.,L'Abbesse de Jouarre,0.0008373260498046875,0.5050539970397949,0.9851242303848267,1.0,1.0
5,Downhill and super-G.,slalom and giant slalom,0.0008444786071777344,0.3547391891479492,0.5902047157287598,0.25,0.25
6,Yes.,yes,0.0007088184356689453,0.20303797721862793,0.836855947971344,1.0,1.0
7,"3,102","5,615",0.0007524490356445312,0.27898716926574707,0.2504020631313324,0.0,0.0
8,Scott Fellows.,Scott Fellows,0.0007328987121582031,0.2793271541595459,0.9807367920875549,1.0,1.0
9,Ben Affleck.,Ben Affleck,0.0007848739624023438,0.27905750274658203,0.9820345640182495,1.0,1.0
10,1987,1986,0.0007472038269042969,0.24113011360168457,0.8392505049705505,0.0,0.0
11,West Germany.,"Germany, Switzerland and Austria",0.0007405281066894531,0.24329042434692383,0.6112209558486938,0.3333333333333333,0.3333333333333333
12,Johns Hopkins School of Medicine.,Johns Hopkins School of Medicine,0.0008161067962646484,0.35094523429870605,0.9717385172843933,1.0,1.0
13,The 2008 Democratic National Convention in Denver was earlier than the 2008 New Hampshire primary.,Denver,0.0007796287536621094,0.876262903213501,0.3805631995201111,0.125,0.125
14,"There is no mention of a ""Tampa Reservation"" in the provided context.",Hillsborough County,0.0007834434509277344,0.7252509593963623,0.32016679644584656,0.0,0.0
15,10.,nineteen,0.0007658004760742188,0.23798203468322754,0.4745889902114868,0.0,0.0
