idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Eriostemon has more species.,Eriostemon,0.30965757369995117,25.60135769844055,0.6978172063827515,0.4,0.4
1, Grey,Grey,0.3502812385559082,23.995079040527344,1.0000001192092896,1.0,1.0
2, Oklahoma,Oklahoma Sooners,0.34379005432128906,24.150415658950806,0.7633768320083618,0.6666666666666666,0.6666666666666666
3, Yes.,yes,0.37975239753723145,24.202897548675537,0.836855947971344,1.0,1.0
4, Kelly McGillis,Charlie,0.37560558319091797,24.556634187698364,0.32799267768859863,0.0,0.0
5, Bruno Ganz,Bruno Ganz,0.36821913719177246,24.554344415664673,1.0,1.0,1.0
6, Palais Garnier,Right Bank,0.37532973289489746,24.741838455200195,0.15153995156288147,0.0,0.0
7, United States.,American,0.2733609676361084,24.51271629333496,0.5898011326789856,0.0,0.0
8, The Marshall Mathers LP.,The Marshall Mathers LP,0.35944509506225586,25.210500240325928,0.9859282970428467,1.0,1.0
9, 1969,1969,0.36501288414001465,24.49366307258606,1.0000001192092896,1.0,1.0
10," He was named ""one of the world's leading rocket scientists"".","""one of the world's leading rocket scientists""",0.29732632637023926,26.745026350021362,0.8430007100105286,0.8421052631578948,0.8421052631578948
11, No.,no,0.3607313632965088,24.32429313659668,0.8128341436386108,1.0,1.0
12, Czech,Czech,0.29746270179748535,24.02128005027771,1.0,1.0,1.0
13, Gainsborough.,"22,117",0.3484489917755127,24.790006637573242,-0.05732634291052818,0.0,0.0
14, 1943,"September 1, 1942",0.36800575256347656,24.546549797058105,0.6109186410903931,0.0,0.0
15, 1994,1994,0.4465615749359131,24.429206371307373,1.0000001192092896,1.0,1.0
16, 29km,29km,0.36511993408203125,24.56862759590149,0.9999999403953552,1.0,1.0
17, Scott Dann,Wilfried Zaha,0.27938389778137207,24.317179918289185,0.2613946199417114,0.0,0.0
18, The Holy Roman Empire.,the Kalmar Union,0.3655121326446533,24.96084976196289,0.24070538580417633,0.28571428571428575,0.28571428571428575
19, AD Alcorcón,AD Alcorcón,0.35664892196655273,24.921282529830933,1.0000001192092896,1.0,1.0
20, Anaximander,Anaximander,0.37234067916870117,24.832224130630493,0.9999998807907104,1.0,1.0
21, Shrub,shrub,0.3655989170074463,24.327858924865723,1.0,1.0,1.0
22, $1.4 billion.,$1.4 billion,0.3227381706237793,25.18569827079773,0.9851727485656738,1.0,1.0
23, Kim Tae-woo,Kim Tae-woo,0.3771219253540039,24.97087287902832,1.0000001192092896,1.0,1.0
24, George VI,Stanley Baldwin,0.3695054054260254,24.20200824737549,0.3325992822647095,0.0,0.0
25, American,American,0.4481019973754883,24.0181884765625,1.0,1.0,1.0
26, Infomercials.,infomercials,0.33954906463623047,25.055238962173462,0.9814745187759399,1.0,1.0
27, Deontay Wilder,The Bronze Bomber,0.36022448539733887,25.02486777305603,0.1927260160446167,0.0,0.0
28, Invicta France and Caisse d'Épargne.,Invicta France,0.3514719009399414,27.22015619277954,0.7480155229568481,0.5,0.5
29," Melbourne, Victoria.",Melbourne,0.3682281970977783,24.65122675895691,0.9056973457336426,0.6666666666666666,0.6666666666666666
30, Daredevil,Daredevil,0.35829734802246094,24.271865129470825,1.0,1.0,1.0
31, Fox network.,Fox,0.37290406227111816,24.46767020225525,0.7972009181976318,0.6666666666666666,0.6666666666666666
