idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,"There is no mention of ""Fun Fun Bar"" in the given context.",1935,0.525285005569458,2.3331451416015625,-0.03469686210155487,0.0,0.0
1,"No, the number of entrants has increased, reaching a record 763 in 2011-12.",The number of entrants has increased greatly in recent years,0.26718997955322266,1.0617306232452393,0.8170650601387024,0.5833333333333334,0.5833333333333334
2,José Batlle y Ordóñez.,José Batlle y Ordóñez,0.48592376708984375,0.5787813663482666,0.9889011383056641,1.0,1.0
3,Francisco Antonio Maciel.,Francisco Antonio Maciel,0.3368241786956787,0.3339357376098633,0.9896161556243896,1.0,1.0
4,"Yes, Rebecca Lowe became the first woman to host the FA Cup Final in the UK.",Rebecca Lowe became the first woman to host the FA Cup Final in the UK.,0.2778623104095459,0.8730378150939941,0.9433866739273071,0.967741935483871,0.967741935483871
5,There is no information about 1923 in the given context.,A major storm,0.30828118324279785,0.7215557098388672,0.0014084726572036743,0.0,0.0
6,Gordon Brown.,"his Chancellor, Gordon Brown",1.5463178157806396,0.34943103790283203,0.7710922956466675,0.6666666666666666,0.6666666666666666
7,May 1994.,May 1994,0.3310568332672119,0.4260671138763428,0.9781463146209717,1.0,1.0
8,The Montevideo Cabildo is a major note in Ciudad Vieja.,Plaza de la Constitución,0.4820740222930908,0.8006296157836914,0.4109066128730774,0.0,0.0
9,191,191,0.4377889633178711,0.31673598289489746,1.0000001192092896,1.0,1.0
10,BBC and Sky Sports.,"From 1988 to 1997, the BBC and Sky Sports had coverage of the FA Cup",0.2771117687225342,0.39749693870544434,0.650485098361969,0.4210526315789474,0.4210526315789474
11,There is no information about who planned the first set of subsidiary forts in the given context.,Portuguese,0.316974401473999,0.9124178886413574,-0.047715313732624054,0.0,0.0
12,Telecommunications company.,telecommunications,0.25577449798583984,0.39054179191589355,0.8162104487419128,0.6666666666666666,0.6666666666666666
13,1942,1942,7.562074422836304,0.3544628620147705,1.0,1.0,1.0
14,"81,774.","81,774",6.743302345275879,0.4313066005706787,0.983536958694458,1.0,1.0
15,"Yes, the trophy is decorated with ribbons in the colours of both finalists during the final.","the trophy wears is decorated with ribbons in the colours of both finalists, with the loser's ribbons being removed at the end of the game.",0.3224492073059082,0.9541568756103516,0.866768479347229,0.6190476190476191,0.6190476190476191
16,Rimer Cardillo.,Rimer Cardillo,0.6390707492828369,0.4289515018463135,0.9760582447052002,1.0,1.0
17,The trophy is permanently presented to any club which wins the competition three times.,"the trophy was to be permanently presented to any club which won the competition three times,",0.26445484161376953,0.8009703159332275,0.9400786757469177,0.7999999999999999,0.7999999999999999
18,September 2006.,September 2006,0.38689398765563965,0.4262266159057617,0.9575011730194092,1.0,1.0
19,There is no information about the Sheraton in the given context.,207,0.35777902603149414,0.727508544921875,0.04004636034369469,0.0,0.0
20,Plaza Zabala.,Plaza Zabala,0.30371522903442383,0.4302999973297119,0.97856205701828,1.0,1.0
21,"The text does not mention the Iglesia Punta Carretas, but it does mention Punta Carretas Shopping, which was built in 1994.",Romanesque Revival style,0.3148479461669922,1.473942518234253,0.005461538210511208,0.0,0.0
22,"Doncaster, a member of the Amalgamated Society of Railway Servants.",Doncaster,0.40679264068603516,0.8771965503692627,0.7282758355140686,0.18181818181818182,0.18181818181818182
23,BT Sport.,BT Sport,0.429915189743042,0.3213930130004883,0.9835983514785767,1.0,1.0
24,Daniel Muñoz.,Daniel Muñoz,0.7077631950378418,0.42720842361450195,0.9780284762382507,1.0,1.0
25,The Militant newspaper's five member editorial board were expelled on 22 February 1983.,activists and the two MPs who supported the group.,0.33879971504211426,0.9526631832122803,0.2926432490348816,0.08695652173913043,0.08695652173913043
26,1816.,1816,0.504539966583252,0.3884468078613281,0.9636778831481934,1.0,1.0
27,1994,"2014 replica of the second design, introduced in 1911",0.3609342575073242,0.35221052169799805,0.17383331060409546,0.0,0.0
28,Sir John Chilcot.,Sir John Chilcot,0.23232722282409668,0.4640169143676758,0.9859715700149536,1.0,1.0
29,Immigration.,the great European immigration,0.7895903587341309,0.3181631565093994,0.5824998617172241,0.4,0.4
30,"Yes, it's a regular occurrence in the FA Cup.",Almost every club in the League Pyramid has a fondly remembered giant-killing act in its history,0.4507124423980713,0.6594321727752686,0.2886137366294861,0.22222222222222224,0.14814814814814817
31,5,five physical trophies have been presented,0.2853384017944336,0.3165283203125,0.3686099052429199,0.0,0.0
32,1856,1856,0.4084019660949707,0.35761451721191406,1.000000238418579,1.0,1.0
33,100 meters (330 ft),100 metres (330 ft) high,0.3252246379852295,0.5024254322052002,0.8933809995651245,0.6666666666666665,0.6666666666666665
34,1901,1901,0.3350794315338135,0.3229193687438965,1.0,1.0,1.0
35,Notts County in 1894.,Notts County,0.5403292179107666,0.5416727066040039,0.8057477474212646,0.6666666666666666,0.6666666666666666
36,The Rodo Park and the Estadio Gran Parque Central serve as poles of the city of Montevideo.,urban development,0.9929258823394775,1.1017887592315674,0.0621047168970108,0.0,0.0
37,The government of Montevideo.,the government of Montevideo,0.31260037422180176,0.5058538913726807,0.9873817563056946,1.0,1.0
38,Buenos Aires.,Buenos Aires,0.3946669101715088,0.3568241596221924,0.9760341048240662,1.0,1.0
39,Montevideo.,Montevideo,1.2675471305847168,0.3949592113494873,0.9802385568618774,1.0,1.0
40,1856.,1998,0.70255446434021,0.3941929340362549,0.37300899624824524,0.0,0.0
41,The National Museum of Visual Arts is not mentioned in the text.,Parque Rodó,0.2838132381439209,0.7298455238342285,0.008404280990362167,0.0,0.0
42,Henry (Harry) James Burge claimed to have stolen the FA Cup.,80 year old career criminal Henry (Harry) James Burge claimed to have committed the theft,0.33510303497314453,0.7709255218505859,0.7103700637817383,0.6153846153846153,0.6153846153846153
43,The Independent Labour Party (ILP).,Social Democratic Party,0.3482491970062256,0.5431768894195557,0.5571383237838745,0.25,0.25
44,"José Enrique Rodó, an important Uruguayan writer.",José Enrique Rodó,0.2839982509613037,0.6863710880279541,0.7652969360351562,0.6,0.6
45,Wembley Stadium.,"predominantly in London, and mainly at the Kennington Oval and then Crystal Palace.",0.28742504119873047,0.4281454086303711,0.5776833295822144,0.0,0.0
46,People consider giant killings as an integral part of the FA Cup tradition and prestige.,is considered an integral part of the tradition and prestige of the competition,0.2812833786010742,0.8104915618896484,0.46701711416244507,0.6428571428571429,0.6428571428571429
47,The text does not mention Crystal Palace hosting the FA Cup.,21,0.2666769027709961,0.6863718032836914,0.03341038152575493,0.0,0.0
