idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, New York.,New York,0.055481672286987305,8.13135051727295,0.9648565053939819,1.0,1.0
1, Saint Casimir,Johannes Longinus,0.05791783332824707,8.113569498062134,0.35340893268585205,0.0,0.0
2," ""U Can't Touch This""",U Can't Touch This,0.04868316650390625,8.593134641647339,0.7539971470832825,1.0,1.0
3, Anna Sewell,English,0.04733014106750488,8.11848521232605,0.18192759156227112,0.0,0.0
4," Pennsylvania State University was founded in 1855, while the University of East Anglia was founded in 1963.",Pennsylvania State University,0.05536937713623047,10.686498165130615,0.6435672044754028,0.3,0.3
5, 2013,"March 21, 1985",0.055151939392089844,8.100169897079468,0.42761045694351196,0.0,0.0
6, Martin Scorsese,Todd Phillips,0.0632326602935791,8.24692440032959,0.2909177541732788,0.0,0.0
7, Chris Brown.,Chris Brown,0.05956554412841797,8.12325382232666,0.95943284034729,1.0,1.0
8, They are both genera of flowering plants.,genus,0.05146646499633789,8.696766138076782,0.47168073058128357,0.0,0.0
9, Road Kings,Road Kings,0.06962943077087402,8.00046992301941,1.0000001192092896,1.0,1.0
10, Yes.,yes,0.04918694496154785,7.984743118286133,0.836855947971344,1.0,1.0
11, Yes.,yes,0.05359053611755371,7.990933895111084,0.836855947971344,1.0,1.0
12, The Rahmi M. Koç Museum opened first in 1991.,Rahmi M. Koç Museum,0.06070852279663086,9.591116666793823,0.8118503093719482,0.6153846153846153,0.6153846153846153
13, Bayern Munich,Porto,0.047009944915771484,8.008496522903442,0.5006292462348938,0.0,0.0
14, Miami Heat,Oklahoma City Thunder,0.06209993362426758,7.987097978591919,0.39322802424430847,0.0,0.0
15," Philip Saville was born on October 28, 1930, and Christophe Gans was born on March 11, 1960.",Philip Saville,0.058203935623168945,11.440939903259277,0.5981122255325317,0.21052631578947367,0.21052631578947367
