idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Robin van Persie.,Robin van Persie,0.3579895496368408,2.6037588119506836,0.9897507429122925,1.0,1.0
1,"David Harbour starred in the Netflix series ""Stranger Things"" and Jennifer Beals starred in the cancelled series ""Proof"".",Matthew Modine,0.4758338928222656,2.2321770191192627,0.23938283324241638,0.0,0.0
2,"None, they don't have a mutual organization in common.",Walt Disney Productions,0.3899552822113037,1.556544542312622,0.15385356545448303,0.0,0.0
3,Jonathan Rea.,Jonathan Rea,0.2962684631347656,0.9940741062164307,0.9833773970603943,1.0,1.0
4,Marvel Comics.,Marvel Comics,0.6682085990905762,0.9231951236724854,0.9408357739448547,1.0,1.0
5,Adele.,Adele,0.34212398529052734,0.9934940338134766,0.971667468547821,1.0,1.0
6,Owen Jones.,Owen Jones,0.27866554260253906,1.2210109233856201,0.9752286076545715,1.0,1.0
7,2009.,2009,0.2749810218811035,0.9370622634887695,0.9539592266082764,1.0,1.0
8,Shinya Aoki.,Kazushi Sakuraba,0.2642793655395508,1.2397921085357666,0.3155048191547394,0.0,0.0
9,"Sylvester Stallone was denied permission to use ""Another One Bites the Dust"" by Queen for his movie ""Rocky III"".",Sylvester Stallone,0.24146437644958496,2.5519027709960938,0.5852451920509338,0.1904761904761905,0.1904761904761905
10,1962.,1962,0.2658061981201172,1.1992452144622803,0.9593217968940735,1.0,1.0
11,New York.,New York,0.47435593605041504,1.114281177520752,0.9648565053939819,1.0,1.0
12,Boardwalk Empire.,Terence Winter,0.3148179054260254,1.2681796550750732,0.23891355097293854,0.0,0.0
13,"Ares was a science fiction wargame magazine, while Right On! was an American teen magazine.",magazine,0.40561532974243164,2.2099769115448,0.4481543004512787,0.125,0.125
14,Yes.,yes,0.6267518997192383,0.7342221736907959,0.836855947971344,1.0,1.0
15,The Ole Miss riot of 1962.,The Ole Miss riot of 1962,0.35076332092285156,1.457211971282959,0.9877935647964478,1.0,1.0
16,Canada.,Canada,0.3243563175201416,1.1238727569580078,0.9222739934921265,1.0,1.0
17,Billie Joe Armstrong.,Billie Joe Armstrong,0.3971841335296631,1.091874599456787,0.9787123203277588,1.0,1.0
18,Isabella of Portugal.,Isabella of Portugal,0.38953328132629395,1.0849530696868896,0.9871997237205505,1.0,1.0
19,SiriusXM NFL Radio,SiriusXM NFL Radio,0.3730764389038086,1.279895544052124,1.0,1.0,1.0
20,2,two,0.41317248344421387,1.0684010982513428,0.8183472156524658,0.0,0.0
21,"October 1st, 2017.",October 1st,0.5447406768798828,1.3758666515350342,0.8644310235977173,0.8,0.8
22,Valley Girl.,Valley Girl,0.3732764720916748,1.051711082458496,0.9710118770599365,1.0,1.0
23,Everton F.C.,Premier League team,0.30028390884399414,1.1403300762176514,0.6193852424621582,0.0,0.0
24,"Ibn Taymiyyah was born first, in 1263, while Mimar Sinan was born in 1489/1490.",Ibn Taymiyyah,0.25200986862182617,2.4103810787200928,0.6014779210090637,0.23529411764705882,0.23529411764705882
25,The Cougar.,jaguar,0.3185763359069824,0.9928305149078369,0.4378995895385742,0.0,0.0
26,KMVI.,KJKS,0.48380160331726074,0.9137537479400635,0.39007431268692017,0.0,0.0
27,"March 28, 2014.","March 28, 2014",0.6155788898468018,1.388585090637207,0.9723619818687439,1.0,1.0
28,Fort Worth.,"Fort Worth, Texas",0.34430646896362305,1.044980764389038,0.8613506555557251,0.8,0.8
29,"Steve Marriott was born on January 30, 1947, and Danny Shirley was born on August 12, 1956, so Steve Marriott was born first.",Stephen Peter Marriott,0.3700413703918457,2.6726489067077637,0.45047229528427124,0.07692307692307691,0.07692307692307691
30,Ceropegia and Cassipourea are both types of flowering plants.,flowering,0.48029136657714844,1.4932894706726074,0.49973100423812866,0.19999999999999998,0.19999999999999998
31,Uncle Grandpa.,Uncle Grandpa,0.44025540351867676,1.226212978363037,0.9773848056793213,1.0,1.0
32,Atypical.,Atypical,0.44083285331726074,1.150841236114502,0.8917060494422913,1.0,1.0
33,Switzerland.,the Swiss Confederation,0.541262149810791,0.7813668251037598,0.590699315071106,0.0,0.0
34,Joe Weisberg.,Joe Weisberg,0.23478412628173828,1.2888717651367188,0.9822428822517395,1.0,1.0
35,Univision Communications.,Univision Communications,0.28277063369750977,1.0324828624725342,0.9784467816352844,1.0,1.0
