idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score
0,Chicago.,Chicago,0.29839134216308594,1.8311638832092285,0.9562100172042847,1.0,1.0
1,I don't see any information about the birth date of the American actress who starred in The Tiger Makes Out.,"September 3, 1925",0.493772029876709,1.355710744857788,0.2409515231847763,0.0,0.0
2,I couldn't find any information that links David Pruiksma to a movie based on a novel with the same name.,Quasimodo,0.363924503326416,1.4518136978149414,0.12423109263181686,0.0,0.0
3,The United States.,American,0.3101625442504883,0.33719658851623535,0.48857617378234863,0.0,0.0
4,Cris Morena.,Cris Morena,1.4753034114837646,0.5047314167022705,0.9827972650527954,1.0,1.0
5,"""Happy End"" (1999) and ""A Muse"" (2012).","He is best known for his films ""Happy End"" (1999) and ""A Muse"" (2012).",0.4038851261138916,0.7791616916656494,0.8341188430786133,0.6666666666666666,0.6666666666666666
6,Chief Mouser to the Cabinet Office.,Chief Mouser to the Cabinet Office,0.2550373077392578,0.5697212219238281,0.9819830656051636,1.0,1.0
7,1964.,1964,0.2737431526184082,0.41213107109069824,0.9599661827087402,1.0,1.0
8,Kevin Turpin is the President of National Journal.,Kevin Turpin,0.3552517890930176,0.6524324417114258,0.7063701152801514,0.4,0.4
9,"Dhaulagiri was climbed first on May 13, 1960.",Dhaulagiri,0.2830538749694824,0.881784200668335,0.5440917611122131,0.2222222222222222,0.2222222222222222
10,Grave Digger.,Grave Digger,0.3267807960510254,0.41244053840637207,0.9794038534164429,1.0,1.0
11,1996.,1996-2009,0.27344703674316406,0.41185569763183594,0.8021435737609863,0.6666666666666666,0.6666666666666666
12,Delonix.,Delonix,0.2529456615447998,0.41196656227111816,0.9789080023765564,1.0,1.0
13,Jennifer Lynch.,Jennifer Chambers Lynch,0.7090234756469727,0.37227725982666016,0.8678421974182129,0.8,0.8
14,The New York metropolitan area.,The New York metropolitan area,1.244307518005371,0.4908449649810791,0.9738470315933228,1.0,1.0
15,Ranger Rick.,Ranger Rick,0.4031999111175537,0.37387609481811523,0.977908730506897,1.0,1.0
16,A social club for Harvard students.,a social club,0.3049912452697754,0.5340964794158936,0.7346400022506714,0.6666666666666666,0.6666666666666666
17,"No, Wells Fargo is a bank and financial services company, while Southwest Airlines is an airline company.",no,0.310014009475708,1.0386292934417725,0.039997030049562454,0.1111111111111111,0.1111111111111111
18,Three.,three,0.2401115894317627,0.2793745994567871,0.9212040305137634,1.0,1.0
19,The Zugspitze.,Zugspitze,0.40685415267944336,0.46472930908203125,0.9271619319915771,0.6666666666666666,0.6666666666666666
20,"August 18, 2014.","June 19, 2006",0.24207353591918945,0.5722572803497314,0.7107239961624146,0.0,0.0
21,"Kon-Tiki is a documentary film, and The Other Side of AIDS is a documentary film.",documentary,0.29137110710144043,1.0038213729858398,0.4229907989501953,0.11764705882352941,0.11764705882352941
22,Todd McFarlane.,Todd McFarlane,0.286407470703125,0.4588809013366699,0.9870370626449585,1.0,1.0
23,Showtime.,Showtime,0.6102063655853271,0.3790016174316406,0.9660608768463135,1.0,1.0
24,Mackinaw City.,Mackinaw City,0.2954213619232178,0.4548947811126709,0.9889430403709412,1.0,1.0
25,Yes.,yes,0.3112037181854248,0.3373534679412842,0.836855947971344,1.0,1.0
26,Yes.,yes,0.24320435523986816,0.33768153190612793,0.836855947971344,1.0,1.0
27,Pneumonia.,pneumonia,0.2792036533355713,0.41773247718811035,0.9111567139625549,1.0,1.0
28,FEMSA and C.F. Monterrey developed the Estadio BBVA Bancomer.,FEMSA and C.F. Monterrey,0.3086555004119873,1.0052685737609863,0.6954565048217773,0.6666666666666666,0.6666666666666666
29,Louisville Cardinals.,Louisville Cardinals,0.7634563446044922,0.3477752208709717,0.9749845266342163,1.0,1.0
30,Ice Princess.,Ice Princess,0.24759674072265625,0.3796555995941162,0.9740442037582397,1.0,1.0
31,Basketball.,basketball,0.5641663074493408,0.2768583297729492,0.9341326951980591,1.0,1.0
32,There is no information about the HTO in the given context.,Pour le Mérite,0.2803642749786377,0.7691135406494141,0.04665873199701309,0.0,0.0
33,Hunan TV.,Hunan TV,0.34824371337890625,0.3911559581756592,0.9836122989654541,1.0,1.0
34,Freiburg.,"Freiburg im Breisgau, Baden-Württemberg",0.44847655296325684,0.2812681198120117,0.7822397351264954,0.2857142857142857,0.2857142857142857
35,Barq's.,Barq's,0.43976306915283203,0.4156763553619385,0.9796097278594971,1.0,1.0
36,Periyanna.,"After making his debut in ""Nerukku Ner""",0.2919352054595947,0.38962745666503906,0.28899168968200684,0.0,0.0
37,Tusculum.,"Tusculum, Tennessee",0.2521541118621826,0.38865208625793457,0.7679376602172852,0.6666666666666666,0.6666666666666666
38,New College.,New College,0.4593923091888428,0.3776872158050537,0.9663346409797668,1.0,1.0
39,1979,1979,0.40906691551208496,0.3773646354675293,0.9999999403953552,1.0,1.0
40,The First Schleswig War.,First Schleswig War,0.30814552307128906,0.5348942279815674,0.9747068285942078,0.8571428571428571,0.8571428571428571
41,New York City FC.,New York City,0.33161234855651855,0.4574134349822998,0.6815165281295776,0.8571428571428571,0.8571428571428571
42,"No, they have different nationalities. Rob Hyman is American and Kahi is South Korean.",no,0.3135182857513428,1.0512497425079346,0.14996114373207092,0.13333333333333333,0.13333333333333333
43,winger.,left winger,0.25171661376953125,0.31190991401672363,0.7762330770492554,0.6666666666666666,0.6666666666666666
44,The RIAA (Recording Industry Association of America).,Recording Industry Association of America,0.41475677490234375,0.6326322555541992,0.7332965135574341,0.8333333333333333,0.8333333333333333
45,Shaggy Rogers.,"Norville ""Shaggy"" Rogers",0.3236851692199707,0.3412024974822998,0.8286741971969604,0.8,0.8
46,Ohio State University.,Ohio State University,0.2536146640777588,0.41769862174987793,0.9798281192779541,1.0,1.0
47,Amy Jo Johnson.,Amy Jo Johnson,0.4485635757446289,0.3904867172241211,0.9826259613037109,1.0,1.0
48,Kevin Curran.,Kevin Curran,0.30669474601745605,0.41626977920532227,0.982109010219574,1.0,1.0
49,Lunar Module Pilot.,Lunar Module Pilot,0.7103803157806396,0.41704702377319336,0.9563014507293701,1.0,1.0
50,"Victoria University of Wellington was established in 1899, and University of West Florida was established in 1963.",Victoria University of Wellington,0.2683420181274414,1.1653878688812256,0.7167447209358215,0.38095238095238093,0.38095238095238093
51,China.,People's Republic of China,0.3647127151489258,0.3360934257507324,0.5142704248428345,0.33333333333333337,0.33333333333333337
52,Clark County.,Clark County,0.39096546173095703,0.377321720123291,0.9824510812759399,1.0,1.0
53,1.5 million years ago.,2.1 and 1.5 million years ago,0.5763692855834961,0.571169376373291,0.8427834510803223,0.7692307692307693,0.7692307692307693
54,12,15,0.267437219619751,0.1994180679321289,0.7611945867538452,0.0,0.0
55,"Fine Young Cannibals have more members, with 6 members mentioned, while Kent has 4 members mentioned.",Kent,0.2637779712677002,1.1650073528289795,0.4153529703617096,0.11764705882352941,0.11764705882352941
56,1909,1909,0.356555700302124,0.37648677825927734,0.9999999403953552,1.0,1.0
57,King Valdemar II of Denmark.,King Valdemar II,0.38319849967956543,0.5031566619873047,0.8159821629524231,0.7499999999999999,0.7499999999999999
58,"Yes, One Liberty Plaza is 743 ft tall, while 252 East 57th Street is 712 ft tall.",yes,0.26730847358703613,1.239274263381958,0.09526336193084717,0.1111111111111111,0.1111111111111111
59,Disney's All-Star Music Resort.,Disney's All-Star Movies Resort,0.2820286750793457,0.5039806365966797,0.7789201736450195,0.8333333333333334,0.8333333333333334
60,Young Boys.,Young Boys,0.3355734348297119,0.37665796279907227,0.9815269708633423,1.0,1.0
61,Yes.,yes,0.3041963577270508,0.33914923667907715,0.836855947971344,1.0,1.0
62,Eric Knowles.,Eric Knowles,0.30681490898132324,0.41974759101867676,0.9776937961578369,1.0,1.0
63,3 acts.,three,0.31252026557922363,0.35856008529663086,0.5740421414375305,0.0,0.0
