idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, House Beautiful,House Beautiful,0.0004868507385253906,0.41530489921569824,1.0,1.0,1.0
1, Yes.,yes,0.0005056858062744141,0.36478495597839355,0.836855947971344,1.0,1.0
2, Eye in the Sky,"""Eye in the Sky""",0.0004918575286865234,0.6065354347229004,0.9358803033828735,1.0,1.0
3, Thunder,AC/DC,0.0004858970642089844,0.2487022876739502,0.3110836446285248,0.0,0.0
4, 659 minutes,659,0.0004973411560058594,0.4805264472961426,0.5203872919082642,0.6666666666666666,0.6666666666666666
5, Julie Cooper,Julie Cooper,0.0004961490631103516,0.36521482467651367,1.0,1.0,1.0
6, Ramallah,Ramallah,0.0004885196685791016,0.37120532989501953,1.0,1.0,1.0
7, No,no,0.00049591064453125,0.24828338623046875,1.0,1.0,1.0
8, Atomic Blonde,Kurt Johnstad,0.0005085468292236328,0.36531972885131836,0.23684433102607727,0.0,0.0
9, Bugs Bunny,Bugs Bunny,0.0004820823669433594,0.3634333610534668,1.0,1.0,1.0
10, Kelley Jakle,Kelley Jakle,0.0004954338073730469,0.48656129837036133,1.0,1.0,1.0
11, Russia,People's Republic of China,0.0004982948303222656,0.2826104164123535,0.39784181118011475,0.0,0.0
12, Asia.,Asia,0.0005061626434326172,0.36481189727783203,0.9424371719360352,1.0,1.0
13, MacGyver.,"the television series ""MacGyver"" (1985–1992)",0.00047969818115234375,0.7094297409057617,0.7032359838485718,0.2857142857142857,0.2857142857142857
14, Cleo,Croissant,0.0005052089691162109,0.3637845516204834,0.2758748531341553,0.0,0.0
15, Jennifer Beals,Flashdance,0.0005068778991699219,0.480196475982666,0.22670964896678925,0.0,0.0
