idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0," Sally Bowles in the 1972 film ""Cabaret"".",Sally Bowles,0.0005056858062744141,1.8135123252868652,0.7073907852172852,0.4444444444444445,0.4444444444444445
1," No, Black Stone Cherry is an American hard rock band, while Gene Loves Jezebel is a British rock band.",no,0.0005083084106445312,3.1296963691711426,0.2018032819032669,0.1,0.1
2, Marlene Dietrich.,Marlene Dietrich,0.0004942417144775391,0.7664332389831543,0.977912187576294,1.0,1.0
3, 1955,1955,0.00048542022705078125,0.5171279907226562,0.9999999403953552,1.0,1.0
4," No, Walk the Moon is from Cincinnati, Ohio, and After Midnight Project is from Los Angeles, California.",no,0.0005006790161132812,2.878103017807007,0.18467634916305542,0.1111111111111111,0.1111111111111111
5, No.,no,0.0004839897155761719,0.3934600353240967,0.8128341436386108,1.0,1.0
6," Over 3,000.","over 3,000",0.00048470497131347656,0.8887097835540771,0.9727292656898499,1.0,1.0
7, Osage County.,Osage County,0.0004966259002685547,0.6428036689758301,0.984826385974884,1.0,1.0
8, Ron Weasley,"Ronald Bilius ""Ron"" Weasley",0.0004787445068359375,0.5180072784423828,0.7428593635559082,0.6666666666666666,0.6666666666666666
9, contracts through it.,contracts through,0.0004982948303222656,0.6412971019744873,0.8732007741928101,0.8,0.8
10," No, they do not. The Telescopes are an English band, while Ubiquitous Synergy Seeker is a Canadian band.",no,0.00047397613525390625,3.65807843208313,0.09673694521188736,0.10526315789473684,0.10526315789473684
11, 1998,1991,0.0004906654357910156,0.5177934169769287,0.6151503324508667,0.0,0.0
12, David Walliams,David Walliams,0.0005040168762207031,0.5802361965179443,0.9999998807907104,1.0,1.0
13, Russian,Armenian and Russian descent.,0.0004951953887939453,0.2681243419647217,0.597737729549408,0.4,0.4
14, the A160,the A160,0.0004975795745849609,0.5395705699920654,1.0,1.0,1.0
15, Robin Pingeton.,Robin Pingeton,0.0014691352844238281,0.6538584232330322,0.9874622821807861,1.0,1.0
