idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0," May 24, 1923",24 May 1923,0.050765037536621094,9.18066692352295,0.9773764610290527,1.0,0.6666666666666666
1, Eugene Onegin,The Queen of Spades,0.20867085456848145,8.671870946884155,0.17865177989006042,0.0,0.0
2, 2017,2017,0.04780983924865723,8.64356803894043,1.0000001192092896,1.0,1.0
3," ""Lovecraft""",Lovecraft,0.0639951229095459,8.785755634307861,0.9467871785163879,1.0,1.0
4, Tofu.,bean curd,0.04743647575378418,8.761089086532593,0.2858392298221588,0.0,0.0
5, 1984,1984,0.05243182182312012,8.650404930114746,1.0,1.0,1.0
6, Film.,film,0.04728388786315918,8.524099588394165,0.8702664375305176,1.0,1.0
7, John Eleuthère du Pont.,John Eleuthère du Pont,0.04760384559631348,9.124356508255005,0.9876766800880432,1.0,1.0
8, Seoul,Seoul,0.047548770904541016,8.388205289840698,0.9999999403953552,1.0,1.0
9," 8,958",8958 sqmi,0.21410799026489258,8.805400133132935,0.4380229711532593,0.0,0.0
10, The 15:17 to Paris.,The 15:17 to Paris,0.06592154502868652,9.285329580307007,0.9903227090835571,1.0,1.0
11, Robin Hood (1973),Robin Hood,0.047334909439086914,9.038724422454834,0.8339442610740662,0.8,0.8
12, Billions.,Billions,0.047217369079589844,8.646509885787964,0.9573147296905518,1.0,1.0
13, Mark Knopfler.,Mark Freuder Knopfler,0.04713773727416992,9.055391073226929,0.7932934761047363,0.8,0.8
14, Alberto Del Rio,Alberto Del Rio,0.060296058654785156,8.675267696380615,1.0,1.0,1.0
15, ACS Nano,ACS Nano,0.05625271797180176,8.526135444641113,1.0,1.0,1.0
