idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0," No, they were designed by different people: Klaus Teuber (Timberland) and Wolfgang Kramer and Michael Kiesling (Tikal).",no,0.0567324161529541,10.632889032363892,0.13142497837543488,0.1111111111111111,0.1111111111111111
1, Harmony: A New Way of Looking at Our World,Harmony: A New Way of Looking at Our World,0.053899288177490234,8.391420125961304,1.0000001192092896,1.0,1.0
2, Project Grizzly,Project Grizzly,0.060117483139038086,7.538576126098633,1.0,1.0,1.0
3," 67,044","67,044",0.053759098052978516,7.665026903152466,1.0000001192092896,1.0,1.0
4," ""Life in the Fast Lane""",Life in the Fast Lane,0.05001544952392578,8.03366470336914,0.9448232054710388,1.0,1.0
5," December 16, 1938",Francisco Franco Bahamonde,0.05940675735473633,8.033897876739502,0.23192867636680603,0.0,0.0
6, Joseph Roth.,Joseph Roth,0.052162885665893555,7.552276134490967,0.9763595461845398,1.0,1.0
7, Envoy Air Inc.,Envoy Air,0.06101822853088379,7.795862913131714,0.8595644235610962,0.8,0.8
8, Builsa District,Sandema,0.04801464080810547,7.658973693847656,0.19615964591503143,0.0,0.0
9, Vienna.,Schwechat,0.04871511459350586,7.418403387069702,0.2096078097820282,0.0,0.0
10, Maggie Smith,Maggie Smith,0.05031871795654297,7.418195962905884,1.0,1.0,1.0
11, York Beach,"York Beach, Maine",0.05907726287841797,7.4324469566345215,0.8689384460449219,0.8,0.8
12, China,People's Republic of China,0.052483558654785156,7.316288471221924,0.5955054759979248,0.33333333333333337,0.33333333333333337
13, Stewart Hendler,Stewart Hendler,0.052619218826293945,7.578251838684082,1.0,1.0,1.0
14, Brendon McCullum,Brendon McCullum,0.05413341522216797,7.7838499546051025,1.0,1.0,1.0
15, Mexico.,Mexico,0.04873347282409668,7.421574592590332,0.9588402509689331,1.0,1.0
