idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Michael McCormack,Michael Francis McCormack,0.07821512222290039,7.937817811965942,0.9526562094688416,0.8,0.8
1, A Man Escaped,A Man Escaped,0.07767868041992188,8.089051723480225,0.9999999403953552,1.0,1.0
2, Dan Law Field at Rip Griffin Park.,Dan Law Field at Rip Griffin Park,0.04738187789916992,8.559790134429932,0.9912668466567993,1.0,1.0
3, Herbert Beerbohm Tree.,Sir Herbert Beerbohm Tree,0.053484201431274414,8.33721113204956,0.936369001865387,0.8571428571428571,0.8571428571428571
4, 1995 and 1983.,1983,0.05117011070251465,8.573217630386353,0.8089945316314697,0.5,0.5
5, Jean Sibelius,Jean Sibelius,0.054166316986083984,8.04736852645874,1.0000001192092896,1.0,1.0
6," Interviews, equipment reviews, and columns offering advice on technique.","interviews, equipment reviews, and columns offering advice on technique, as well as information for the general public",0.04998517036437988,9.04064416885376,0.9418512582778931,0.6923076923076924,0.6923076923076924
7, Do Dooni Chaar,Flight of the Navigator,0.05411791801452637,8.199207305908203,0.1561460644006729,0.0,0.0
8, Brazzers.,Brazzers,0.05275988578796387,7.936009883880615,0.9725273847579956,1.0,1.0
9, Miracle of the White Stallions (1963) was released before Cool Runnings (1993).,Miracle of the White Stallions,0.05013847351074219,10.012211799621582,0.7081924676895142,0.5882352941176471,0.5882352941176471
10, Yes.,no,0.04711151123046875,7.826756238937378,0.5598188042640686,0.0,0.0
11, Hanover College.,Hanover College,0.06286907196044922,8.05280327796936,0.9807752966880798,1.0,1.0
12, Nobel Prize in Physics.,Nobel Prize in Physics,0.0686178207397461,8.188968658447266,0.9603725671768188,1.0,1.0
13, Mikkel Nørgaard,Mikkel Nørgaard,0.052643775939941406,8.451037406921387,1.0000001192092896,1.0,1.0
14, Louis Armstrong.,Count Basie,0.07120180130004883,7.947199106216431,0.29805392026901245,0.0,0.0
15, Victory Through Air Power,Victory Through Air Power,0.05818676948547363,8.080570220947266,1.0,1.0,1.0
