idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score
0, Walgett,Walgett,0.0004839897155761719,0.4715256690979004,1.0,1.0,1.0
1, 1945,1945,0.0005271434783935547,0.5410342216491699,1.0000001192092896,1.0,1.0
2," San Francisco, California.","San Francisco, California",0.0004889965057373047,0.7610988616943359,0.971776008605957,1.0,1.0
3, Unbreakable,Unbreakable,0.00048661231994628906,0.5162615776062012,1.0,1.0,1.0
4, Cecil Sharp.,Cecil James Sharp,0.0005199909210205078,0.5274739265441895,0.9091007709503174,0.8,0.8
5, Yale University.,Yale University,0.0004961490631103516,0.5161745548248291,0.9727520942687988,1.0,1.0
6, Yes.,yes,0.0004980564117431641,0.39081501960754395,0.836855947971344,1.0,1.0
7, 1900,1900,0.0006744861602783203,0.515937089920044,1.0000001192092896,1.0,1.0
8," Terry O. Morse was born earlier, in 1906.",Terry O. Morse,0.0004940032958984375,1.763688087463379,0.7914732098579407,0.5454545454545454,0.5454545454545454
9, Apollo 17,Apollo 17,0.0005095005035400391,0.5151059627532959,1.0000001192092896,1.0,1.0
10, Paul Schrader directed the film in which Scott Paulin played a supporting role in 1982.,Paul Schrader,0.0005068778991699219,2.7521228790283203,0.642675518989563,0.23529411764705882,0.23529411764705882
11, Professional tennis player.,tennis player,0.0004911422729492188,0.6407039165496826,0.9351492524147034,0.8,0.8
12, Veena Vaadanam,Veena Vaadanam,0.0004978179931640625,0.7615511417388916,1.0,1.0,1.0
13, Yes.,no,0.0006716251373291016,0.3909482955932617,0.5598188042640686,0.0,0.0
14, Operation Quicksilver.,Operation Quicksilver,0.0005130767822265625,0.7711856365203857,0.9760154485702515,1.0,1.0
15, The Pursuit of Happyness.,The Pursuit of Happyness,0.0004999637603759766,1.141909122467041,0.9784098863601685,1.0,1.0
