idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Norman Taurog.,Norman Taurog,0.2721683979034424,1.9020330905914309,0.9886409640312196,1.0,1.0,"Who has a star on the Hollywood Walk of Fame, Norman Taurog or Steve James, director of Hoop Dreams?",1
1,Mohamed Al-Fayed.,Hôtel Ritz Paris,0.3933966159820556,0.8217678070068359,0.0635626316070556,0.0,0.0,Samira Khashoggi was the first wife of a billionaire who owns which hotel in Paris ?,0
2,Shecky Greene.,Shecky Greene,0.5773282051086426,0.7232444286346436,0.9804316759109496,1.0,1.0,What Actor is known for his role in Love Machine and Tony Rome? ,0
3,1903.,September 1903,0.2853701114654541,0.6891171932220459,0.8454256653785706,0.6666666666666666,0.6666666666666666,When did the hotel west of St Peter's Square in Manchester first open?,1
4,Dubstar was formed first in 1992.,Dubstar,0.3587207794189453,0.9834136962890624,0.6599423289299011,0.2857142857142857,0.2857142857142857,"Which band was formed first, Dubstar or Audioslave?",1
5,Alfonso Cuarón.,Alfonso Cuarón Orozco,0.270625352859497,0.7585315704345703,0.8421381115913391,0.8571428571428571,0.8571428571428571,"Which screenwriter is best known for his dramas ""A Little Princess"", Mike Hodges or Alfonso Cuarón?",1
6,The Truth Beneath.,The Truth Beneath,0.3669519424438476,0.8506324291229248,0.9518285989761353,1.0,1.0,Kim Eui-sung starred in what thriller film directed by Lee Kyoung-mi?,1
7,The 36th (Ulster) Division.,Army,0.7812647819519043,1.071415662765503,0.3508654236793518,0.0,0.0,George Drouillard was an interpreter in an expedition which also utilized a specially-established unit of which United States miltary branch?,0
8,1993.,1993,0.2285132408142089,0.6126308441162109,0.9678646326065063,1.0,1.0,In what year was Bradley Orr's football playing nephew born?,1
9,Michelle Pfeiffer,Marie Pfeiffer,0.3350293636322021,0.8278889656066895,0.7732830047607422,0.5,0.5,Who is the actress that is the lead role in ImageMovers' first released movie?,0
10,They are both electronic music producers and singers.,an English singer,0.3411190509796142,0.9060499668121338,0.4842856526374817,0.1818181818181818,0.1818181818181818,Lil Silva and Damon Albarn are both which kind of singers?,1
11,Jeepers Creepers.,Jeepers Creepers,0.3097779750823974,0.7823512554168701,0.9873523712158204,1.0,1.0,"Victor Ronald Salva, the director of ""Powder"" also directed what horrow film based on a song from 1938 and set in rural Florida?",1
12,Hurricane Charley (1986),Hurricane Charley,0.317420482635498,0.8133985996246338,0.8846280574798584,0.8,0.8,"Which event caused limited damage in North Carolina and Massachusetts, which was the first hurricane to threaten the East Coast of the United States, since Hurricane Gloria the previous year?",1
13,Marc Ecko.,"Marc Louis ""Eckō"" Milecofsky",0.5163648128509521,0.6443114280700684,0.8182665109634399,0.3333333333333333,0.3333333333333333,Droga5 has completed advertisement campaigns for what founder and Chief Creative Officer of Ecko Unlimited?,1
14,Vicente Calderón Stadium.,Vicente Calderón Stadium,0.3682818412780761,0.7526743412017822,0.9869116544723512,1.0,1.0,"What stadium with a current seating capacity of 54,907, held he 110th staging of the Copa del Rey?",1
15,M. Night Shyamalan.,M. Night Shyamalan,0.3447785377502441,0.9054484367370604,0.9910938739776612,1.0,1.0,"Which movie director, known for making movies with contemporary supernatural plots and surprise endings, co-wrote ""Stuart Little"" with Greg Brooker? ",1
