idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Yes.,yes,0.4761052131652832,1.9456980228424072,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
1,"The leader of the Great Locomotive Chase, James J. Andrews, was from Kentucky.",Kentucky,0.2862474918365478,1.1267940998077393,0.3081914484500885,0.1428571428571428,0.1428571428571428,"William R. Vance, was the seventh mayor of Louisville, Kentucky from 1847 to 1850, during his administration, he conveyed the tract of land that became Cave Hill Cemetery, a Victorian era National Cemetery and arboretum located at 701 Baxter Avenue, Louisville, in which U.S. state?",0
2,70 mph.,70 mph,2.589329957962036,0.7086212635040283,0.9593270421028136,1.0,1.0,"The commerce of Zuber, Florida is supported by its proximity to an interstate that has what speed limit for its entire length in Florida?",1
3,Ronnie McDowell.,Ronald Dean McDowell,0.3295502662658691,0.8507735729217529,0.7155768871307373,0.4,0.4,"Paul Kelly, was an American singer-songwriter, and is best known for the soul songs ""Stealing in the Name of the Lord"",  he also wrote ""Personally"", which has been widely covered, and was a hit for which American country music artist, that's best known for his 1977 song ""The King Is Gone""?",1
4,"No, the Chesapeake and Ohio Canal is located in Maryland and Washington D.C., while Lake Worth Lagoon is located in Florida.",no,0.3280630111694336,1.5924804210662842,0.0497732460498809,0.0869565217391304,0.0869565217391304,Are Chris Marker and Yvonne Rainer American?,0
5,Max Joseph.,Max Joseph,0.8271992206573486,0.6362648010253906,0.983503758907318,1.0,1.0,"The actress that rose to prominence after appearing in Robin Thicke's ""Blurred Lines"" video co-stars with Zac Efron in a 2015 film directed by who?",1
6,Yes.,no,0.4624638557434082,0.6022632122039795,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
7,B & M,B & M,0.4533548355102539,0.7854180335998535,1.0,1.0,1.0,What company formed in 1978 has Simon Arora as its CEO?,1
8,"The Surface Transportation Board governs the size classification of railroads, including the Caldwell County Railroad.",Surface Transportation Board,0.2852749824523926,1.082449436187744,0.4494770765304565,0.3333333333333333,0.3333333333333333,Who governs the size classification of Caldwell County Railroad?,1
9,"George I of Great Britain, also known as George Louis, Elector of Hanover, ruled part of the Holy Roman Empire as Elector of Hanover.",George I,0.8242604732513428,1.9677047729492188,0.530095100402832,0.1538461538461538,0.1538461538461538,James Hudson belongs to an order created by what monarch?,1
10,Disney Cruises.,Magical Cruise Company Limited,1.45888090133667,0.8304719924926758,0.5815247297286987,0.3333333333333333,0.3333333333333333,Tom McAlpin was the president of the company that was incorporated in 1996 as what?,0
11,The 1974 FIFA World Cup Final was between the Netherlands and West Germany.,final match,0.3782761096954345,1.259779930114746,0.4183954000473022,0.1333333333333333,0.1333333333333333,"What match was the 1974 FIFA World Cup Final, where Johan Neeskens played?",0
12,Dan Simmons.,Dan Simmons,0.2465786933898925,0.6385312080383301,0.9712967872619628,1.0,1.0,"What is the name of the author who wrote a series of two science fiction novels, about beings who have taken on the roles of the Greek gods, which makes references to a novel written by a Russian author known by the pen name Vladimir Sirin?",1
13,"November 18, 2011.","November 18, 2011",0.3324663639068603,0.9435634613037108,0.983546018600464,1.0,1.0,"When does the does arbadian singer Rihanna's the album Talk That Talk released whose sound is similar to ""Unapologetic""?",1
14,Bill Cosby.,I Spy,0.2785718441009521,0.6322216987609863,0.1062964648008346,0.0,0.0,The 21st Primetime Emmy Awards were co-hosted by Merv Griffin and the man who landed a starring role in what 1960s television show?,0
15,They are both associated with Disney.,Disney,0.3891088962554931,0.8162682056427002,0.6490429639816284,0.2857142857142857,0.2857142857142857,What animation studio are both Susanne Blakeslee and the game Kingdom Hearts associated with?,1
