idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Norman Taurog directed the 1950 MGM musical film, ""The Toast of New Orleans"", which starred James Mitchell, who played Palmer Cortlandt on the soap opera ""All My Children"".",Norman Taurog,0.0011599063873291,3.389571189880371,0.3827415406703949,0.1333333333333333,0.1333333333333333,"Who has a star on the Hollywood Walk of Fame, Norman Taurog or Steve James, director of Hoop Dreams?",0
1,Mohamed Al-Fayed.,Hôtel Ritz Paris,0.0011570453643798,0.6799952983856201,0.0635626316070556,0.0,0.0,Samira Khashoggi was the first wife of a billionaire who owns which hotel in Paris ?,0
2,Shecky Greene.,Shecky Greene,0.001030683517456,0.6851332187652588,0.9804316759109496,1.0,1.0,What Actor is known for his role in Love Machine and Tony Rome? ,0
3,1903.,September 1903,0.0009551048278808,0.6723594665527344,0.8454256653785706,0.6666666666666666,0.6666666666666666,When did the hotel west of St Peter's Square in Manchester first open?,1
4,"Dubstar was formed in 1992, while Audioslave was formed in 2001.",Dubstar,0.0010516643524169,1.309877872467041,0.5841479301452637,0.1666666666666666,0.1666666666666666,"Which band was formed first, Dubstar or Audioslave?",1
5,Alfonso Cuarón.,Alfonso Cuarón Orozco,0.0010712146759033,0.8118844032287598,0.8421381115913391,0.8571428571428571,0.8571428571428571,"Which screenwriter is best known for his dramas ""A Little Princess"", Mike Hodges or Alfonso Cuarón?",1
6,The Truth Beneath.,The Truth Beneath,0.0010402202606201,0.6470131874084473,0.9518285989761353,1.0,1.0,Kim Eui-sung starred in what thriller film directed by Lee Kyoung-mi?,1
7,The 36th (Ulster) Division.,Army,0.0009710788726806,0.9351344108581544,0.3508654236793518,0.0,0.0,George Drouillard was an interpreter in an expedition which also utilized a specially-established unit of which United States miltary branch?,0
8,1993.,1993,0.0010428428649902,0.6461126804351807,0.9678646326065063,1.0,1.0,In what year was Bradley Orr's football playing nephew born?,1
9,Michelle Pfeiffer,Marie Pfeiffer,0.000967264175415,0.687575101852417,0.7732830047607422,0.5,0.5,Who is the actress that is the lead role in ImageMovers' first released movie?,0
10,Electronic music producers and singers.,an English singer,0.000960350036621,0.760765552520752,0.460509330034256,0.25,0.25,Lil Silva and Damon Albarn are both which kind of singers?,0
11,Jeepers Creepers.,Jeepers Creepers,0.0009753704071044,0.7711255550384521,0.9873523712158204,1.0,1.0,"Victor Ronald Salva, the director of ""Powder"" also directed what horrow film based on a song from 1938 and set in rural Florida?",1
12,Hurricane Charley (1986),Hurricane Charley,0.001049518585205,0.8175063133239746,0.8846280574798584,0.8,0.8,"Which event caused limited damage in North Carolina and Massachusetts, which was the first hurricane to threaten the East Coast of the United States, since Hurricane Gloria the previous year?",1
13,Marc Ecko.,"Marc Louis ""Eckō"" Milecofsky",0.0011177062988281,0.6750471591949463,0.8182665109634399,0.3333333333333333,0.3333333333333333,Droga5 has completed advertisement campaigns for what founder and Chief Creative Officer of Ecko Unlimited?,1
14,Vicente Calderón Stadium.,Vicente Calderón Stadium,0.0009982585906982,0.7160158157348633,0.9869116544723512,1.0,1.0,"What stadium with a current seating capacity of 54,907, held he 110th staging of the Copa del Rey?",1
15,M. Night Shyamalan.,M. Night Shyamalan,0.0009987354278564,0.8365137577056885,0.9910938739776612,1.0,1.0,"Which movie director, known for making movies with contemporary supernatural plots and surprise endings, co-wrote ""Stuart Little"" with Greg Brooker? ",1
