idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, They are both actors.,actor,0.0543763637542724,9.010987520217896,0.6705978512763977,0.4,0.4,What were the occupations of both Billy Chapin and Charles Laughton?,1
1, Robert Zemeckis,Robert Zemeckis,0.0785555839538574,8.993839263916016,1.000000238418579,1.0,1.0,Puente Hills Mall is most famous for serving as the film site for the 1985 American science-fiction adventure comedy film directed by who?,1
2, Rupert Penry-Jones,Rupert Penry-Jones,0.0997762680053711,8.953152179718018,1.0000001192092896,1.0,1.0,"Crown for Christmas stars which English actor, best known for his roles as Adam Carter in the BBC One spy drama series ""Spooks""?",1
3," Taylor Hackford was born first, on December 31, 1944.",Howard B. Zieff,0.1510839462280273,10.392880201339722,0.1082262694835662,0.0,0.0,Who was born first of Taylor Hackford and Howard Zieff?,0
4, Ron Weasley,"Ronald Bilius ""Ron"" Weasley",0.1105260848999023,8.725034475326538,0.7428593635559082,0.6666666666666666,0.6666666666666666,"Yūki Tokiwa (常盤 祐貴 , Tokiwa Yūki , born on August 16, 1991 in Hyōgo-ken) is a Japanese voice actor, he  is the official Japanese voice dub-over artist for actor: ""Rupert Grint"" as which fictional character in J. K. Rowling's ""Harry Potter"" series?",1
5, The Banker.,The Banker,0.0569336414337158,8.881134271621704,0.9742785096168518,1.0,1.0,What English-language monthly international financial affairs publication stated that Halkbank was in 2011 awarded the title of Best Bank of the Year in Turkmenistan?,1
6, 1919,1919,0.1479415893554687,8.732991456985474,1.0000001192092896,1.0,1.0,Claude-Auguste Lamy discovered the element thallium independently from this English chemist who died in what year?,1
7, Commando Elite.,Commando Elite,0.0536563396453857,8.86925482749939,0.9790815114974976,1.0,1.0,"Archie Hahn appeared in a science fiction action film that was directed by Joe Dante, and revolves around the Gorgonites, and who?",1
8, Paul Bettany,Paul Bettany,0.07314133644104,8.75702953338623,1.0,1.0,1.0,Which actor from the 2001 movie Kiss Kiss was the voice actor for J.A.R.V.I.S in Iron Man?,1
9, Massachusetts.,Massachusetts,0.1025969982147216,8.59285306930542,0.9563392400741576,1.0,1.0,Boris Groysberg is the Richard P. Chapman Professor of Business Administration at Harvard business school in which state?,1
10, Dick Wolf and Matt Olmstead.,Dick Wolf and Matt Olmstead,0.084054946899414,9.369200229644775,0.9905557632446288,1.0,1.0,Marlyne Nayokah Barrett starred as a head nurse in a show created by whom?,1
11," Sergio Leone, the inventor of the ""Spaghetti Western"" genre.","""Spaghetti Western"" genre",0.1184422969818115,10.185690879821776,0.7022147178649902,0.5,0.5,Once Upon a Time in America is a crime drama film directed by the inventor of what?,1
12, 1973,1973,0.1294991970062255,8.747198820114136,1.0,1.0,1.0,What year was the incumbent Associate Attorney General born ?,1
13, Samuel West,Samuel West,0.1014437675476074,8.639060020446777,0.9999999403953552,1.0,1.0,What actor from Stanley and the Women also appeared in Howards End?,1
14, They are both musicians.,singer and songwriter,0.048753023147583,9.000713348388672,0.4730840623378753,0.0,0.0,"LaFee and Jamie N Commons, share which occupations?",0
15, Eyes of Laura Mars,Eyes of Laura Mars,0.1137464046478271,8.866391897201538,1.0,1.0,1.0,Which Irvin Kershner directed mystery-thriller film does Patty Oja appear in ? ,1
