idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Eric Lange played the role of Erwin Sikowitz, an acting teacher, in the Nickelodeon sitcom ""Victorious"".",Eric Lange,0.3031232357025146,3.2721285820007324,0.5208336710929871,0.2222222222222222,0.2222222222222222,What actor was teacher in a Nickelodeon sitcom about two girls who become roommates and start a babysitting service?,1
1,Pink.,Pink,0.391780138015747,0.8632550239562988,0.938502073287964,1.0,1.0,"Which singer of ""So What"" married Carey Hart in 2006?",1
2,Disney Television Animation.,Disney Television Animation,0.3026044368743896,0.994560956954956,0.94635272026062,1.0,1.0,What company produced the series in which Daniel Ross plays Donald Duck?,1
3,The River Irwell.,River Irwell,0.3382425308227539,1.1465823650360107,0.9548237323760986,0.8,0.8,What river is Simister near?,1
4,"Mick Jagger was apart of more bands, including The Rolling Stones, The Glimmer Twins, and solo projects, while Geoff Rickly was part of Thursday, United Nations, and No Devotion.",Rickly is also a member of hardcore punk band United Nations,0.2580211162567138,3.032156229019165,0.6002640128135681,0.25,0.2,"Who was apart of more bands, Mick Jagger or Geoff Rickly?",0
5,Sports equipment manufacturer.,sports equipment manufacturer,0.277383804321289,1.1180627346038818,0.9811561107635498,1.0,1.0,"What is the Dutch company who specializes in sports, clothing, and is known for developing the Shock Stop system classified as?",1
6,19 July 2009.,19 July 2009,0.3134734630584717,1.3105475902557373,0.9759636521339417,1.0,1.0,When did Herny Surtees pass away?,1
7,Zoë Foster Blake.,Zoë Foster Blake,0.355447769165039,1.1724200248718262,0.9852441549301147,1.0,1.0,Which Australian author and columnist is the author of the book on which Australian television series The Wrong Girlis based?,1
8,Kentucky.,Kentucky,0.3563759326934814,1.0316286087036133,0.9605529308319092,1.0,1.0,"William R. Vance, was the seventh mayor of Louisville, Kentucky from 1847 to 1850, during his administration, he conveyed the tract of land that became Cave Hill Cemetery, a Victorian era National Cemetery and arboretum located at 701 Baxter Avenue, Louisville, in which U.S. state?",1
9,The Giver (2014),Phillip Noyce,0.4061481952667236,1.2741034030914309,0.242624282836914,0.0,0.0,Who was the director of the 2014 US social science fiction film in which Cameron Monaghan played the role of Asher?,0
10,Piano Man.,Piano Man,0.3484282493591308,1.136857271194458,0.9778817296028136,1.0,1.0,"Which single by Billy Joel was released first, The Entertainer or Piano Man?",1
11,Kickboxing.,kickboxer,0.4246163368225097,0.9426531791687012,0.7709454298019409,1.0,1.0,"Babylon A.D. is a 2008 English-language science fiction action film, based on the novel ""Babylon Babies"" by Maurice Georges Dantec, it stars Jérôme Philippe ""Geronimo"" Le Banner, a French former what, and K-1 fighter, famous for his aggressive fighting style and knockout power?",1
12,The Pacific Ocean.,northeastern Pacific Ocean,0.2489116191864013,1.271592140197754,0.7550307512283325,0.6666666666666666,0.6666666666666666,Templar Channel which is of the west coast of Vancouver Island is near to which Ocean,1
13,Yes.,yes,0.4505472183227539,0.9006342887878418,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
14,Elektra has more acts.,From the House of the Dead,0.4289298057556152,1.1352417469024658,0.0305355917662382,0.0,0.0,"Which has more acts, Elektra or From the House of the Dead?",0
15,1970,1970,0.4142892360687256,1.0426795482635498,1.0,1.0,1.0, Ronald de Boer is the older twin brother of this Dutch former footballer born in what year?,1
