idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Ric Ocasek was born on March 23, 1949, and Johnny Bonnel was born on August 7, 1967.",Ric Ocasek,0.0008621215820312,2.573939561843872,0.5450916290283203,0.2105263157894736,0.2105263157894736,"Who is older, Jimmy Gestapo or Ric Ocasek?",0
1,J. Willard Marriott.,J. Willard Marriott,0.0009799003601074,0.4680860042572021,0.98858243227005,1.0,1.0,Who is the founder of the diversified hospitality company which owns Siena Reno in Nevada?,0
2,Andrew Haigh.,Cary Fukunaga,0.0009121894836425,0.4953715801239013,0.2340321242809295,0.0,0.0,"Who was the director of the 2011 British romantic drama film, starring the actress who made her screen debut on the Australian television drama ""All Saints"" in 2004?",0
3,They are both composers.,composer,0.0008597373962402,0.5328860282897949,0.6505953073501587,0.4,0.4,What were Vincent McEveety and Peer Raben known for?,1
4,New York City Center.,New York City,0.000922679901123,0.534832239151001,0.7650964260101318,0.8571428571428571,0.8571428571428571,Q: Staten Island and 125 Greenwich Street are both places in which City? A: New York City,0
5,Vietnam War.,Vietnam War,0.0009410381317138,0.3603308200836181,0.9433324933052064,1.0,1.0,Nuvein Magazine was started by Enrique Diaz while he was on the only battleship that provided gunfire support during what war?,1
6,Aladdin Sane sessions.,Mars,0.0009932518005371,0.5200099945068359,0.085933931171894,0.0,0.0,"Alfred Wegener, the German polar researcher, had an impact crater named after him where?",0
7,"Weymouth, Massachusetts.","Weymouth, Massachusetts",0.0009305477142333,0.5107896327972412,0.9844819903373718,1.0,1.0,What US city was named after a coastal town in England and is where the retired professional ice hockey player Kurt Adrian Walker was born?,1
8,"Yes, both Josh Trank and Jim Sharman have directed films.",yes,0.0008630752563476,0.8291449546813965,0.1876246631145477,0.1818181818181818,0.1818181818181818,Can Fraxinus and Onoclea both be found in North America?,0
9,Norway.,Haugesund,0.0009336471557617,0.413801908493042,0.3460422158241272,0.0,0.0,"Where was the performer of ""A Night at Salle Pleyel"" born? ",0
10,Bing Crosby.,over one billion,0.0009589195251464,0.4321558475494385,0.1568329930305481,0.0,0.0,A Christmas Sing with Bing Around the World is an album by a singer who sold how many records?,0
11,2010.,2010,0.000873327255249,0.4372954368591308,0.9565384387969972,1.0,1.0,The album Different Strokes was produced by an American rhythm-and-blues singer who died in which year?,1
12,Max Perutz.,Max Perutz,0.0009455680847167,0.4731695652008056,0.983769416809082,1.0,1.0,What is the name of this Austrian-born British molecular biologist and recipient of the 1962 Nobel Prize for Chemistry after whom S. Samar Hasnain's professorship is named?,1
13,The Seacoast Region.,Seacoast Region,0.0010080337524414,0.5682682991027832,0.9666956663131714,0.8,0.8,"The Little River is a 7.2 mile long (11.6 km) river largely in the town of Exeter in Rockingham County, New Hampshire, it is a tributary of the Exeter River, part of the Great Bay/Piscataqua River watershed in which New Hampshire region, the southeast area of the U.S. state of New Hampshire that includes the eastern portion of Rockingham County and the southern portion of Strafford County?",1
14,Red,Red,0.0009140968322753,0.3823831081390381,1.0000001192092896,1.0,1.0,What was the album that produced the single which broke the record for the most weeks spent at number one by a female country artist ?,1
15,Heinkel He 111.,Heinkel He 111,0.000887393951416,0.5718588829040527,0.9850788712501526,1.0,1.0,What German aircraft designed by Seiegfried and Walter Günter at Heinkel Flugzeugwerke in 1934 was operated by Lehrgeschwader 1?,1
