idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0," Diana, Princess of Wales.","Diana, Princess of Wales",0.0005028247833251,0.9471428394317628,0.9827098846435548,1.0,1.0,"This mansion in St James's, London is the property of a nobleman who was the younger brother of who?",1
1, They were both mathematicians.,mathematician,0.0005509853363037,0.8998978137969971,0.6355015635490417,0.4,0.4,"Stanislav Smirnov and Georgy Adelson-Velsky, were both what?",1
2, Myrteola,Myrteola,0.0005240440368652,0.646834135055542,1.0,1.0,1.0,"Which plant genus is native to South America,  Myrteola or Hoheria?",1
3, The Korean Demilitarized Zone.,Korean Demilitarized Zone,0.0005388259887695,1.157677173614502,0.9572477340698242,0.8571428571428571,0.8571428571428571,"What area did this former United States Army soldier cross before defecting to North Korea, who was later released in 2004, which brought light to the abduction story of the Thai national Anocha Panjoy known to the world?",1
4, Adelaide,Marion,0.0005421638488769,0.270810604095459,0.2999429106712341,0.0,0.0,What is the name of the suburb in the City of Marion in Adelaide whose plan was laid out by the first Surveyor-General of the Colony of South Australia?,0
5," No, they do not.",no,0.0005228519439697,0.8959524631500244,0.2059187293052673,0.4,0.4,Are Chris Marker and Yvonne Rainer American?,0
6, Dick Clark's Caravan of Stars.,Dick Clark's Caravan of Stars,0.0005335807800292,1.1525073051452637,0.982938826084137,1.0,1.0,Mark Eugene Gray was a member of a country pop band that started by playing local clubs which led to touring with what?,1
7," ""There's No Place Like Home""",There's No Place Like Home,0.0005233287811279,1.15220046043396,0.8366166949272156,1.0,1.0,"What ""Lost"" episode's title is a reference to a children's novel written by author L. Frank Baum?",1
8, The Nanny.,The Nanny,0.0005111694335937,0.6795699596405029,0.9739691019058228,1.0,1.0,"Ragtime is a 1981 American drama film, directed by Miloš Forman, based on the 1975 historical novel ""Ragtime"" by E. L. Doctorow, the film features the early appearances, in small parts, by Francine Joy ""Fran"" Drescher, an American actress and activist, and isbest known for her role as Fran Fine, in which hit TV series?",1
9, Shinshokan,Shinshokan,0.0005199909210205,0.6455180644989014,1.0,1.0,1.0,Antique is based on the manga published in Japan by which company?,1
10, Doctors Without Borders,Doctors Without Borders,0.0005178451538085,0.558845043182373,1.0000001192092896,1.0,1.0,"Bio Recovery Corporation is an American company, that handles crime scene and bio-hazard cleanups, this company assisted in the clean-up of the apartment of the person, who worked with Médecins Sans Frontières (MSF), an international humanitarian non-governmental organization (NGO) best known for its projects in war-torn regions and developing countries affected by endemic diseases, is also know as which organization?",1
11, Yes.,no,0.000516653060913,0.3948853015899658,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
12, Mark van Bommel was announced as the new captain of FC Bayern Munich.,would succeed Kahn as captain,0.0005297660827636,2.148336887359619,0.4281115233898163,0.2222222222222222,0.2222222222222222,What was announced about Mark van Bommel during the 2008-09 FC Bayern Munich season?,1
13, Fujiyama,Fujiyama,0.0004997253417968,0.5286777019500732,1.0,1.0,1.0,"Moonsault Scramble was the tallest roller coaster until 1996, when which steel roller coaster at the same park overtook it?",1
14, Incubus.,Incubus,0.0005247592926025,0.6442787647247314,0.9777851104736328,1.0,1.0,"Which band has had more members, Incubus or Chvrches?",1
15, May,May,0.000518798828125,0.2705729007720947,1.0000001192092896,1.0,1.0,In which month was the man who directed Fallen Angels born?,1
