idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Battleship (2012),Battleship,0.001023530960083,4.201888084411621,0.8611623048782349,0.6666666666666666,0.6666666666666666,"What movie did Bill Stinchcomb star in that featured a large, heavily armored warship?",1
1,They are both involved in the film industry.,producer and director,0.0008530616760253,0.4633712768554687,0.6164934635162354,0.0,0.0,"Spencer Gordon Bennet and Ralph Smart, have which occupations in common?",0
2,Red Lodge.,Red Lodge,0.000831127166748,0.2446117401123047,0.9791292548179626,1.0,1.0,"Fox is an unincorporated community in Carbon County, Montana, United States, Fox was an important stop on the Northern Pacific Railway to which city in and the county seat of Carbon County, Montana, United States?",1
3,Marguerite Coppin was a Belgian.,British,0.0007667541503906,0.461674690246582,0.2000313103199005,0.0,0.0,Of which nationality is the co-designer of the Sea Truck?,0
4,1946,1972,0.0007615089416503,0.2404737472534179,0.4384701251983642,0.0,0.0,The film Jogan fetures a song by a musician that died in what year?,0
5,"There is no information about a show airing on August 20, 2001. The information provided mentions that the last episode of a show aired on August 20, 2011.",Tiny TV,0.0007791519165039,1.517594337463379,0.0556300394237041,0.0,0.0,"Which show on Tiny TV aired on August 20, 2001?",0
6,David Greenwalt and Jim Kouf.,Baran bo Odar and Jantje Friese,0.0007426738739013,0.4609241485595703,0.2946366667747497,0.1818181818181818,0.1818181818181818,Who created the German language Netflix series in which Anatole Taubman will appear?,0
7,Yes.,no,0.0007469654083251,0.2052340507507324,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
8,West Saxons.,West Saxon,0.0008068084716796,0.2751286029815674,0.8720310926437378,1.0,1.0,The Battle of Aclea between the West Saxons lead by Æthelwulf and the Danish Vikings resulted in which side winning?,1
9,Béla Bartók.,Béla Viktor János Bartók,0.0007398128509521,0.3876316547393799,0.8004201650619507,0.7272727272727273,0.7272727272727273,"Which composer, Mikhail Glinka or Béla Bartók, lived to a later date?",1
10,Catcha Lake is located in the central part of Nova Scotia's Halifax Regional Municipality.,Catcha Lake,0.000786542892456,0.788682222366333,0.6619757413864136,0.2352941176470588,0.2352941176470588,"Which one of the following, Catcha Lake or Kemess Mine, is  located in the central part of Nova Scotia's Halifax Regional Municipality?",1
11,2009.,2009,0.0008003711700439,0.2737338542938232,0.9539592266082764,1.0,1.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?",1
12,Paris.,"Chicago, Illinois",0.0007963180541992,0.2025361061096191,0.5441576838493347,0.0,0.0,In what city is both the Aon Center and the Trump Tower located in?,0
13,Maleek Berry.,Music Producer of the Year,0.0007791519165039,0.2824249267578125,0.2822560369968414,0.0,0.0,"Omo Baba Olowo is the debut album of Davido, who collaborated in production with a British-born Nigerian record producer who was nominated at the 2014 Nigeria Entertainment Awards in what category?",0
14,1932,1932,0.0007538795471191,0.2406163215637207,0.9999998807907104,1.0,1.0,When was the club formed that contested the 1984 WAFL Grand Final against East Fremantle ?,1
15,There is no information about a tree described in a diary given to Otto Frank.,"horse-chestnut tree (""Aesculus hippocastanum"")",0.0007421970367431,0.6983578205108643,0.2197586297988891,0.1,0.1,What is the type of tree described in a diary that was given to Otto Frank?,0
