idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Kizomba,quadrilles,0.000495433807373,1.0259764194488523,0.2974155247211456,0.0,0.0,Bernadette Flynn was a dancer in the style that took its influence from what French style?,0
1, 1929,"April 6, 1929",0.0005261898040771,0.91690993309021,0.8192121386528015,0.5,0.5,The music for Coco was by a man born when?,0
2, Amanda Peet,Elizabeth Keener,0.0004932880401611,0.9169633388519288,0.4182494282722473,0.0,0.0,"Which ""Please Give"" actress also starred in ""The L Word'?",0
3, Prog,Prog,0.0004858970642089,0.7061538696289062,1.0000001192092896,1.0,1.0,What British magazine has featured Peter Hammill from the progressive rock band Van der Graaf Generator?,1
4, Rocko's Modern Life,Johnny Bravo,0.0004909038543701,1.384856939315796,0.2764740288257599,0.0,0.0,whoch cartoon was Brian Miller the executive producer for and it was also controversial due to its adult humor and language?,0
5, Yes.,no,0.0004923343658447,0.7076234817504883,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
6, Sergei Prokofiev,Sergei Sergeyevich Prokofiev,0.0004827976226806,1.3788654804229736,0.9057419300079346,0.8,0.8,Who dies first Benjamin Britten or Sergei Prokofiev?,1
7, BREN,Area 51,0.0004868507385253,0.7100582122802734,0.1452201902866363,0.0,0.0,What name did the Central Intelligence Agency give the Nevada Test Site that Richard Mingus worked at?,0
8, Incesticide,Incesticide,0.0004878044128417,0.9330356121063232,1.0000001192092896,1.0,1.0,"Which Nirvana album featured The Vaselines, Dave Grohl, and Chad Channing?",1
9," Theo van Gogh was born in 1857 and died in 1891, while Raj Kapoor was born in 1924 and died in 1988. Therefore, Raj Kapoor is younger.","Theodoor ""Theo"" van Gogh",0.0004947185516357,9.23741626739502,0.3927088975906372,0.1935483870967741,0.1935483870967741,"Who is younger, Theo van Gogh or Raj Kapoor?",0
10, 1925,1925,0.0004990100860595,0.9318468570709229,1.0,1.0,1.0,The Harlem Globetrotters have a signature song of the whistled version of the tune composed in what year?,1
11, LKBR,LKBR,0.0004992485046386,0.935312032699585,1.0,1.0,1.0,What is the four-letter code published in the International Civil Aviation Organization for Broumov Airport?,1
12, James Zachery,James Zachery,0.0004947185516357,0.938312292098999,0.9999999403953552,1.0,1.0,Which player of the NFL football team located in New York was the eleventh draft of the 1980 NFL Draft? ,1
13, Colin Campbell.,Colin Campbell,0.0004956722259521,0.934168815612793,0.9835143089294434,1.0,1.0,Jean Negulesco and Colin Campbell are both film directors and screenwriters but which is also an actor?,1
14," Perry Hall is located in Baltimore County, Maryland, which is the third-most populous county in Maryland.",third-most,0.0004925727844238,4.74848747253418,-0.0021456517279148,0.2105263157894736,0.2105263157894736,What is Perry Hall counties ranking in terms of population?,1
15, Isabella Calthorpe,Isabella Calthorpe,0.0005011558532714,1.617902755737305,1.0,1.0,1.0,The actor who won two consecutive MTV movie awards for Best Villain in 2010 and 2011 also appeared in a 2010 horror film starring which actress?,1
16, A Christmas Carol,A Christmas Carol,0.0004851818084716,0.9781720638275146,1.0,1.0,1.0,Is Khan Kluay or A Christmas Carol based off a story of the same name? ,1
17, The Treaty of Paris (1783),Treaty of Paris,0.0004949569702148,2.061149835586548,0.8641675710678101,0.7499999999999999,0.7499999999999999,"What Treaty that ended the American Revolutionary war made George Rogers Clark hailed as  the ""Conqueror of the Old Northwest""?",1
18, Drew Pearce.,Drew Pearce,0.0005130767822265,0.943666696548462,0.9778204560279846,1.0,1.0,"Iron Man 3, is a 2013 American superhero film based on the Marvel Comics character Iron Man, Shane Black directed a screenplay he co-wrote with who?",1
19, Mount Gushmore,Mount Gushmore,0.0004832744598388,1.1621999740600586,1.0,1.0,1.0,"What is the name of the artificial hill in the water theme park located at the Walt Disney World Resort in Orlando, Florida?",1
20, Australia,Australian,0.0004889965057373,0.4831032752990722,0.764335572719574,0.0,0.0,Gary McCaffrie has collaborated with the actor and comedian of what nationality?,-1
21, 2016,1984,0.0004894733428955,0.9392716884613036,0.4719505310058594,0.0,0.0,Mr. Peregrine Percival is a fictional character in a children's tv series that was first broadcast in Great Britian in what year?,0
22," Minneapolis, Minnesota.",U.S. Bank Stadium,0.0005035400390625,1.156891107559204,0.3026567101478576,0.0,0.0,Where do the team that has Kevin Warren as its Chief Operating Officer play its home games ?,1
23, Fun-World,FunWorld,0.0004894733428955,0.9469988346099854,0.7870840430259705,0.0,0.0,"Nii Addo Quaynor, better known by his stage name Tinny, is a Ghanaian Rapper, in 1994 he started performing at which indoor amusement park and arcade entertainment center located in Nashua, New Hampshire?",1
24, P.T.,Kojima Productions,0.0004892349243164,0.9380104541778564,0.1810749769210815,0.0,0.0,Which group developed the first-person psychological horror video game that the upcoming first-person survival horror video game Allison Road is supposedly a spiritual successor to?,0
25, 25,25,0.000490665435791,0.707587718963623,1.0,1.0,1.0,Dambai is the capital of one of how many districts in the Volta region?,1
26, Rick Harrison,Rick Harrison,0.0004985332489013,0.7085423469543457,1.0,1.0,1.0,Who was featuring in Pawn Stars and co-owner of the World Famous Gold & Silver Pawn Shop? ,1
27," Tehran, Iran","Tehran, Iran",0.000483751296997,0.933650016784668,1.0,1.0,1.0,What is the location of the first football club of the current manager of the Naft Tehran?,1
28, Mawson Lakes.,The Levels,0.0004854202270507,1.3808465003967283,0.1283342093229293,0.0,0.0,What was the suburb of the former Kaurna Eagles Football club previously known as?,0
29, Fred Agabashian,"Levon ""Fred"" Agabashian",0.0004973411560058,1.3793323040008545,0.7869086861610413,0.8,0.8,"Who is a racer of midget cars, Arto Tunçboyacıyan or Fred Agabashian?",1
30, Pyrrosia,Pyrrosia,0.0004904270172119,1.1551828384399414,1.0,1.0,1.0,"Which genus has more species, Tecomanthe or Pyrrosia?",1
31, Yes.,no,0.0004951953887939,0.7161834239959717,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
