idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Vietnam,American,0.062929630279541,7.560951948165893,0.3393975496292114,0.0,0.0,Kerry Remsen is the daughter of an actor with what ethnicity?,0
1, Georgia Power.,Georgia Power,0.0918090343475341,7.81765079498291,0.9767221212387084,1.0,1.0,Which company started life running streetcars in the early 1900's and now operates hydroelectric dams?,1
2, Hakuna Matoma,Hakuna Matoma,0.1045010089874267,7.944722652435303,1.0,1.0,1.0,"What is the name of the album by DJ Matoma with collaboration vocals of Jennifer Lopez, One Direction and Madcon?",1
3, Roman Polanski,Roman Polanski,0.0465505123138427,7.910335063934326,1.0,1.0,1.0,Bernard Fresson played Scope in a 1976 psychological horror film that was directed by who?,1
4, Ralph Ceder.,"Henry Kenneth Alfred ""Ken"" Russell",0.1064298152923584,7.903037786483765,0.3549801409244537,0.0,0.0,"Who worked in both film and television, Ken Russell or Ralph Ceder?",0
5," 600,000 people.","more than 500,000",0.0808064937591552,8.174176692962646,0.5877852439880371,0.2857142857142857,0.2857142857142857,The album in which John Gatchell collaborated with Paul Simon in 1981 was performed in front of how many people?,1
6, 2014,2014,0.0467278957366943,7.805703163146973,1.0,1.0,1.0,What year did Rene Russo star in the American thriller film Nightcrawler?,1
7, John Gerard.,John Gerard,0.0508949756622314,7.771214723587036,0.9759476184844972,1.0,1.0,Which botanist published the most popular botany book of his time?,1
8, Berry College.,Berry College,0.1091575622558593,7.812929153442383,0.97838294506073,1.0,1.0,"Possum Trot Church was built around 1850 in Rome, Georgia, United States, and was appropriated by Martha Berry as a Sunday school in 1900. the school grew to become which private, four-year liberal arts college with a Christian emphasis located in Mount Berry, Floyd County, Georgia, United States, just north of Rome?",1
9, Jason Miller,Tim Kennedy,0.0536448955535888,7.68091607093811,0.4440054893493652,0.0,0.0,"Who has fought in the most championships, Tim Kennedy or Jason Miller?",0
10, Wilson Yip,Wilson Yip,0.0947883129119873,7.854841947555542,1.0,1.0,1.0,Ashton Chen played one of  Ip Man's students in a martial arts film directed by who ?,1
11, James St. James,James St. James,0.0876669883728027,7.917936563491821,1.0,1.0,1.0,"Who wrote the memoir about a friend who was a club promoter, musician , writer and served 17 years in prison for manslaughter?",1
12, Sigmund Jähn.,Sigmund Werner Paul Jähn,0.1084423065185546,8.27533483505249,0.7781449556350708,0.7499999999999999,0.7499999999999999,"Who went to space first, Sigmund Jähn or Christer Fuglesang?",1
13, 1958,1958,0.0923783779144287,7.805304288864136,1.0000001192092896,1.0,1.0,People of the City is a novel by Cyprian Ekwensi that preempted the importance of a novel first published in what year?,1
14, New York City.,New York City,0.0883877277374267,7.924544811248779,0.9656890034675598,1.0,1.0,Q: Staten Island and 125 Greenwich Street are both places in which City? A: New York City,1
15, No.,no,0.128326416015625,7.66095232963562,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
