idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"2,956","2,956",0.3333218097686767,2.228690385818481,0.9999999403953552,1.0,1.0,"How many hotel rooms are in the hotel where Wayne Newton performed his May 23, 1989 Pay-Per-View concert?",1
1,Pat Bowlen.,Edgar Kaiser,0.2815976142883301,1.1244900226593018,0.1991571485996246,0.0,0.0,Ted Sundquist was promoted to GM of the Denver Broncos in 2001 by the family who purchased the team from which former owner in 1984?,0
2,"""Master of Complications""",Master of Complications,0.3334581851959228,1.2805507183074951,0.955991804599762,1.0,1.0,"What slogan does this Swiss watchmaker and his company carry, who purchased 80% of the Minsk Watch Plant in 2010?",1
3,"It's Okay, That's Love, which aired from July 23 to September 11, 2014.","July 23 to September 11, 2014",0.2684814929962158,2.1068553924560547,0.4257347285747528,0.5714285714285715,0.5714285714285715,"What was the air date of this 2014 South Korean television series starring Jo In-sung, whose soundtrack was by Punch?",1
4,The 1970s.,1970s,0.3689925670623779,1.1439454555511477,0.9295619130134584,0.6666666666666666,0.6666666666666666,Leonora Mary Grosvenor's father was the richest man in Britain in what decade?,1
5,Trussed Concrete Steel Company.,Trussed Concrete Steel Company,0.3142118453979492,1.2183246612548828,0.9707152843475342,1.0,1.0,"What company was founded by Julius Kahn in Detroit, Michigan?",1
6,Alessandro Scarlatti (1660-1725) is older than Philip Glass (born 1937).,Pietro Alessandro Gaspare Scarlatti,0.3950390815734863,1.8449594974517824,0.6325886249542236,0.2666666666666666,0.2666666666666666,"Between Franz Schreker and Alessandro Scarlatti, who was born earlier?",0
7,They are both documentary films.,documentary,0.3598170280456543,1.2745966911315918,0.631668210029602,0.3333333333333333,0.3333333333333333,WHat genre are both Game Face and Junket Whore?,1
8,AVN Adult Entertainment Expo.,AVN Adult Entertainment Expo,0.4240927696228027,1.2588770389556885,0.988517165184021,1.0,1.0,"Which of the publication of AVN Media Network is an adult entertainment convention and trade show held each January in Las Vegas, Nevada and is sponsored by ""AVN"" magazine?",1
9,The Los Angeles Memorial Coliseum.,Los Angeles Memorial Coliseum,0.2353320121765136,1.3094959259033203,0.9766395092010498,0.888888888888889,0.888888888888889,"Exposition Park, Los Angeles includes which NFL football stadium?",1
10,New Holland.,New Holland,0.2507941722869873,1.0094270706176758,0.9772232174873352,1.0,1.0,"What North Lincolnshire, England village contains the Humber Ferry?",1
11,Amar'e Stoudemire.,Amar'e Carsares Stoudemire,0.7493329048156738,1.2218003273010254,0.8606484532356262,0.8571428571428571,0.8571428571428571,What NBA veteran was a 2005 all star along with his team mates Steven Nash and Shawn Marion?,1
12,Hozier.,Hozier,0.4769740104675293,1.190866231918335,0.967622935771942,1.0,1.0,"""From Eden"" is a number 2 song from the Irish Singles Chart that came from what album that was released on September 19th?",1
13,The Central Landfill.,Central Landfill,0.2809734344482422,1.0543537139892578,0.9638691544532776,0.8,0.8,"What landfill located in the town of Johnston in Providence County, Rhode Island, United States is owned by Rhode Island Resource Recovery Corporation?",1
14,"I don't have information on how many times Ron-Robert Zieler's sports club, VfB Stuttgart, has won the national championship.",five times,0.4310417175292969,2.395196914672852,0.1924075335264206,0.0833333333333333,0.0833333333333333,How many times during the season in which Manchester United recorded Lift it High did they lose?,0
15,Zydrunas Ilgauskas.,Zydrunas Ilgauskas,0.2585341930389404,1.2781941890716553,0.9916270971298218,1.0,1.0,"The 1997–98 NBA season was the 28th season of the National Basketball Association in Cleveland, Ohio, which Lithuanian retired professional basketball center of the National Basketball Association (NBA), and played for the Cleveland Cavaliers from 1996 to 2010, was selected to the All-Rookie First Team?",1
