idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Deceased.,Deceased,0.0486717224121093,6.865025520324707,0.8912842869758606,1.0,1.0,Which band chose an image from the 1963 horror film directed by Mario Bava for the cover art on their album Luck of the Corpse?,1
1, 1989,1989,0.0476315021514892,6.834530353546143,0.9999999403953552,1.0,1.0,"What ""Red"" album follow up beat out James Reid's second studio album on the Philippine iTunes pop chart?",1
2, Playing Mona Lisa,Playing Mona Lisa,0.0489161014556884,6.843933343887329,1.0,1.0,1.0,What was the 2000 comedy that the actress from That Girl appeared on?,1
3," Jerome Storm died earlier, in 1958, while Terence Fisher died in 1980.",Jerome Storm,0.0482525825500488,8.74187159538269,0.5389101505279541,0.2857142857142857,0.2857142857142857,Who died earlier: Terence Fisher or Jerome Storm?,1
4," The film is Scooby-Doo, and it was directed by Raja Gosnell.",Hanna-Barbera,0.047879934310913,8.525977611541748,0.2914177775382995,0.0,0.0,Who produced the animated mystery comedy television series for which Indira Stefanianna originally voiced the character Daphne Blake?,0
5, Canadian North.,Canadian North,0.0480284690856933,6.844687461853027,0.976619839668274,1.0,1.0," Iqaluit Airport hosts which airline that is headquartered in Calgary, Alberta, Canada and whose main base is Edmonton Airport?",1
6, Yes.,yes,0.0506129264831543,6.70971941947937,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
7, American.,American,0.0479068756103515,6.716474294662476,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
8, Save Money,Save Money,0.0524249076843261,6.719451427459717,1.0000001192092896,1.0,1.0,What Chicago collective had a member release a free mixtape?,1
9, The NWA.,World Wrestling Federation,0.0484287738800048,6.9506144523620605,0.4017106890678406,0.0,0.0,Who produced the event that took place in part of the trip-city area Mid-Michigan?,0
10, Styx,Styx,0.0554854869842529,6.742418050765991,1.0,1.0,1.0,Domo was a robot that includes a song written by which Chicago-based group?,1
11, Actor.,actor,0.052088975906372,6.7013258934021,0.9118056297302246,1.0,1.0,What were the occupations of both Billy Chapin and Charles Laughton?,1
12, Starz,Starz,0.0622639656066894,6.735454320907593,1.000000238418579,1.0,1.0,In 2016 Joel Tobeck stared in a show developed for what network? ,1
13, George Harrison,George Harrison,0.0496895313262939,6.74709153175354,1.0,1.0,1.0,"Who was the lead singer on the A-side of the record which reached No. 35 on the Billboard Hot 100, and had Thank You Girl as it's B-side ?",0
14, Frank Lucas,Frank Lucas,0.0470190048217773,6.729484558105469,1.0,1.0,1.0,What person was the crime movie that featured a cameo from Sean Ringgold about?,1
15, Lambretta.,Lambretta,0.048224925994873,6.944369554519653,0.9812365770339966,1.0,1.0,"Ferdinando Innocenti, was an Italian businessman, who founded the machinery-works company Innocenti, and was the creator of which brand name of a line of motor scooters initially manufactured in Milan, Italy, by Innocenti?",1
