idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Vanishing of the Bees.,Vanishing of the Bees,0.0512087345123291,8.862542867660522,0.9787932634353638,1.0,1.0,"Between Restrepo and Vanishing of the Bees, which film suggests a link between neonicotinoid pesticides and CCD?",1
1, 10 Years,10 Years,0.052384614944458,8.349467754364014,1.0,1.0,1.0,"Division is the fourth studio album by what American alternative metal band that was formed in 1999 in Knoxville, Tennessee?",1
2, Pro Kabaddi League.,Kabaddi,0.1182897090911865,8.788157224655151,0.7273894548416138,0.5,0.5,"UP Yoddha (UPY), is a sport that's team based, and originated in India, in Lucknow, Uttar Pradesh that plays in the which sports Pro League?",1
3, The Diamond Jubilee of Queen Elizabeth II.,60th,0.1086084842681884,9.110811471939089,0.2470460385084152,0.0,0.0,"Torteval, Guernsey contains a bird reservoir that was redeveloped to mark what anniversary?",1
4," Tumen, Jilin is located closer to North Korea.",Tumen,0.0586264133453369,9.433444738388062,0.3659559786319732,0.2222222222222222,0.2222222222222222,"Which city is located closer to North Korea, Tumen, Jilin or Shanwei?",1
5, Banzai Pipeline on the North Shore (O'ahu).,Hawaii,0.0476059913635253,9.604957342147827,0.3428078889846802,0.0,0.0,Where is the surf reef break located in where Carol Philips compete against the men?,1
6," Tulsa, Oklahoma.","Tulsa, Oklahoma",0.0475678443908691,8.47523045539856,0.9791758060455322,1.0,1.0,"Where is the bronze sculpture located that portrays America's first major prima ballerina, among others? ",1
7," No, Allan Bloom was from the United States and Heiner Müller was from Germany.",no,0.1236054897308349,10.107227563858032,0.1615862548351287,0.125,0.125,Are Chris Marker and Yvonne Rainer American?,0
8, Tad was formed first in 1988.,Tad,0.0556356906890869,9.24784541130066,0.3870760500431061,0.2857142857142857,0.2857142857142857,"Which was formed first, The Sounds or Tad?",1
9," The Hedley Mascot Mine was in operation longer, from 1936 to 1949, while the Burwash Mine was in operation from 1935 to an unknown date.",The Hedley Mascot Mine,0.0885896682739257,12.572290420532228,0.7174206972122192,0.2758620689655173,0.2758620689655173,Which was in operation longer the Burwash Mine or the Hedley Mascot Mine?,1
10, Fabiana Udenio,Fabiana Udenio,0.0523324012756347,8.612542629241943,1.0,1.0,1.0,Journey to the Center of the Earth stars what actress born in Argentina?,1
11, Calvin Klein.,Calvin Klein,0.0475080013275146,8.3609778881073,0.957818329334259,1.0,1.0,"The Beast is an American crime drama series starring Patrick Swayze and Travis Fimmel, an Australian actor and former model, and is best known for his high-profile campaign, of which company?",1
12," August 6, 1961.","August 6, 1961",0.0634505748748779,9.000669717788696,0.988835632801056,1.0,1.0,"Vostok 2, was a Soviet space mission which carried cosmonaut Gherman Titov into orbit for a full day on which date, Titov's number of orbits and flight time would be surpassed, until by American astronaut Gordon Cooper's Mercury-Atlas 9 spaceflight in May 1963?",1
13, Nao,Nao,0.0618095397949218,8.247354745864868,1.0,1.0,1.0,The company headed by Masayoshi Son worked with the development of what robot?,1
14, Stagecoach robbery.,stagecoach robbery,0.0731728076934814,8.502312660217285,0.9656916856765748,1.0,1.0,What crime did Frederick John Fulton's most notorious convicted criminal commit?,1
15, Bill Melendez.,Bill Melendez,0.050577163696289,8.480821371078491,0.971682906150818,1.0,1.0,Steven Cuitlahuac Melendez and Disney are connected by what American animator?,1
