idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"Bay Shore, New York.","Bay Shore, New York",0.2333011627197265,2.0878820419311523,0.9809754490852356,1.0,1.0,Where was the game manufacturer who introduced RSVP based?,1
1,"No, the text does not mention Steve Marriott as a songwriter on any of Ric Ocasek's projects.",yes,0.2616991996765136,1.0778017044067385,0.1412819325923919,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
2,Josquin des Prez.,Josquin des Prez,0.3218739032745361,0.4739222526550293,0.9873714447021484,1.0,1.0,Antonius Divitis was a composer who was slightly younger than which French master of polyphonic vocal music?,1
3,There is no information that Fake Problems and Monoral play the same genre.,rock,0.2805202007293701,0.7609541416168213,0.1273069977760315,0.0,0.0,"Shihad and Violent Soho, have which genre in common?",0
4,"""Never the Sinner""",Never the Sinner,0.407106876373291,0.4406945705413818,0.8823469877243042,1.0,1.0,The Last Days of Lehman Brothers featured the stage actor who was nominatedfor an Olivier Award for Best Supporting Actor for which 1991 play?,1
5,Arlene Foster.,Arlene Foster,0.3757665157318115,0.3919003009796142,0.985539436340332,1.0,1.0,What Member of the Northern Ireland Assembly for Fermanagh and South Tyrone was involved in the Renewable Heat Incentive scandal?,1
6,Tanya Donelly.,Tanya Donelly,0.6944482326507568,0.3797862529754638,0.9833791255950928,1.0,1.0,Which musician co-founded Throwing Muses with her stepsister Kristin Hersh: Tanya Donelly or Kai Hansen?,1
7,Indiana.,Indiana,0.2530725002288818,0.2561109066009521,0.9538774490356444,1.0,1.0,"Howard Van Doren Shaw AIA (May 7, 1869 – May 7, 1926) was an American architect, he designed Clayton Mark's urban planned worker community in in East Chicago, in which US state?",1
8,2006,2006,0.2516045570373535,0.3028693199157715,1.0000001192092896,1.0,1.0,"What year was the band that released ""That Kiss"" formed?",1
9,Pagan folk music.,neoceltic pagan folk,0.2913186550140381,0.4321999549865722,0.7340556383132935,0.6666666666666666,0.6666666666666666,Ceasair and Omnia are examples of what type of music?,1
10,Yes.,yes,0.3734669685363769,0.322413682937622,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
11,Los Angeles.,Los Angeles,0.2587068080902099,0.3615415096282959,0.9625944495201112,1.0,1.0, The 12th Annual Honda Civic Tour was a concert tour headlined by an American pop rock band that originated in what city?,1
12,Australian.,Australian,0.6488723754882812,0.2937283515930176,0.930228590965271,1.0,1.0,Gary McCaffrie has collaborated with the actor and comedian of what nationality?,1
13,Shahrukh Khan.,Johnny Lever,0.6930835247039795,0.433027982711792,0.2162457853555679,0.0,0.0,"The Indian action thriller Koyla, stars this actor?",0
14,"March 31, 2015.","March 31, 2015",0.2322156429290771,0.4853963851928711,0.9769560098648072,1.0,1.0,When did the American comedy-drama television series which its consisted of 12 episodes premiered ,1
15,English.,English,0.3366997241973877,0.3210504055023193,0.9305142164230348,1.0,1.0,What language is spoken at both Lipscomb University and University of Debrecen?,1
16,Glengarry Glen Ross.,Glengarry Glen Ross,3.184260368347168,0.4136476516723633,0.9873287081718444,1.0,1.0,Jack Lemmon starred in which 1992 American drama film?,1
17,Niblet.,Howler,0.7063922882080078,0.3494083881378174,0.2467168867588043,0.0,0.0,"What character in the television special ""The Pound Puppies"" did the voice actor of Fred Jones from ""Scooby-Doo"" voice as?",0
18,Chris Dickens.,Chris Dickens,0.2862498760223388,0.3697264194488525,0.9799679517745972,1.0,1.0,"Who was the film editor for the movie that was a loose adaptation of the novel ""Q&A""?",1
19,"The Hanoverian king, George V.",the Unification of Germany,0.2741677761077881,0.5256273746490479,0.2461445927619934,0.2222222222222222,0.2222222222222222, The Guelphic Legion was a paramilitary unit maintained at the expense of a king whose reign was ended by what?,0
20,I couldn't find any information about a TV series where Deirdre Mullins plays the wife of Sean Bean.,"250,000",0.4627032279968261,1.1271939277648926,0.0727710500359535,0.0,0.0,What was the average audience per episode  in the first season of the TV series where Deirdre Mullins plays the wife of  Sean Bean ?,0
21,1978,1971,1.7210114002227783,0.3648169040679931,0.6511293649673462,0.0,0.0,What year was the choreographer of the ballet that was featured in a 2000 British dance drama film set during the 1984-85 coal miners' strike born?,0
22,"Robert Caro was born in 1935, while Ramón del Valle-Inclán was born in 1866, so Valle-Inclán was born earlier.",Ramón María del Valle-Inclán,0.3428499698638916,1.5468738079071045,0.6103404760360718,0.375,0.375,"Who was born earlier, Ramón del Valle-Inclán or Robert Caro",1
23,"None, the text does not mention a band member becoming a judge on a Nigerian show.",Idol,0.2648882865905761,0.9323909282684326,0.272009015083313,0.0,0.0,The Look was the last album to feature a band member who later become a judge on what Nigerian show?,0
24,"No, Moloko Plus is a highball cocktail drink that may or may not be alcoholic depending on the variation, but El Presidente is a musician and also the title of an album by a Scottish band.",yes,0.3057842254638672,1.7286438941955566,0.1668594777584076,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
25,First Things.,First Things,0.3934094905853271,0.3272607326507568,0.9222419261932372,1.0,1.0,What neoconservative religious journal was written by the film and music critic Armond White?,1
26,Wayne Kramer.,Rob Tyner,0.873199462890625,0.3576757907867431,0.3242647051811218,0.0,0.0,"Who was the vocalist for the band that the producer of the Mother Superior album ""Sin"" played guitar in?",0
27,Yes.,yes,0.2491803169250488,0.2698981761932373,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
28,"No, Wat is not the modern name for Latium.",Rome,3.2834372520446777,0.6974794864654541,0.2716330587863922,0.0,0.0,"Wat is the modern name for Latium, where Ferentina was the patron goddess?",0
29,André the Giant.,André the Giant,0.3451948165893554,0.4014079570770263,0.9857596158981324,1.0,1.0,WrestleMania III led to Hulk Hogan defending is title against which French pro wrestler?,1
30,This Is England.,This Is England,0.2630782127380371,0.4035882949829101,0.982237696647644,1.0,1.0,What was the the coming-of-age drama released in 2006 which stars one of the co-starring actors of British thriller film Tower Block?,1
