idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Alicia Alonso.,Ballet Nacional de Cuba,0.0480055809020996,8.884299516677856,0.2414956837892532,0.0,0.0,Lydia Diaz Cruz trained with a prima ballerina who danced with what company?,0
1, Avro Lancaster.,Avro Lancaster,0.0516188144683837,9.002806663513184,0.9819746017456056,1.0,1.0,Notable planes made at Woodford Aerodrome include what British four-engined Second World War heavy bomber?,1
2, Pike Place Market,Elliott Bay,0.0476546287536621,8.886093378067017,0.2840525507926941,0.0,0.0,What body of water is the Butterworth Building located near?,0
3, Magazine.,magazine,0.0482618808746337,8.757232904434204,0.958143949508667,1.0,1.0,"Moves and Heavy Metal, are which type of publication?",1
4, Ray Bradbury,Ray Bradbury,0.2213640213012695,8.862963676452637,1.0000001192092896,1.0,1.0,"The film The illustrated Man is based upon a science fiction short story, which was published in 1951 by what author?",1
5," Belle and Sebastian was formed in 1996, while Black Kids was formed in 2006.",Belle and Sebastian,0.0508198738098144,11.059176445007324,0.6247742772102356,0.3529411764705882,0.3529411764705882,Which film did Margaux Châtelierm appear in that is a 2013 French adventure film directed? by Nicolas Vanier?,0
6, Chester and Ellesmere Port.,London and Birkenhead,0.047203779220581,9.38903522491455,0.4480765461921692,0.2857142857142857,0.2857142857142857,"What is the name of the two cities that the road in Quarry Wood, Hinstock links between? ",0
7, Azhagan,Azhagan,0.0507619380950927,8.899474143981934,1.0000001192092896,1.0,1.0,"Which film is featured in the Dravidian language predominantly spoken by the Tamil people of India, and was directed by K. Balachander and came out in 1991?",1
8, England,England,0.0474016666412353,8.62739372253418,0.9999999403953552,1.0,1.0,"What country Clock Tower, St Albans and Eleanor cross have in common?",1
9, Madrid.,Madrid,0.0551259517669677,8.761287212371826,0.9588258266448976,1.0,1.0,"Eduardo Chozas Olmo, is a Spanish former professional road racing cyclist, and born in the capital of Spain and the largest municipality in both the Community of Madrid and Spain as a whole, is called what?",1
10, The Stoney Nakota First Nations people.,Nakoda,0.0567033290863037,9.649462699890137,0.5264987945556641,0.0,0.0,What indigenous people in Western Canada named Lake of the Little Fishes?,1
11, Yes.,yes,0.046987771987915,8.742366790771484,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
12, Jana Wendt.,Jana Wendt,0.0539677143096923,9.06310224533081,0.9854943752288818,1.0,1.0,"Australia Live was a four-hour telecast, broadcast live on the Nine Network, on 1 January 1988 to open Australia's Bicentennial celebrations, the whole event was anchored by various anchors, including which Australian, Gold Logie award-winning television journalist, reporter and writer?",1
13, extinct breeds of dog.,breed of dog,0.0496349334716796,9.148664951324465,0.7955732345581055,0.8571428571428571,0.8571428571428571,Affenpinscher and Finnish Hound are both what?,0
14, Young Buck,Yo Gotti,0.047286033630371,8.77390742301941,0.2506172955036163,0.0,0.0,Only God Can Judge Me is a mixtape that included an appearance by which rapper who debuted in 1996?,0
15, Melissa Sagemiller.,Melissa Sagemiller,0.0520615577697753,9.138859510421751,0.9883152842521667,1.0,1.0,"Aviation Survival Technician is the challenging job is featured prominently in a film that stars  Kevin Costner, Ashton Kutcher and what actress?",1
