idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Matthew Broderick,Matthew Broderick,0.0005176067352294,1.2333009243011477,0.9999998807907104,1.0,1.0,Who starred in the famous American crime comedy The Freshman and Ferris Bueller's Day Off?,1
1, 2007,2007,0.0005321502685546,0.9358401298522948,1.0000001192092896,1.0,1.0,What year did the controversial firing of the Director of Science in the curriculum division of the Texas Education Agency occur?,1
2, Boudica,Boudica,0.0005004405975341,0.9350485801696776,1.0,1.0,1.0,"Catus Decianus, was involved in provoking the rebellion of what queen of the British Celtic Iceni tribe who led an uprising against the occupying forces of the Roman Empire in AD 60 or 61?",1
3, Discovery Channel.,Discovery Channel,0.0004937648773193,0.93487286567688,0.9509943723678588,1.0,1.0, Tickle is an American docudrama television series that is a spin off of a series airing on which channel ?,1
4, Space Shuttle,Space Shuttle,0.0004935264587402,0.7021534442901611,1.0,1.0,1.0,Claude Nicollier participated in 4 missions by which name that began in 1982?,1
5, Hennepin County,Hennepin,0.0004925727844238,1.3712186813354492,0.6996498107910156,0.6666666666666666,0.6666666666666666,The 1960 American Football League draft was held in the seat of which Minnesota county?,1
6, Marc Ostrofsky,Eric Bolling,0.0005149841308593,1.3774843215942385,0.3333142399787903,0.0,0.0,"What American television personality, conservative political commentator, author, and financial commentator, was one of three permanent hosts on the show Fox News Specialists?",0
7, American,American,0.0004949569702148,0.4789762496948242,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
8, 1942,"April 22, 1924",0.0005009174346923,0.9308912754058838,0.5000517964363098,0.0,0.0,Jerrold B. Speers sought the Maine Republican Party's nomination for the gubernatorial election to replace an American politician born on what date?,0
9, Mexico City,Metropolitan Area of the Valley of Mexico,0.0004923343658447,0.7007288932800293,0.6111375093460083,0.2222222222222222,0.2222222222222222,Cuautitlán and Greater Mexico City are both towns in what Metropolitan Area?,1
10, 1975,"September 1, 1975",0.0004928112030029,0.9249095916748048,0.8248454928398132,0.5,0.5,"When was the leader of ""Citizens for Constitutional Freedom"" born? ",0
11, The Upchurch Hoard.,Upchurch Hoard,0.0005218982696533,1.591435194015503,0.956853985786438,0.8,0.8,What pot containing thirty-seven ancient Roman coins issued on rare occasions? ,1
12, University of South Florida offers more majors.,Ural Federal University,0.0004944801330566,2.037736177444458,0.3910781741142273,0.2,0.2,"Which university offers more majors, University of South Florida or Ural Federal University?",0
13," ""How to Be a Heartbreaker""","""How to Be a Heartbreaker""",0.0004904270172119,2.037816286087036,1.0,1.0,1.0,Which Marina and the Diamonds song was released on December 7?,1
14, Waikīkī,Honolulu,0.0004975795745849,1.3711118698120115,0.4554506242275238,0.0,0.0,In what city was the 50th Military Airlift Squadron's last assignment?,0
15, Shoaib Malik,Shoaib Malik,0.0005135536193847,1.151033639907837,1.0,1.0,1.0,Which former captain of the Pakistani side was bought under the contract for the fourth season of the Chittagong Vikings?,1
16, Australian,Australian,0.0004925727844238,0.477867841720581,1.0000001192092896,1.0,1.0,Gary McCaffrie has collaborated with the actor and comedian of what nationality?,1
17, St. Patrick's Cathedral,St Patrick's Cathedral,0.0004875659942626,1.372436761856079,0.9922621250152588,1.0,1.0,"Elizabeth Seymour, Duchess of Somerset was skewered in satire by the essayist who was Dean of what Dublin cathedral?",1
18, The Commodore MAX Machine.,DAI personal computer,0.0004949569702148,1.5912680625915527,0.3255048096179962,0.0,0.0,"Which computer was built by a Belgian company, Apple IIc Plus or DAI Personal Computer?",0
19, Alexandre Louis Pommery,Philippe Clicquot-Muiron,0.0004971027374267,1.373089075088501,0.5322089195251465,0.0,0.0,Who is the founder of the French Champagne house based in Reims which is featured at the Boodles Challenge?,0
20, Suffragist journals.,magazine,0.0004966259002685,1.3696231842041016,0.5232605934143066,0.0,0.0,"Moves and Heavy Metal, are which type of publication?",0
21, The Fiesta Bowl.,University of Phoenix Stadium,0.0005080699920654,1.1521010398864746,0.5621266961097717,0.0,0.0,Where does the team that Anthony David Madison played twice against in the Super Bowl play their home games?,0
22, Oyster Card.,Oyster Card,0.0004971027374267,1.150108814239502,0.96954083442688,1.0,1.0,The common stored value ticket was replaced by a contactless smart card that lead to the development of what in London?,1
23, Donald Petrie,Donald Petrie,0.0004894733428955,0.967231273651123,1.0,1.0,1.0,"Who directed a 1994 American comedy film based on the Harvey Comics cartoon character created by Alfred Harvey and Warren Kremer, that had a cameo appearance by a graduate of Columbia University, Stein began his career in law, graduating as valedictorian from Yale Law School?",1
24," Washington, D.C.","Washington, D.C.",0.0004923343658447,1.372030258178711,1.0,1.0,1.0,The George Washington University Hospital and Sibley Memorial Hospital are both in which major U.S. city?,1
25," Fred ""Killer"" Burke",Gus Winkler,0.0004980564117431,1.5952715873718262,0.3341216444969177,0.0,0.0,Who worked for Scarface and is a suspect in the St. Valentine's Day Massacre? ,0
26, Radio City Music Hall in New York City.,Radio City Music Hall,0.0004932880401611,2.264007091522217,0.8851908445358276,0.6666666666666666,0.6666666666666666,Where was the 2011 NFL Draft held when Ryan Kerrigan was drafted to the Redskins in the first round?,1
27, Augustine of Hippo,Augustine of Hippo,0.0004971027374267,1.1640443801879885,1.0,1.0,1.0,Which of the studies Phillip Cary concentrated on at Eastern University was an early North African Christian theologian and philosopher whose writings influenced the development of Western Christianity and Western philosophy?,1
28," February 12, 1970","February 12, 1970",0.0004878044128417,1.8396663665771484,1.0,1.0,1.0,The 28th largest mall in the United States opened on what date?,1
29, The Miami Dolphins.,the Miami Dolphins,0.000502586364746,1.1798670291900637,0.9814057350158693,1.0,1.0,What team drafted a tight end who played college football for a team currently coached by Philip Montgomery?,1
30, 2009,1950,0.0004916191101074,0.946160078048706,0.4365725517272949,0.0,0.0,Curtis Williams ws given his first Go-Kart on live television by a man born in what year?,0
31, Tejano singers.,singer,0.0005137920379638,1.3927509784698486,0.54050213098526,0.6666666666666666,0.6666666666666666,Which other occupation is the American actress who stars as a Jewish-American girl who befriends a German prisoner of war in a made-for-television war drama?,0
