idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"""The Price of Salt"" by Patricia Highsmith.","""The Price of Salt""",0.0008034706115722,1.8665668964385984,0.8177186846733093,0.7272727272727273,0.7272727272727273,Phyllis Nagy received a 2016 Academy Award nomination for a film based on what 1952 novel?,1
1,2006 and 2010.,2006 and 2010,0.0008695125579833,0.4448020458221435,0.9766725897789,1.0,1.0, What years did the team that inspired the film Cool Runnings fail to qualify for the Winter Olympics?,1
2,The Battle of Bothwell Bridge in 1679.,Scotland's Wars of Independence,0.0007402896881103,0.559478759765625,0.3532674610614776,0.1666666666666666,0.1666666666666666,"What historical event has Bothwell Castle, the location of the Uddingston RFC, had a key role in?",0
3,Michael Moore Hates America.,Michael Moore Hates America,0.0007474422454833,0.3685603141784668,0.9877787828445436,1.0,1.0,"Which documentary film has a director with a longer last name, Bowling for Columbine or Michael Moore Hates America?",1
4,Quentin Tarantino.,Quentin Jerome Tarantino,0.0007646083831787,0.2898781299591064,0.8714307546615601,0.8,0.8,In between Trey Parker and Quentin Tarantino who's films were characterized by nonlinear storylines?,1
5,Hanover College.,Hanover College,0.0006389617919921,0.2886555194854736,0.9807752966880798,1.0,1.0,In which college Stephen Earl attended which was affiliated with the Presbyterian Church?,1
6,Snowpiercer.,Snowpiercer,0.0006604194641113,0.3264858722686767,0.9818547368049622,1.0,1.0,Ed Harris starred in what 2013 film written by Bong Joon-ho and and Kelly Masterson?,1
7,Sandra Oh.,Sandra Miju Oh,0.0006179809570312,0.2530994415283203,0.7696419954299927,0.8,0.8,"Barrier Device starred which Canadian actress, known for a role on ""Grey's Anatomy"", as a sex researcher?",1
8,Conservative Party.,Conservative Party,0.0006539821624755,0.2533185482025146,0.9572744965553284,1.0,1.0,Ann Winterton and her husband Sir Nicholas Winterton were both MPs for which British party?,1
9,"Schalke 04 is not mentioned as being from a specific location in the given context. However, Michael Langer is from Bregenz, Vorarlberg, Austria.","Gelsenkirchen, North Rhine-Westphalia",0.0005989074707031,1.5211231708526611,0.4460075497627258,0.0,0.0,Where is the football club that Michael Langer plays for originally from?,0
10,AVN Adult Entertainment Expo.,AVN Adult Entertainment Expo,0.0008015632629394,0.3698790073394775,0.988517165184021,1.0,1.0,"Which of the publication of AVN Media Network is an adult entertainment convention and trade show held each January in Las Vegas, Nevada and is sponsored by ""AVN"" magazine?",1
11,"Mumbai, India.","Mumbai, India",0.0007438659667968,0.2941725254058838,0.98001891374588,1.0,1.0,"Where is the composer and writer of the tracks for the album ""TV Dinners"" living? ",1
12,Succulent plants.,plants,0.0006570816040039,0.2560305595397949,0.7064943313598633,0.6666666666666666,0.6666666666666666,What type of vegetation does Ceratostigma and Crocosmia have in common?,0
13,Parks and Recreation.,Parks and Recreation,0.0006985664367675,0.2933547496795654,0.9860557913780212,1.0,1.0,Jurassic World starred the American actor who was on which NBC sitcom?,1
14,Robert Altman.,Robert Altman,0.0006332397460937,0.2918863296508789,0.981324315071106,1.0,1.0,"Who was the director of the 1999 criminal comedy that the winner of the Academy Award for Best Actress for the movie ""Hud"" starred in? ",1
15,Tim Kurkjian.,Aaron Boone,0.0006067752838134,0.3299477100372314,0.3157638907432556,0.0,0.0,Which former player from Eldredge park is now a contributor to Baseball tonight?,0
16,2009,2010,0.0006186962127685,0.2533628940582275,0.8847416639328003,0.0,0.0,The album Different Strokes was produced by an American rhythm-and-blues singer who died in which year?,0
17,Eraring Power Station.,Origin Energy.,0.0006632804870605,0.3323123455047607,0.291305810213089,0.0,0.0,Who owns the power station for which the Myuna Colliery was developed to provide coal  ?,0
18,Volcano Suns was formed first in 1984.,Volcano Suns,0.0005998611450195,0.5636036396026611,0.7212941646575928,0.4444444444444445,0.4444444444444445,"Which band was formed first, Against Me! or Volcano Suns?",1
19,76 kilometers.,76,0.0006124973297119,0.2944581508636474,0.4924089908599853,0.6666666666666666,0.6666666666666666,Veer Towers are located within an urban complex that occupies how many acres?,0
20,Yes.,yes,0.0006382465362548,0.2175633907318115,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
21,New Light 96.7.,New Light 96.7,0.0006365776062011,0.4117343425750732,0.9730877876281738,1.0,1.0,"What other name for a Christian Talk radio station licensed to Clifton Park, New York and serving New York's Capital District is shared with Kiss 102.3?",1
22,3 million.,three million,0.0006587505340576,0.2960383892059326,0.9543383717536926,0.5,0.5,Death of a Dynasty is a comedy film reaturing a cameo appearance by an American singer whose debut album sold how many copies in the United States?,1
23,"Brook Lee, born in Honolulu, Hawaii.",Pearl City,0.000669240951538,0.492164134979248,0.2750177085399627,0.0,0.0,"The 46th Miss Universe pageant was won by this American actress, TV Host, model and beauty queen who was born in which city?",0
24,1995.,1977,0.0007319450378417,0.2932503223419189,0.6571698188781738,0.0,0.0,"American Eagle Outfitters, Inc. is an American clothing and accessories retailer, headquartered in the Southside Works Neighborhood of Pittsburgh, Pennsylvania, it was founded in which year, by brothers Jerry and Mark Silverman as a subsidiary of Retail Ventures, Inc.?",0
25,Red Roof Inn.,Red Roof Inn,0.0007429122924804,0.293588638305664,0.9798703789711,1.0,1.0,What economy hotel chain did James Truman start that has dark red shingles? ,1
26,"Rich Christiano was born in October, Michel Boisrond was born in October.",October,0.0007538795471191,0.8334207534790039,0.4536821842193603,0.1538461538461538,0.1538461538461538,What month were Laura Stoica and Julian Cope born?,0
27,"No, neither Bruce Dickinson nor Bob Geldof is American.",no,0.0007336139678955,0.6011395454406738,0.140962466597557,0.1999999999999999,0.1999999999999999,Are Chris Marker and Yvonne Rainer American?,0
28,Cher.,Cher,0.0007717609405517,0.218651533126831,0.9683185815811156,1.0,1.0,"Who, referred to as the Goddess of Pop, Produced the debut album from former S Club 7 lead singer Jo O'Meara?",1
29,Board games.,board game,0.0006043910980224,0.2553274631500244,0.8520805835723877,1.0,1.0,Monopoly Junior and Tâb are both what?,1
30,Get Cape. Wear Cape. Fly.,Get Cape. Wear Cape. Fly.,0.0006334781646728,0.4468076229095459,1.000000238418579,1.0,1.0,Which of the following had an original stage name of Slam Dunkworth: Dave King or Get Cape. Wear Cape. Fly.?,1
31,1922,1922,0.0006392002105712,0.254380464553833,1.0,1.0,1.0,What year was the chancellor of the State University System of Florida E.T. York born in?,1
