idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Yes.,yes,0.0499517917633056,8.788994789123535,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
1, Kentucky.,Kentucky,0.0535857677459716,8.808806896209717,0.9605529308319092,1.0,1.0,"William R. Vance, was the seventh mayor of Louisville, Kentucky from 1847 to 1850, during his administration, he conveyed the tract of land that became Cave Hill Cemetery, a Victorian era National Cemetery and arboretum located at 701 Baxter Avenue, Louisville, in which U.S. state?",1
2, 70 mph.,70 mph,0.0488896369934082,9.039902687072754,0.9593270421028136,1.0,1.0,"The commerce of Zuber, Florida is supported by its proximity to an interstate that has what speed limit for its entire length in Florida?",1
3, Ronnie McDowell.,Ronald Dean McDowell,0.0487093925476074,9.083474159240724,0.7155768871307373,0.4,0.4,"Paul Kelly, was an American singer-songwriter, and is best known for the soul songs ""Stealing in the Name of the Lord"",  he also wrote ""Personally"", which has been widely covered, and was a hit for which American country music artist, that's best known for his 1977 song ""The King Is Gone""?",1
4, No.,no,0.0543925762176513,8.791111469268799,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,1
5, Max Joseph,Max Joseph,0.0478894710540771,8.819218873977661,1.0,1.0,1.0,"The actress that rose to prominence after appearing in Robin Thicke's ""Blurred Lines"" video co-stars with Zac Efron in a 2015 film directed by who?",1
6, Yes.,no,0.0646398067474365,8.783241510391235,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
7, B&M,B & M,0.0471429824829101,8.77279019355774,1.0,1.0,1.0,What company formed in 1978 has Simon Arora as its CEO?,1
8, The Surface Transportation Board.,Surface Transportation Board,0.0543742179870605,9.175167560577393,0.9615512490272522,0.8571428571428571,0.8571428571428571,Who governs the size classification of Caldwell County Railroad?,1
9," George Louis, Elector of Hanover",George I,0.0629138946533203,9.555978536605837,0.479823350906372,0.2857142857142857,0.2857142857142857,James Hudson belongs to an order created by what monarch?,0
10, Disney Cruises.,Magical Cruise Company Limited,0.2160203456878662,9.05622410774231,0.5815247297286987,0.3333333333333333,0.3333333333333333,Tom McAlpin was the president of the company that was incorporated in 1996 as what?,0
11, The 1974 FIFA World Cup Final was between the Netherlands and West Germany.,final match,0.0532271862030029,10.5917329788208,0.4183954000473022,0.1333333333333333,0.1333333333333333,"What match was the 1974 FIFA World Cup Final, where Johan Neeskens played?",0
12, Dan Simmons.,Dan Simmons,0.0479052066802978,8.948874235153198,0.9712967872619628,1.0,1.0,"What is the name of the author who wrote a series of two science fiction novels, about beings who have taken on the roles of the Greek gods, which makes references to a novel written by a Russian author known by the pen name Vladimir Sirin?",1
13," November 18, 2011","November 18, 2011",0.0541512966156005,9.456751823425291,0.9999999403953552,1.0,1.0,"When does the does arbadian singer Rihanna's the album Talk That Talk released whose sound is similar to ""Unapologetic""?",1
14, Bill Cosby.,I Spy,0.0524661540985107,8.952813148498535,0.1062964648008346,0.0,0.0,The 21st Primetime Emmy Awards were co-hosted by Merv Griffin and the man who landed a starring role in what 1960s television show?,0
15, They are all owned by The Walt Disney Company.,Disney,0.0598330497741699,9.825636386871338,0.5763130187988281,0.1999999999999999,0.1999999999999999,What animation studio are both Susanne Blakeslee and the game Kingdom Hearts associated with?,1
