idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, The Great Boston Fire of 1872,The Great Boston Fire of 1872,0.0004909038543701,1.7065727710723877,0.9999999403953552,1.0,1.0,What famous disaster happened in Boston in 1872?,1
1, 3%,3%,0.0005247592926025,0.6983902454376221,1.0000001192092896,1.0,1.0,How many Namibian's speak English?,1
2, Subjective Idealism,Subjective Idealism,0.0014853477478027,0.8428053855895996,1.0000001192092896,1.0,1.0,What school of thought did Berkeley belong to?,1
3, The Back Bay.,the Back Bay,0.0004878044128417,0.8443710803985596,0.9847224354743958,1.0,1.0,The Boston Public Library is located in what part of Boston?,1
4, 33%,33%,0.000486135482788,0.6833791732788086,1.000000238418579,1.0,1.0,What percent vertical resolution increase did Squeeze LDs feature over regular widescreen LDs?,1
5, Kierkegaard,Kierkegaard,0.0004873275756835,0.8450133800506592,1.0,1.0,1.0,"Along with Hegel, who also argued for human incompleteness?",1
6, The EPA.,the EPA,0.0004928112030029,0.680307149887085,0.9789309501647948,1.0,1.0,Who sponsored the Green Power Partnership?,1
7, Yiddish,Yiddish,0.0005106925964355,0.6800596714019775,1.0,1.0,1.0,What other language besides French and German are part of the Aslation-French dialect of today?,1
8," The people of Boston reacted vociferously to the demolition of the West End, with extensive public opposition.",with vociferous public opposition.,0.0004863739013671,3.632792711257935,0.4305022954940796,0.3809523809523809,0.2857142857142857,How did the people of Boston react to the demolition of the West End?,1
9, 11th century,11th century,0.00048828125,0.846289873123169,1.0000001192092896,1.0,1.0,In what century had mills such as gristmills and sawmills dominate the Islamic world?,1
10," 655,884","655,884",0.0004980564117431,0.8413808345794678,1.0,1.0,1.0,What was the population of Boston in 2014,1
11, 45,45,0.0004947185516357,0.516371488571167,1.0000001192092896,1.0,1.0,How old was Yongzheng when he took over?,1
12, Approximately one-third of the population of Brookline and Newton are Jewish.,one-third,0.0005009174346923,2.490312099456787,0.1356753557920456,0.2857142857142857,0.2857142857142857,During the height of the Cretaceous transgression how much of the earths land mass was under water?,0
13, 160,160,0.000490665435791,0.5168373584747314,1.0000001192092896,1.0,1.0,How many square kilometers is Richmond?,1
14, the cradle of Germanic tribes,cradle of Germanic tribes,0.0005004405975341,1.339425802230835,0.9884954690933228,0.888888888888889,0.888888888888889,"Ashkenaz is linked to Scandza/Scanzia, which is viewed as what?",1
15, Boston,Boston,0.0004932880401611,0.3508603572845459,1.0,1.0,1.0,What city does San Diego come in second to in the biotech industry?,1
16," Sephardic communities, particularly from the Syrian Jewish community.",Syrian Jewish community,0.0004870891571044,2.156494140625,0.7890723943710327,0.5454545454545454,0.5454545454545454,"Most people with the surname Ashkenazi, hail from which particular community?",1
17, Abolitionist movement,the abolitionist movement,0.0004994869232177,1.007814884185791,0.9863620400428772,0.8,0.8,What movement did Boston become the center of after it stopped slave trade?,1
18, Bank of America,Bank of America,0.0004994869232177,0.6780011653900146,1.0000001192092896,1.0,1.0,Who bought FleetBoston Financial?,1
19, The idea that the Ashkenazi may have come from Khazar stock surfaced in the later 19th century.,in the later 19th century,0.0004966259002685,3.965396881103516,0.3703518211841583,0.4545454545454545,0.4545454545454545,When did the idea that the Ashkenazi may have come from Khazar stock come about?,1
20," 175,000+","175,000+",0.0004975795745849,1.008307933807373,1.0,1.0,1.0,How many Puerto Rican hispanics live in greater Boston?,1
21, Back Bay at the Mother Church (1894),Back Bay,0.0004901885986328,1.8263936042785645,0.551262378692627,0.4444444444444445,0.4444444444444445,Where do Amtrack's Northeast corridor and Chicago lines end?,0
22, The City of Boston.,a city,0.0004889965057373,1.0065343379974363,0.6033048033714294,0.3333333333333333,0.3333333333333333,Boston was chartered as what in 1822?,1
23, Massachusetts,Massachusetts,0.0005009174346923,0.3512899875640869,1.0,1.0,1.0,What was Elbridge Gerry's constituency? ,1
24, Boston has been a noted religious center from its earliest days.,from its earliest days,0.000504732131958,2.1543455123901367,0.2342173904180526,0.5333333333333333,0.5333333333333333,How long has Boston been a religious center?,1
25, 1750,1750,0.0004858970642089,0.6888077259063721,1.0,1.0,1.0,Prior to what year was the Patterson-Schutte House built?,1
26, 20 million,20 million,0.0004925727844238,0.6878111362457275,1.0,1.0,1.0,How many copies worldwide has Queen's 1995 album sold?,1
27, 36th worldwide in quality of living in 2011 in a survey of 221 major cities.,high,0.0004959106445312,3.683450222015381,0.1610282510519027,0.0,0.0,What is hunting pressure from?,0
28, The ethnic composition of Boston.,the city's ethnic composition,0.0004973411560058,1.1922481060028076,0.6244758367538452,0.6,0.6,The first Europen immigrants arrival changed what in Boston?,1
29, state politics.,state politics,0.0005049705505371,0.7017667293548584,0.9563447833061218,1.0,1.0,"As the state capital, Boston plays a large role in what?",1
30, The Theater District is located south of Boston Common.,south of Boston Common,0.0004973411560058,1.880855083465576,0.7115889191627502,0.6153846153846153,0.6153846153846153,Where is the theater District located?,1
