idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,1910.,1910,0.4059970378875732,3.2693560123443604,0.9679754376411438,1.0,1.0,The Cierva C.8 was built by Juan de la Cierva in association with a company founded in what year?,1
1,The Colt M4 carbine family.,M4 carbine,0.4700624942779541,2.458895444869995,0.7845548391342163,0.5714285714285715,0.5714285714285715,Heckler & Koch HK416 is a rifle largely based on what variant of the M16A2?,1
2,Clan of Xymox released a cover song off of George Michael's 1987 debut solo album.,Limp Bizkit,0.2756435871124267,3.3198959827423096,0.1909093558788299,0.0,0.0,Which rock group released a cover song off of a pop singers 1987 debut solo album?,0
3,Monarcas Morelia,Grupo Salinas,0.2806928157806396,2.3510901927948,0.2530083060264587,0.0,0.0,In 2009 Christian Sánchez was transferred to a football team owned by who?,0
4,Yes.,yes,4.161860227584839,1.9357237815856927,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
5,Switzerland.,Switzerland,0.2294960021972656,2.0698533058166504,0.9530508518218994,1.0,1.0,The 204th overall pick in the 2010 NHL draft played for a European club located in which country?,1
6,"No, Derrick Green is the singer of Sepultura, while Joey Tempest is the singer of Europe.",no,0.2550926208496094,4.089508771896362,0.1748516708612442,0.1176470588235294,0.1176470588235294,Are Chris Marker and Yvonne Rainer American?,0
7,United States.,United States,0.3731617927551269,1.9623627662658687,0.9286460876464844,1.0,1.0,Where is the owner of Next big sound provides analytics for online music available?,1
8,Albania national team.,Albania national team,0.2799038887023926,2.484525680541992,0.9859601855278016,1.0,1.0,For what team features manager Paolo Rodolfi and former player/current head coach Christian Panucci?,1
9,La La Land.,La La Land,0.5054748058319092,2.2340054512023926,0.9795718789100648,1.0,1.0,Which movie that was a major winner during the 2016-2017 film award season was directed by Damien Chazelle?,1
10,1993.,1993,0.2534220218658447,2.172886371612549,0.9678646326065063,1.0,1.0,In what year was Bradley Orr's football playing nephew born?,1
11,Norman.,Norman,0.4216899871826172,2.2645862102508545,0.9637793302536012,1.0,1.0,Lynn McGruder attended college in what town?,1
12,"Jon Favreau directed the 2014 American comedy-drama film ""Chef"".",Jon Favreau,0.2719273567199707,2.964251518249512,0.5759048461914062,0.3333333333333333,0.3333333333333333,Who directed the 2014 American comedy-drama film that is being remade as a Hindi film directed by Raja Krishna Menon?,1
13,Mother Dairy and Safal sell frozen food products in India.,frozen vegetables,1.2463483810424805,2.569110155105591,0.4602260291576385,0.1666666666666666,0.1666666666666666,What frozen food products are sold by the subsidiaries of the National Dairy Development Board in India?,0
14,"""The Impossible Dream (The Quest)""","""The Impossible Dream""",0.3384411334991455,2.560519218444824,0.8879814147949219,0.7499999999999999,0.7499999999999999,"What popular song composed by Mitch Leigh, with lyrics written by Joe Darion was included on Elvis Inspirational?",1
15,"Bazil Ashmawy hosted ""50 Ways To Kill Your Mammy"" and later hosted Baz's Culture Clash.",Bazil Ashmawy,0.2789947986602783,3.660982847213745,0.501422107219696,0.2222222222222222,0.2222222222222222,"Which Irish radio and television personality is featured in ""50 Ways to Kill You Mammy"" and also appears in his own television series Baz's Culture Clash?",1
