idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Ione Skye,Ione Skye,0.2886300086975097,21.47563409805298,1.0,1.0,1.0,The Rachel Papers starred which actress who VH1 named #84 on its 100 Greatest Teen Stars list in 2006?,1
1, France.,France,0.101447582244873,20.97727513313293,0.9445564150810242,1.0,1.0,In which country does the singer who co-hosted the2012 Echo Klassik Awards with Nina Eichinger  live ?,1
2, Sanders County.,Sanders County,0.3441500663757324,21.264864444732662,0.9781978130340576,1.0,1.0,KZJZ is a radio station airing an Adult Contemporary serves what Montana county?,1
3, England,Nigerian,0.3268609046936035,20.877588033676147,0.4025776982307434,0.0,0.0,"The actress who was referred to as the ""Most Beautiful West African Woman"" was a client of a celebrity fashion stylist from which country?",0
4, Journal of Nanoparticle Research,The Journal of Nanoparticle Research,0.371840238571167,21.80435824394226,0.9860073328018188,0.888888888888889,0.888888888888889,"Mihail Roco is involved with several organizations, but which one has a 2016 impact factor of 2,020 according to the ""Journal Citation Reports""?",1
5, Yes.,no,0.0888562202453613,21.107701778411865,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
6," ""You Don't Love Me""",You Don't Love Me,0.0708720684051513,22.12497472763061,0.7698054313659668,1.0,1.0,What song from Dawn Penn’s debut album faced copyright issues preventing national chart success?,1
7, A roller coaster.,steel roller coaster,0.3364818096160888,21.427425622940063,0.8556033968925476,0.6666666666666666,0.6666666666666666,The Filipino theme park known as EK features the Space Shuttle which is what kind of ride?,0
8, The former Wachovia Building is now known as the Wells Fargo Center.,Wells Fargo Center,0.3357651233673095,23.965081453323364,0.7088446617126465,0.4,0.4,What is the former Wachovia Building know as now in city where the William Allen Blair House is located at in North Carolina?,1
9, They are both tennis players.,tennis player,0.0783398151397705,21.9655601978302,0.7699508666992188,0.5714285714285715,0.5714285714285715,"Gabriela Sabatini and Patrick McEnroe, are professionals of which sports occupation?",1
10, 2 volumes,two,0.3389756679534912,21.402182817459103,0.3965843319892883,0.0,0.0,In how many nuclear power projects of Washington Nuclear Project  the Energy Northwest started construction?,0
11, television programmes.,television programmes,0.3301541805267334,21.26368474960327,0.9428640604019164,1.0,1.0, Conquest is a 1937 Metro-Goldwyn-Mayer film staring a British character actor for his many roles in British and American films and later in what?,1
12, Colin Kolles,Hispania Racing F1 Team,0.3384568691253662,21.30824089050293,0.1464036703109741,0.0,0.0,"What was the former team principal  managing director of, who was the advisor to a Formula One team based in the United Kingdom which raced under a Malaysian licence?",0
13, Florida.,Florida,0.0769715309143066,21.105875253677368,0.9421077966690063,1.0,1.0,"Midway, Tennessee is located on a US highway with a southern terminus in what state?",1
14, Nolan North,Nolan Ramsey North,0.3329203128814697,21.055917739868164,0.8372766971588135,0.8,0.8,The voice of which actor starred in the animated television series created by Brandon Vietti and Greg Weisman for Cartoon Network? ,1
15, Osiel Cárdenas Guillén,Osiel Cárdenas Guillén,0.3384308815002441,22.482255935668945,1.0,1.0,1.0,Who is the former Mexican drug lord and the former leader of the Gulf Cartel and Los Zetas who led the criminal organization?,1
16, Peter Dinklage,Peter Dinklage,0.3222208023071289,21.434478998184204,0.9999999403953552,1.0,1.0,"What American actor, born on June 11, 1969, starred in The Angry Birds Movie?",1
17, December,December 1969,0.3405346870422363,20.821245670318604,0.5610434412956238,0.6666666666666666,0.6666666666666666,You Got the Silver is a song from the album released in what month?,0
18, No. G. K. Chesterton was from England and Jorge Amado was from Brazil.,no,0.098435640335083,24.615641355514526,0.1595238745212555,0.1428571428571428,0.1428571428571428,Are Chris Marker and Yvonne Rainer American?,0
19, Bill Clinton.,Bill Clinton,0.3310728073120117,21.24057698249817,0.9554215669631958,1.0,1.0,The only Supeme Court justice to concur seperately on DaimlerChrysler Corp. v. Cuno was appointed by which president?,1
20, 2016,"January 22, 2014",0.0726497173309326,21.26307201385498,0.5705225467681885,0.0,0.0,When did the web series featuring Emily Meade air its final episode? ,0
21, quintuplets,quintuplets,0.3448879718780517,21.39195466041565,1.0,1.0,1.0,"""Imperial"" was the second story arc from Grant Morrison's run on the Marvel Comics title New X-Men, running from issues #118-126, it further explored the origin behind the character Cassandra Nova as well as giving more depth to the student body at the Xavier Institute, specifically the Stepford Cuckoos, a set of fictional mutant psychically linked what?",1
22, Lootera,Lootera,0.3351390361785888,20.951154708862305,1.0000001192092896,1.0,1.0,What is the name of the 2013 Indian romance film starring an Indian actress born in 1987?,1
23, Leer Leary,Leer Leary,0.3559761047363281,21.31235980987549,1.000000238418579,1.0,1.0,Who created the whistle jingle of the company that employs Steven Wolk as the chief technology officer?,1
24, The Union Army.,Colorado volunteers,0.0894224643707275,21.465697526931763,0.2968684732913971,0.0,0.0,The Immortal Ten were a group of free-staters that included a Kansas Territory Jayhawker who joined what during the American Civil War?,0
25, They are both American film directors.,film director,0.0820591449737548,22.006579637527462,0.6796364188194275,0.5,0.5,What is the occupation of Wang Quan'an and Donald Sawyer?,0
26, PayPal,PayPal,0.3303811550140381,20.89221572875977,1.0000001192092896,1.0,1.0,"First person to upload a YouTube video, and one of the company's three founders, Jawed Karim previously worked for which internet company?",1
27, Vice-Chairman of the Tibet People's Congress.,Vice-Chairman of the Tibet People's Congress,0.3198475837707519,22.825618505477905,0.9769320487976074,1.0,1.0,"What position was held between 2013 and 2015 by a man placed under investigation by ruling political party of the People's Republic of China on June 26, 2015?",1
28, Equus.,Equus,0.3320848941802978,21.23670053482056,0.9698971509933472,1.0,1.0,"Kermit Bloomgarden was an American theatrical producer, he was an accountant before he began producing plays on Broadway including, which play by Peter Shaffer written in 1973, telling the story of a psychiatrist who attempts to treat a young man who has a pathological religious fascination with horses?",1
29," Flensburg, Germany.",north of the German state of Schleswig-Holstein,0.3430287837982178,21.67001914978028,0.5125011205673218,0.0,0.0,Where is the town where Flensborg Avis is published?,1
30, MGM Resorts International,MGM Resorts International,0.3285717964172363,21.165072917938232,1.0,1.0,1.0,Who owns the hotel other than the Mirage  next to Caesars Palace?,1
31, Blacks,Blacks,0.0871384143829345,20.900022268295288,1.0,1.0,1.0,Collins & Harlan sang songs that presented a stereotyped image of who?,1
