idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Korean radish.,Korean radish,0.0011594295501708,1.6698176860809326,0.9862148761749268,1.0,1.0,"A diced radish kimchi that is a popular side dish, does not contain a traditional type of Chinese cabbage that originates near the Beijing region of China, but is replaced with what?",1
1,India,India,0.0009412765502929,0.2921316623687744,1.0,1.0,1.0,What country is home to both Don and Priyanka Chopra?,1
2,New York City.,New York City,0.0008606910705566,0.4763045310974121,0.9656890034675598,1.0,1.0,Q: Staten Island and 125 Greenwich Street are both places in which City? A: New York City,1
3,"""The Beast""",La Bête,0.0008654594421386,0.465754747390747,0.1951681971549987,0.0,0.0,Lisbeth Hummen stared in which 1975 French erotic fantasy horror film?,1
4,Ivan Allen Jr. Prize for Social Courage.,Ivan Allen Jr. Prize for Social Courage,0.0010499954223632,0.6891682147979736,0.9780887365341188,1.0,1.0,"What award is issued by the Georgia Institute of Technology's previously known as Ivan Allen Jr. Prize for Progress & Service until 2010 which recognizes the late Ivan Allen Jr,. A Georgia Tech alumnus who became a pivotal leader during America's struggle for racial integration during the 1960s?",1
5,"'Frida, en trotjänarinna' was filmed first in 1999.","Frida, en trotjänarinna",0.0009565353393554,1.0591177940368652,0.6482845544815063,0.6153846153846153,0.6153846153846153,"Which documentary aired first, Frida, en trotjänarinna or Saigon, U.S.A.?",1
6,"No, Greek Fire is from St. Louis, Missouri, and Lifehouse is from Los Angeles.",no,0.000856876373291,1.0531411170959473,0.1533575356006622,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?,0
7,Col. William Casey.,Col. William Casey,0.0008881092071533,0.5108201503753662,0.9855031371116638,1.0,1.0,"Who was the great-grandfather of the author of the ""Adventures of Huckleberry Finn"" and went to Kentucky with the first State Representative of Casey County?",1
8,Bob Hoskins.,Robert William Hoskins,0.0009329319000244,0.4980323314666748,0.7612952589988708,0.4,0.4,"What English actor who's work included lead roles in ""Pennies from Heaven"", stared in a 1988 American live-action/animated fantasy film directed by Robert Zemeckis?",1
9,Eric Roberts.,Eric Roberts,0.0009088516235351,0.410987377166748,0.9764519929885864,1.0,1.0,"Which actor in ""Inherent Vice"" was also in ""Star 80""?",1
10,Elliott County.,Sandy Hook,0.0008528232574462,0.4352209568023681,0.1745845079421997,0.0,0.0,What barrier spit in New Jersey is also a part of the Waquoit Bay National Estuarine Research Reserve?,0
11,Charles N. Agree.,designed by Charles N. Agree,0.0009360313415527,0.5071091651916504,0.5681164860725403,0.7499999999999999,0.7499999999999999,Who designed the mall where the ballpark Diamond at the Summit is tenatively named for?,1
12,"Gene Hackman won the Academy Award for Best Actor in 1972 for ""The French Connection"", not 1980.",Kramer vs. Kramer,0.0009248256683349,1.2110576629638672,0.1537967026233673,0.0,0.0,Runaway Jury is a 2003 American legal thriller film starring an actor who won the  Academy Award for Best Actor in 1980 for what movie?,0
13,The George Cross.,George Cross,0.0010790824890136,0.4903879165649414,0.8971503973007202,0.8,0.8,"Able Seaman Colin Grazier, GC was posthumously awarded what, for ""bravery and steadfast devotion to duty"", he displayed on 30 October 1942 in action in the eastern Mediterranean when capturing codebooks vital for the breaking of the German naval ""Shark"" Enigma cipher from the sinking, the Enigma machines were a series of electro-mechanical rotor cipher machines developed and used in the early- to mid-20th century to protect commercial, diplomatic and military communication?",1
14,Stephen King.,Stephen King,0.0008697509765625,0.4060149192810058,0.947106659412384,1.0,1.0, A novel by who is about a time traveler who attempts to prevent the assassination of President John F. Kennedy that has a a fictional town reappeared as late as his  novel?,1
15,The Holland Tunnel.,Holland Tunnel,0.00089693069458,0.4723773002624511,0.9606586694717408,0.8,0.8,What tunnel runs under the Hudson River and has a ventilation system innovated by Ole Knutsen Singstad?,1
