idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, They are both filmmakers.,film director.,0.3374309539794922,29.4997398853302,0.6002888083457947,0.0,0.0,What does Georges Méliès and Alexander Kluge have in common?,1
1," Jared Van Snellenberg played a caddy in the film ""Happy Gilmore"".",Dennis Dugan,0.3841581344604492,32.212831020355225,0.2562946677207947,0.0,0.0,"Who has had a longer partnership with Adam Sandler, Dennis Dugan or Florian Henckel von Donnersmarck?",0
2, James Bond,James Bond,0.4182643890380859,28.43283247947693,1.0,1.0,1.0,Thunderball was for the film that starred which British Secret Service character?,1
3, Neiman Marcus,Neiman Marcus,0.3798387050628662,28.7943172454834,1.0,1.0,1.0,Cadoro specialized in jewelry also sold via what Dallas-based department store?,1
4, Chris Mann,Chris Mann,0.4005157947540283,28.56174945831299,1.0000001192092896,1.0,1.0,"Which American singer-songwriter from Wichita, Kansas participated in the season two of ""The Voice"".",1
5, James and the Giant Peach (1996) was produced first.,James and the Giant Peach,0.3946142196655273,31.21356725692749,0.7383898496627808,0.7142857142857143,0.7142857142857143,Which film came first James and the Giant Peach or Alice Through the Looking Glass?,1
6, The Battle of Cecora.,Battle of Cecora,0.4046573638916015,29.49862170219421,0.9687316417694092,0.8571428571428571,0.8571428571428571,Which battle in 1620 in Moldavia forced the Commonwealth to sign a truce favorable to Sweden?,1
7, Legend of the Boneknapper Dragon,Legend of the Boneknapper Dragon,0.3994505405426025,29.629929304122925,1.0,1.0,1.0,"Which of the short films contained in ""How to Train Your Dragon"" franchise is a 2010 animated short film by DreamWorks Animation?",1
8, Altice USA.,Altice USA,0.4131181240081787,29.05003333091736,0.9861181378364564,1.0,1.0,Who owns the news television channel who Andrew Ehinger is a reporter for?,1
9, Yes.,yes,0.3875758647918701,28.56312251091004,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
10," No. The Lehigh Canal is located in Pennsylvania, while the Gowanus Canal is located in New York.",no,0.395667552947998,33.31968307495117,0.0952063798904419,0.1111111111111111,0.1111111111111111,Are Chris Marker and Yvonne Rainer American?,0
11, Ironweed,Ironweed,0.4361822605133056,28.43509793281555,1.000000238418579,1.0,1.0,Center Square/Hudson–Park Historic District includes a historic street used as a location for which film?,1
12, Eiffel 65,Eiffel 65,0.3819847106933594,29.29406237602234,1.0,1.0,1.0,"Europop is the debut album by which Italian electronic group, album is most notable for the group's two biggest hits: ""Move Your Body"" and ""Blue (Da Ba Dee)"", it's the group's most popular single, reaching number one in many countries?",1
13, Super Mario Bros.,Super Mario Bros.,0.4030842781066894,29.00842428207397,1.0,1.0,1.0,"Mahito Yokota's collaborator for the ""Super Mario Galaxy"" series also worked as a sound designer on what game in 1985?",1
14, Cimarron National Grassland,8 Mile Corner,0.404644250869751,29.743380546569824,0.1913555860519409,0.0,0.0,This National Grassland located in Morton County Kansas hosts which monument dedicated to the meeting of states?,0
15, R.E.M.,R.E.M.,0.3968675136566162,28.94204926490784,0.9999998807907104,1.0,1.0,"Which band was active first, Adam Again, or R.E.M.?",1
16, Documentary,documentary,0.4008162021636963,28.357969284057617,1.0,1.0,1.0,WHat genre are both Game Face and Junket Whore?,1
17, Wing Chun,close range combat,0.3937287330627441,28.61733865737915,0.1556219607591629,0.0,0.0,What type of combat is specialized in the style of kung fu for which the character portrayed by Bryan Leung in Warriors Two is well known? ,0
18, The University of Southern California (USC),Milo Sweet,0.4031529426574707,30.276918649673465,0.1263433396816253,0.0,0.0,Who composed the fight song for the oldest private research university in California? ,0
19, 400,400,0.3873987197875976,28.6063244342804,1.0,1.0,1.0,How many members reside in the lower house of the court that the Executive Council of New Hampshire has the right to veto legislation of?,1
20," The uncle of Jean Gordon, George Hamilton, 4th Baron Hamilton of Strabane, was a member of the North British Society.",U.S. Seventh Army,0.3900234699249267,34.94092035293579,0.0530377551913261,0.0,0.0,Which World War II military unit was commanded by the designer of the Model 1913 Cavalry Saber?,0
21, Yes.,yes,0.4340169429779053,28.5132703781128,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
22, The Nevada Test Site.,Area 51,0.3963649272918701,29.259821891784668,0.2750592231750488,0.0,0.0,What name did the Central Intelligence Agency give the Nevada Test Site that Richard Mingus worked at?,0
23, Boston College,Fort Scott Community College,0.3924229145050049,28.41742968559265,0.4990689158439636,0.3333333333333333,0.3333333333333333,Frank Middleton played college football for which two-year college in Kansas?,0
24, 1986,1986,0.405153751373291,28.737711668014526,1.0000001192092896,1.0,1.0,"Alan Douglas Ruck, is an American actor, he played Cameron Frye, Bueller's hypochondriac best friend in John Hughes' ""Ferris Bueller's Day Off"", released in which year?",1
