idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,They are both German.,film director.,0.4300580024719238,1.922701358795166,0.2030949592590332,0.0,0.0,What does Georges Méliès and Alexander Kluge have in common?,0
1,"Dennis Dugan directed the film ""Happy Gilmore"" where Jared Van Snellenberg played a caddy.",Dennis Dugan,0.2666778564453125,1.12333345413208,0.5354748368263245,0.25,0.25,"Who has had a longer partnership with Adam Sandler, Dennis Dugan or Florian Henckel von Donnersmarck?",0
2,James Bond novels.,James Bond,0.2747144699096679,0.401987075805664,0.7497593760490417,0.8,0.8,Thunderball was for the film that starred which British Secret Service character?,0
3,Neiman Marcus.,Neiman Marcus,4.749075174331665,0.4050154685974121,0.9735357761383056,1.0,1.0,Cadoro specialized in jewelry also sold via what Dallas-based department store?,1
4,Chris Mann.,Chris Mann,0.2795500755310058,0.3089182376861572,0.9803985357284546,1.0,1.0,"Which American singer-songwriter from Wichita, Kansas participated in the season two of ""The Voice"".",1
5,James and the Giant Peach (1996) was produced before Home on the Range (2004).,James and the Giant Peach,0.424222469329834,1.0254993438720703,0.7069496512413025,0.5263157894736842,0.5263157894736842,Which film came first James and the Giant Peach or Alice Through the Looking Glass?,0
6,The Battle of Cecora.,Battle of Cecora,0.2852928638458252,0.4756462574005127,0.9687316417694092,0.8571428571428571,0.8571428571428571,Which battle in 1620 in Moldavia forced the Commonwealth to sign a truce favorable to Sweden?,1
7,Legend of the Boneknapper Dragon.,Legend of the Boneknapper Dragon,0.2989099025726318,0.445188045501709,0.9884687662124634,1.0,1.0,"Which of the short films contained in ""How to Train Your Dragon"" franchise is a 2010 animated short film by DreamWorks Animation?",1
8,Altice USA owns the news television channel News 12 Long Island.,Altice USA,0.3802888393402099,0.7876858711242676,0.4977571070194244,0.3076923076923077,0.3076923076923077,Who owns the news television channel who Andrew Ehinger is a reporter for?,1
9,Yes.,yes,0.2597460746765136,0.3222355842590332,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
10,"No, the Lehigh Canal is in Pennsylvania and the Gowanus Canal is in New York.",no,0.2516541481018066,0.9528543949127196,0.1381121724843979,0.125,0.125,Are Chris Marker and Yvonne Rainer American?,0
11,There is no information about a film being shot on Lark Street in the given context.,Ironweed,0.3474667072296142,0.9494073390960692,-0.0124180000275373,0.0,0.0,Center Square/Hudson–Park Historic District includes a historic street used as a location for which film?,0
12,Eiffel 65.,Eiffel 65,0.2476029396057129,0.4785084724426269,0.978056788444519,1.0,1.0,"Europop is the debut album by which Italian electronic group, album is most notable for the group's two biggest hits: ""Move Your Body"" and ""Blue (Da Ba Dee)"", it's the group's most popular single, reaching number one in many countries?",1
13,Super Mario Bros. (1993),Super Mario Bros.,0.3073394298553467,0.5548231601715088,0.8582296967506409,0.8571428571428571,0.8571428571428571,"Mahito Yokota's collaborator for the ""Super Mario Galaxy"" series also worked as a sound designer on what game in 1985?",0
14,8 Mile Corner.,8 Mile Corner,0.3123137950897217,0.3304896354675293,0.9858318567276,1.0,1.0,This National Grassland located in Morton County Kansas hosts which monument dedicated to the meeting of states?,1
15,"Bill Berry, the drummer for R.E.M.",R.E.M.,0.3752956390380859,0.6343259811401367,0.4023821353912353,0.5454545454545454,0.5454545454545454,"Which band was active first, Adam Again, or R.E.M.?",0
16,Documentary and Science Fantasy.,documentary,0.3516149520874023,0.3730459213256836,0.6783722043037415,0.4,0.4,WHat genre are both Game Face and Junket Whore?,0
17,Wing Chun.,close range combat,0.423377513885498,0.3640077114105224,0.1645604074001312,0.0,0.0,What type of combat is specialized in the style of kung fu for which the character portrayed by Bryan Leung in Warriors Two is well known? ,1
18,Milo Sweet.,Milo Sweet,0.301732063293457,0.3619499206542969,0.9742004871368408,1.0,1.0,Who composed the fight song for the oldest private research university in California? ,1
19,400 members.,400,0.5128817558288574,0.3980867862701416,0.6347780227661133,0.6666666666666666,0.6666666666666666,How many members reside in the lower house of the court that the Executive Council of New Hampshire has the right to veto legislation of?,1
20,The Army of the Coasts of Brest.,U.S. Seventh Army,0.2878479957580566,0.6321430206298828,0.4187869727611542,0.1818181818181818,0.1818181818181818,Which World War II military unit was commanded by the designer of the Model 1913 Cavalry Saber?,0
21,Yes.,yes,0.3039932250976562,0.3223075866699219,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
22,The Nevada Test Site.,Area 51,0.3130168914794922,0.3996729850769043,0.2750592231750488,0.0,0.0,What name did the Central Intelligence Agency give the Nevada Test Site that Richard Mingus worked at?,0
23,Fort Scott Community College.,Fort Scott Community College,0.5486752986907959,0.378896951675415,0.9749530553817748,1.0,1.0,Frank Middleton played college football for which two-year college in Kansas?,1
24,1986,1986,0.3596346378326416,0.3085718154907226,1.0000001192092896,1.0,1.0,"Alan Douglas Ruck, is an American actor, he played Cameron Frye, Bueller's hypochondriac best friend in John Hughes' ""Ferris Bueller's Day Off"", released in which year?",1
25,"87,500.","87,500",0.5819950103759766,0.4452078342437744,0.9714087843894958,1.0,1.0,What is the population of the borough Burnley High School is in?,1
26,"The guerilla force that challenged the rule of the Cuban dictator Fulgencio Batista was led by Eloy Gutiérrez Menoyo, specifically the ""Second National Front of the Escambray Mountains"".","""Second National Front of the Escambray Mountains""",0.348982572555542,1.9926073551177976,0.5373451113700867,0.3888888888888889,0.3888888888888889,What was the name of the guerilla force that eventually challenged the rule of the Cuban dictator who was U.S.-backed from 1952 to 1959?,1
27,"J Brand, Comptoir des Cotonniers, G.U., Princesse Tam-Tam, and Theory.",J Brand,0.545241117477417,1.2255475521087646,0.3744585514068603,0.2857142857142857,0.2857142857142857,What brand does the company that  Tadashi Yanai is the founder of own other than uniqlo?,0
28,Bongo's Bash.,Doom,0.3887109756469726,0.4448819160461426,0.2773584425449371,0.0,0.0,What 1993 science fiction horror-themed first person shooter video game surpassed Corridor 7: Alien Invasion?,0
29,1995.,1995,0.8640384674072266,0.4050886631011963,0.9562497138977052,1.0,1.0,When was the indoor sports arena opened which is the home arena of the Vancouver Canucks of the National Hockey League team?,1
30,"January 28, 1980 (Nick Carter)","February 20, 1975",0.3200013637542724,0.6815009117126465,0.5806291103363037,0.0,0.0,When was the American singer who is part of  Backstreet Boys discography born ,0
31,Pau Gasol plays the center position.,point guard,0.801271915435791,0.5695576667785645,0.3926869630813598,0.0,0.0,"What position does the basketball player, who appears in the cover of the German version of NBA 2K16, play ?",0
