idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Yes,yes,0.0005481243133544,1.0015602111816406,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
1, Cannon Mountain,Cannon Mountain Ski Area,0.0005533695220947,1.3515629768371582,0.7230757474899292,0.6666666666666666,0.6666666666666666,What state-owned resort used by US Olympic skier Bode Miller is under management of the New Hampshire Division of Parks and Recreation?,1
2, No,yes,0.000518798828125,0.9243767261505128,0.7334951162338257,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
3, A Midsummer Night's Dream,A Midsummer Night's Dream,0.0005111694335937,3.0699565410614014,1.0000001192092896,1.0,1.0,Peter Coleman-Wright played Demetrius in which opera whose music was by Benjamin Britten?  ,1
4, 1869,1869,0.0005190372467041,1.7803442478179932,1.0,1.0,1.0,The Medgar Evers House is owned by a college founded in what year?,1
5, Sissy Spacek,Sissy Spacek,0.0005130767822265,2.204420566558838,1.000000238418579,1.0,1.0,Which actress starred in both Blast from the Past and Coal Miner's Daughter?,1
6," The film was ""Quills"".",Geoffrey Rush,0.0005185604095458,3.4976768493652344,0.2203064858913421,0.0,0.0,Who played the part of the Marquis de Sade in the film for which Martin Childs was nominated for an award at the 74th Academy Awards?,0
7, Doyle Wolfgang von Frankenstein,Doyle Wolfgang von Frankenstein,0.0005133152008056,2.627755641937256,1.0,1.0,1.0,which  American guitaris was Famous Monsters last to feature ,1
8, World War II,World War II,0.0005102157592773,1.775001049041748,1.0,1.0,1.0,"Battle of Tarawa and Operation Overlord, occurred during which event?",1
9, 1761,1761,0.0005102157592773,1.7827107906341553,1.0000001192092896,1.0,1.0,In what year were the parents of Prince Octavius of Great Britain married?  ,1
10, Hindi,Tamil and Punjabi,0.0005185604095458,0.9282515048980712,0.6507574319839478,0.0,0.0,Hate Story 3 is a 2015 Indian erotic thriller film starring an actress and model who has also appeared in what other language films?,0
11, They are both musicians.,band,0.0005135536193847,2.627713441848755,0.3616692125797272,0.0,0.0,What kind of group does Social Distortion 2001 Tour and Mike Ness have in common?,0
12," Robert Grosvenor, 5th Duke of Westminster's wife was Viola Grosvenor, Duchess of Westminster.",Viola Grosvenor,0.0005156993865966,10.761369943618774,0.7018125057220459,0.25,0.25,Who was the wife of the richest man in Britian in the 1970s?,1
13, Anil Agarwal through Volcan Investments.,Anil Agarwal,0.000516653060913,4.783251523971558,0.7095925807952881,0.5714285714285715,0.5714285714285715,Who principally owns the parent company of Hindustan Zinc Limited  ?,1
14," The Netflix series ""The Crown"".","""Making a Murderer""",0.0005087852478027,3.508187055587769,0.1935141533613205,0.0,0.0,"The composer of ""A Love That Will Never Grow Old"" most recently composed the theme music for what Netflix series?",0
15, Hex and Catan are both board games.,board game,0.0005202293395996,4.359670400619507,0.4608679711818695,0.4444444444444445,0.4444444444444445,Monopoly Junior and Tâb are both what?,0
16, Bunchosia,Bunchosia,0.0005116462707519,2.21720552444458,1.0,1.0,1.0,"Which contains more species, Corynocarpus and Bunchosia?",1
17, Yes,yes,0.0005092620849609,0.9252829551696776,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
18, Yes,no,0.0005009174346923,0.9260060787200928,0.7334951162338257,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
19, Lamiaceae,Lythraceae,0.0005295276641845,1.787815809249878,0.4765460789203644,0.0,0.0,Ras Rumman is known for the cultivation of shrubs in what family?,0
20, Dawn,Roma,0.0005044937133789,0.9354662895202636,0.2122350633144378,0.0,0.0,"What is the middle name of the British actress & comedian who was a cast member of both ""The Comic Strip"" and ""The Vicar of Dibley""?",0
21, Marfa lights,Marfa lights,0.0005271434783935,1.784698724746704,0.9999999403953552,1.0,1.0,"What is the name of the ghost lights found east of the county seat of Presidio County, Texas?",1
22, Framing Hanley,The Operation M.D.,0.0005056858062744,2.220477819442749,0.0564685091376304,0.0,0.0,"Which of the following had a debut album entitled ""We Have an Emergency"": Hot Hot Heat or The Operation M.D.?",0
23, 2003,1972,0.0005109310150146,1.7898681163787842,0.5309088230133057,0.0,0.0,The film Jogan fetures a song by a musician that died in what year?,0
24, Julie Ege,Julie Ege,0.0005104541778564,1.785801887512207,1.0,1.0,1.0,What star of Bortreist på ubestemt tid was born on 12 November 1943?,1
25, No,no,0.0005228519439697,0.9295837879180908,1.0,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,1
