idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0," No, Flagstaff Pulliam Airport is located in Arizona, not Washington.",no,0.063410997390747,9.161065340042114,0.075052835047245,0.1818181818181818,0.1818181818181818,Are Chris Marker and Yvonne Rainer American?,0
1, The Beatles.,the Beatles,0.1200308799743652,7.775862455368042,0.97524493932724,1.0,1.0,"""Get Back"" and ""1"" are both works released by what band?",1
2, Lou Gramm,Lou Gramm,0.0960073471069336,7.687271595001221,0.9999999403953552,1.0,1.0,"Which musician is American, Roy Khan or Lou Gramm?",1
3, The House of Habsburg.,the Habsburgs,0.1164777278900146,8.204075574874878,0.8505738377571106,0.6666666666666666,0.6666666666666666,Karel Bendl was born in a Central European multinational great power that was created by proclamation out of the realms of who?,1
4, Jewel Kilcher,Jewel Kilcher,0.0614693164825439,7.708081007003784,1.0,1.0,1.0,"What is the full name of the American musician who released the album ""This Way"" in 2001?",1
5, The Atlantic Sun Conference.,Atlantic Sun Conference,0.061225414276123,7.935702323913574,0.9769245982170104,0.8571428571428571,0.8571428571428571,In what conference does the university at which the Everglades Radio Network is based compete?,1
6, Mark Twain,Mark Twain,0.0496590137481689,7.68000864982605,1.0,1.0,1.0,What is the name of the man who wrote The Curious Republic of Gondour and The Adventures of Tom Sawyer?,1
7," October 17, 1972","October 17, 1972",0.1191766262054443,8.232672214508057,1.0000001192092896,1.0,1.0,"When was the rapper who made '97 Bonnie & Clyde"" born?",1
8, World War II,World War II,0.0497369766235351,7.710626602172852,1.0,1.0,1.0,"Battle of Tarawa and Operation Overlord, occurred during which event?",1
9, Margaret Beaufort,Lady Margaret Beaufort,0.0496714115142822,7.834859371185303,0.9713524580001832,0.8,0.8,The Urswick School was named after a close friend of Henry VII and which grandmother of Henry VIII?,1
10, Apolo Ohno,Apolo Ohno,0.0559034347534179,7.817000865936279,1.0,1.0,1.0,What eight-time medalist in the Winter Olympics hosted Minute to Win It?,1
11," Elle Girl was launched in 2001, while Viva was launched in 1973.",Elle Girl,0.0659294128417968,9.60525369644165,0.5167028903961182,0.2857142857142857,0.2857142857142857,"Which magazine ks based in New York City, VIVmag or Elle Girl?",0
12, Boliviana de Aviación.,Boliviana de Aviación,0.04805588722229,8.302961111068726,0.9859575033187866,1.0,1.0,"Viru Viru International Airport in Santa Cruz de la Sierra, Bolivia is Bolivia's largest international airport, and is the hub for Bolivia's biggest airline, often referred to as simply BoA, is called what, and is the flag carrier airline of the Plurinational State of Bolivia, and is wholly owned by the country's government?",1
13, China,China,0.0485961437225341,7.452174663543701,1.0000001192092896,1.0,1.0,"What country does Yushu City, Qinghai and Zunhua have in common?",1
14, Vanessa Hudgens,Vanessa Hudgens,0.0556988716125488,7.695915937423706,1.0000001192092896,1.0,1.0,"Freaks of Nature is a 2015 American comedy horror film directed by Robbie Pickering, it stars which American actress and singer, and made her feature film debut in ""Thirteen"" (2003)?",1
15, Almost Sunrise (2016) came out after 4 (2007).,4,0.105046272277832,9.170896053314207,0.1597972810268402,0.2222222222222222,0.2222222222222222,"How many albums has the band, for which Sombre Romantic was a studio album, released ?",0
