idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Alicia Alonso and the Ballet Nacional de Cuba.,Ballet Nacional de Cuba,0.3327877521514892,3.4555084705352783,0.8279303908348083,0.6666666666666666,0.6666666666666666,Lydia Diaz Cruz trained with a prima ballerina who danced with what company?,1
1,Avro Lancaster.,Avro Lancaster,3.148530960083008,2.3571643829345703,0.9819746017456056,1.0,1.0,Notable planes made at Woodford Aerodrome include what British four-engined Second World War heavy bomber?,1
2,Elliott Bay.,Elliott Bay,0.2618937492370605,2.0793514251708984,0.97912859916687,1.0,1.0,What body of water is the Butterworth Building located near?,1
3,Magazines.,magazine,0.2897441387176513,2.181440830230713,0.8438069224357605,1.0,1.0,"Moves and Heavy Metal, are which type of publication?",1
4,Ray Bradbury,Ray Bradbury,0.4972679615020752,2.2884554862976074,1.0000001192092896,1.0,1.0,"The film The illustrated Man is based upon a science fiction short story, which was published in 1951 by what author?",1
5,"Black Kids were formed in 2006, while Belle and Sebastian were formed in 1996.",Belle and Sebastian,0.2509105205535888,3.238637685775757,0.5768382549285889,0.3529411764705882,0.3529411764705882,Which film did Margaux Châtelierm appear in that is a 2013 French adventure film directed? by Nicolas Vanier?,0
6,The A41 road.,London and Birkenhead,0.3191580772399902,2.475886583328247,0.3497370779514313,0.0,0.0,"What is the name of the two cities that the road in Quarry Wood, Hinstock links between? ",0
7,Azhagan.,Azhagan,0.295607328414917,2.359724521636963,0.9758508205413818,1.0,1.0,"Which film is featured in the Dravidian language predominantly spoken by the Tamil people of India, and was directed by K. Balachander and came out in 1991?",1
8,"England, at Hampton Court Palace.",England,0.5723679065704346,2.648174524307251,0.6162829399108887,0.3333333333333333,0.3333333333333333,"What country Clock Tower, St Albans and Eleanor cross have in common?",0
9,Madrid.,Madrid,0.3412847518920898,1.866149425506592,0.9588258266448976,1.0,1.0,"Eduardo Chozas Olmo, is a Spanish former professional road racing cyclist, and born in the capital of Spain and the largest municipality in both the Community of Madrid and Spain as a whole, is called what?",1
10,The Stoney Nakota First Nations people.,Nakoda,0.311908483505249,2.593447685241699,0.5264987945556641,0.0,0.0,What indigenous people in Western Canada named Lake of the Little Fishes?,1
11,Yes.,yes,0.406747817993164,2.1094512939453125,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
12,Jana Wendt.,Jana Wendt,0.2306923866271972,1.9445290565490725,0.9854943752288818,1.0,1.0,"Australia Live was a four-hour telecast, broadcast live on the Nine Network, on 1 January 1988 to open Australia's Bicentennial celebrations, the whole event was anchored by various anchors, including which Australian, Gold Logie award-winning television journalist, reporter and writer?",1
13,extinct dog breeds.,breed of dog,0.4415488243103027,2.2747154235839844,0.7831200957298279,0.6666666666666666,0.3333333333333333,Affenpinscher and Finnish Hound are both what?,0
14,Young Buck,Yo Gotti,0.3335819244384765,2.120485544204712,0.2506172955036163,0.0,0.0,Only God Can Judge Me is a mixtape that included an appearance by which rapper who debuted in 1996?,0
15,Melissa Sagemiller.,Melissa Sagemiller,0.4286618232727051,2.012556314468384,0.9883152842521667,1.0,1.0,"Aviation Survival Technician is the challenging job is featured prominently in a film that stars  Kevin Costner, Ashton Kutcher and what actress?",1
