idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Cyndi Lauper.,Cyndi Lauper,0.302077054977417,2.440983295440674,0.9877375364303588,1.0,1.0,The album Changing of the Seasons became a breakthrough record based on the bonus track which was originally recorded by what American singer?,1
1,Fatal Termination is a 1990 Hong Kong action film starring Robin Shou.,film,0.3462040424346924,1.3178858757019043,0.3021461963653564,0.1538461538461538,0.1538461538461538,"Food, Inc. and Triumph of the Will, are which form of entertainment?",0
2,"Ann Wedgeworth played roles in both ""Three's Company"" and ""One Summer Love"".",Ann Wedgeworth,0.5006113052368164,1.2414429187774658,0.5913088917732239,0.2666666666666667,0.2666666666666667,Which actress played roles in Three's Company and One Summer Love?,1
3,Clement Virgo.,Theodore Witcher,0.2718656063079834,0.6792433261871338,0.2629407048225403,0.0,0.0,Larenz Tate was in the film written and directed by whom?,0
4,Borden Dairy Company.,Borden Dairy Company,0.7302417755126953,0.6977579593658447,0.9852732419967652,1.0,1.0,"Billie Lou Watt, was an actress in theater and television, including several voice acting roles for commercials, anime and animated series, she's known for playing Elsie the Cow, a character, for which cartoon cow developed as a mascot for which organization, in 1936, to symbolize the ""perfect dairy product""? ",1
5,Binghamton University has 8 colleges and schools.,National University of Mongolia,0.450467586517334,0.9910273551940918,0.3857600688934326,0.1818181818181818,0.1818181818181818,"Which university consist of the largest amount of schools and colleges under their namesake, Binghamton University of National University of Mongolia?",0
6,"George Orwell's book ""Animal Farm"".",George Orwell,0.3297576904296875,0.8752946853637695,0.6832863092422485,0.5,0.5,"Harold Whitaker animated ""Animal Farm"" in 1954 which is based on the book of the same name by which author?",1
7,No.,no,0.5549235343933105,0.7365779876708984,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
8,Lancashire.,Lancashire,0.3542706966400146,0.6552886962890625,0.9715237617492676,1.0,1.0,Who did the new assistant coach of The Kolkata Knight Riders play for until the end of the 2014 season?,1
9,Expedition Everest.,most expensive roller coaster in the world,0.2576982975006103,0.5828835964202881,0.3487353920936584,0.0,0.0,Rivers of light is located between Discovery Island and a ride that is listed in the 2011 Guinness World Record book as what?,0
10,Vernors was founded in the US.,Vernors,3.848938465118408,0.8639976978302002,0.706524133682251,0.2857142857142857,0.2857142857142857,"Which of the following brands was founded in the US, Vernors or Volvic?",1
11,Thurgood Marshall College Fund.,Thurgood Marshall College Fund,0.5234966278076172,0.6421008110046387,0.9633556604385376,1.0,1.0, Lisle C. Carter was the first President of a university that is a member of what college fund?,1
12,Romania.,Bucharest,0.5478835105895996,0.728095531463623,0.7479095458984375,0.0,0.0,What is the capital of the country that is home to the Larga River?,0
13,Actor.,director,0.4012463092803955,0.7536466121673584,0.5118542909622192,0.0,0.0,What role did both Gene Nelson and Sebastian Gutierrez play in the film industry?,0
14,Approximately 350 million people cross the Mexico-US border annually.,approximately 350 million legal crossings,0.3915774822235107,1.0536723136901855,0.6445823907852173,0.5333333333333333,0.5333333333333333,How many people cross the border over which the Chamizal dispute  took place?,1
15,Jamaica.,Jamaica,1.3134632110595703,0.6119990348815918,0.961381733417511,1.0,1.0,What island country is the third-largest island of the Greater Antilles that has a species of orchid called Brassavola subulifolia?,1
16,Marlon King.,Marlon Francis King,0.3634147644042969,0.7005085945129395,0.8494617938995361,0.8,0.8,What former top scoring striker for Watford F.C. was sold in January 2008 to another team?,1
17,Crime comedy.,crime thriller,0.6211915016174316,0.6366531848907471,0.7254728674888611,0.5,0.5,"What genre is the Ron Howard film starring Catlett from the film ""Get Shorty""?",0
18,George Weah.,George Weah,0.4913778305053711,0.7530128955841064,0.980098307132721,1.0,1.0,"What Liberian humanitarian, politician, and retired professional footballer, scored 24 goals in 23 games during a spell at Invincible Eleven, early in his career, in the 1986/87 season?",1
19,James Wong.,James Wong,0.2632679939270019,0.7323594093322754,0.9788318872451782,1.0,1.0,"Corkscrew is a steel roller coaster located at Playland, at the PNE amusement park in Vancouver, British Columbia, Canada, it is famous for its appearance in Final Destination 3,a 2006 American supernatural horror film directed by who, and the third installment in the Final Destination film series?",1
20,Edgar Wright.,action comedy film directed by Edgar Wright,0.392019510269165,0.6438217163085938,0.6192659139633179,0.4444444444444445,0.4444444444444445,"In 2007 Paddy Considine starred in Hot Fuzz, who was the director?",1
21,Family Circle was owned by more companies during its existence.,Family Circle,0.3069832324981689,0.9377739429473876,0.7114919424057007,0.3333333333333333,0.3333333333333333,Which magazine was owned by more companies during its existence Family Circle or Women's Physique World?,1
22,Australia.,Australia,0.4547822475433349,0.607717752456665,0.9376925826072692,1.0,1.0,"Queen Victoria Village, generally known as QV Melbourne or just QV, is a precinct in the central business district of Melbourne, Victoria, located directly opposite the State Library of Victoria is Melbourne Central, a large shopping centre, office, and public transport hub in the city of Melbourne, in which country?",1
23,They are both authors.,author,0.3952624797821045,0.8684573173522949,0.6750977039337158,0.4,0.4,Were both Elizabeth Chadwick and Connie May Fowler authors?,1
24,"Yes, Cymbidium and Prunus are genera of plants in the plant kingdom.",yes,0.2835800647735595,1.3133201599121094,0.1219813004136085,0.1538461538461538,0.1538461538461538,Can Fraxinus and Onoclea both be found in North America?,0
25,Mario Frangoulis.,Mario Frangoulis,1.2282156944274902,0.7444736957550049,0.9894818663597108,1.0,1.0,"Who of Anne Cochran's duet partners is best known for the song ""Vincerò, Perderò""?",1
26,"Robert Iscove directed the 1999 teen romantic comedy ""She's All That"".",Robert Iscove,0.2502453327178955,1.3431951999664309,0.5286923050880432,0.2857142857142857,0.2857142857142857,Who directed the 1999 teen romantic comedy starring a man who died in the middle of the filming of Furious 7?,1
27,Sylvia Plath.,Sylvia Plath,0.3082766532897949,0.6570277214050293,0.9764361381530762,1.0,1.0,"Who committed suicide in 1963, David Malouf or Sylvia Plath?",1
28,Albert O. Vorse Jr.,"Albert Ogden ""Scoop"" Vorse Jr.",0.4161534309387207,0.8283882141113281,0.6527625322341919,0.6666666666666665,0.6666666666666665,"What was the name of the accomplished World War II naval ace who commanded squadron VF-80, retired from the U.S. Navy in 1959, and served with another legendary aviator born in 1905?",1
29,2005.,2005,0.2734286785125732,0.8321294784545898,0.9588066935539246,1.0,1.0,"In which year was this former Detroit City Council member, with whom Sheila Cockrel had a fractious relationship with, first elected to the council?",1
30,"No, Adam Smoluk is Canadian and Mickey Rooney is American.",no,0.5687155723571777,1.2811017036437988,0.1904685199260711,0.1818181818181818,0.1818181818181818,Are Chris Marker and Yvonne Rainer American?,0
31,Piers Morgan.,Piers Morgan,0.2602391242980957,0.5624923706054688,0.9660460352897644,1.0,1.0,"The fourth series of Britain's Got Talent was broadcast on ITV from 17 April 2010 to 5 June 2010, the show was hosted by Ant & Dec on ITV, while which British journalist and television personality currently working as a presenter on the Good Morning Britain TV show, and is also the editorial director of ""First News""?",1
