idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, The Rock and Roll Hall of Fame.,Rock and Roll Hall of Fame,86.93182754516602,93.4794421195984,0.9602616429328918,0.923076923076923,0.923076923076923,Where was the guitarist whose song became a hit by Santana inducted into?,1
1, Documentary,documentary,86.58217453956604,90.1045536994934,1.0,1.0,1.0,WHat genre are both Game Face and Junket Whore?,1
2, Sai Zhenzhu,Sai Zhenzhu,86.58480048179626,91.8261125087738,0.9999999403953552,1.0,1.0,"What is the Chinese name of the wife of the editor of the popular American magazine ""Asia"" who spent a significant portion of her life in Zhenjiang, China?",1
3, The spotted hyena.,spotted hyena,87.22324228286743,92.48593831062315,0.9482872486114502,0.8,0.8,Ngong Forest is home to which sole member of the genus Crocuta?,1
4, Robert Conrad,Robert Conrad Falk,86.69884848594666,90.66237044334412,0.7922263145446777,0.8,0.8,"Who may be best known for his role in the 1965–69 television series ""The Wild Wild West"" who also starred in an action 1977 film costarring Thayer David?",1
5, 1500 ft,1500 ft above sea level,87.2753975391388,92.09542679786682,0.6953990459442139,0.5714285714285715,0.5714285714285715,"What is the average elevation of the sandstone plateau upon which the community of Beaty Crossroads, Alabama is built?",1
6, Gene Wilder.,Gene Wilder,86.49281024932861,91.3178973197937,0.979616403579712,1.0,1.0,"Who has written more songs, Gene Wilder or Ken Annakin?",1
7, 1976,2016,87.13415694236755,91.51030707359314,0.5562722682952881,0.0,0.0,In what year was the choreographer with whom Laz Brotherston has collaborated knighted?,0
8," The New Joint Endeavor for Welfare, Education, and Liberation (NJM)",New JEWEL Movement,86.92836570739746,96.87886929512024,0.2132934331893921,0.1538461538461538,0.1538461538461538,"What movement led by Maurice Bishop in Grenada involved areas of socio-economic development, education and Black liberation?",1
9, France,France,87.32926988601685,90.83975744247437,1.0,1.0,1.0,In which country does the singer who co-hosted the2012 Echo Klassik Awards with Nina Eichinger  live ?,1
10, Dean Holden,Dean Thomas John Holden,86.94537568092346,90.88614916801453,0.9095078110694884,0.6666666666666666,0.6666666666666666,What footballer took over Lee Johnsons management position with Barnsley and Oldham Athletic?,1
11, 1945,"April 6, 1929",86.68527674674988,91.08087491989136,0.442628413438797,0.0,0.0,The music for Coco was by a man born when?,0
12, Romeo and Juliet,Romeo and Juliet,86.92792534828186,91.35176706314088,1.0,1.0,1.0,What ballet by Sergei Prokofiev was also used in the theme music for Chambers?,1
13," The Norwegian composer Arne Nordheim lived in the Norwegian government's honorary residence, Grotten, next to the Royal Palace in Oslo.",Grotten,87.0006775856018,102.09544467926024,0.3645995855331421,0.0909090909090909,0.0909090909090909,"A Norwegian composer who received numerous awards, lived in what residence that is located in the capital of Norway?",1
14, Naval Air Station South Weymouth,Naval Air Station South Weymouth,86.61761713027954,92.71246194839478,1.0000001192092896,1.0,1.0,VR-62 was originally stationed at which former Navy blimp base?,1
15, John Cena,John Felix Anthony Cena,86.54718923568726,90.50369000434875,0.8227356672286987,0.6666666666666666,0.6666666666666666,"American Grit is an American reality television series that premiered on Fox, the series stars which American professional/ WWE wrestler?",1
16, Louis L'Amour,Louis Dearborn L'Amour,87.29922151565552,92.5310800075531,0.8804179430007935,0.8571428571428571,0.8571428571428571,"Which writer, P. C. Wren or Louis L'Amour, wrote books consisted primarily of Western novels?",1
17, 23,28,87.32660412788391,91.25373768806458,0.7456802129745483,0.0,0.0,How many stage musicals were written by the songwriting partnership who wrote Dearest Enemy?,0
18, The battle is often described as a pivotal and intense engagement.,the war's turning point,86.74884247779846,94.95352005958556,0.4117353558540344,0.125,0.125,How is the battle represented in the game Cemetery Hill often described?,1
19, Between 2019 and 2022.,between 2019 and 2022,86.61768078804016,93.5623939037323,0.978808045387268,1.0,1.0,When will the current class of Australian multiple unit cars operated by NSW Trainlink in New South Wales enter service?,1
20, Arsenal F.C.,Arsenal Football Club,86.85750603675842,91.68079710006714,0.7741560339927673,0.3333333333333333,0.3333333333333333,For what team did Fred Davis play that went 38-match league season unbeaten?,1
21, Diego Milito,Diego Milito,86.9326536655426,91.3177683353424,1.0,1.0,1.0,Which Argentine national team footballer also received the Italian Footballers' Association's (AIC) Serie A Footballer of the Year award in 2010?,1
22, Higher education and research.,research,86.86287069320679,92.08334589004517,0.6119449138641357,0.4,0.4,What type of university are both University of Massachusetts Lowell and New Mexico State University?,0
23," The television series is ""Sense8"".",Lana and Lilly Wachowski and J. Michael Straczynski,86.79618787765503,93.285498380661,0.1328247636556625,0.0,0.0,Who created the television series where Brian J. Smith plays Will Gorski?,0
24, Haleakalā National Park,Haleakalā National Park,86.97526240348816,92.617502450943,1.0,1.0,1.0,"WHich national park is home to the Pipiwai Trail and covers an area of 33,265 acres?",1
25, The Cove,The Cove,86.83805012702942,90.781108379364,1.0,1.0,1.0,Which of the documentaries The Birth of Saké and The Cove call for political action?,1
26, Wilhelm II,Wilhelm II,87.32613325119019,91.26228380203248,1.0000001192092896,1.0,1.0,The Army Group German Crown Prince was a group that was under the command of the eldest child of which future German emperor?,1
27, Thomas Watson,Thomas John Watson Sr.,86.99163436889648,90.9405026435852,0.9052101969718932,0.6666666666666666,0.6666666666666666,Who died in 1956 and was a founder of the Netherland-America Foundation?,1
28, Pat Buchanan,Pat Buchanan,87.30358123779297,91.23532843589784,1.0000001192092896,1.0,1.0,"Which of the  high-profile candidates vied for the Reform Party presidential primaries, 2000 was a senior advisor to U.S. Presidents Richard Nixon? ",1
29, 2,four,86.66022753715515,90.62259006500244,0.688907265663147,0.0,0.0,"This 2011 comedy film stars an American actress who won how many Golden Globes for her roll in ""Sex and the City""?",0
30, Drew Goddard,Schaffer,86.60496926307678,91.39072227478027,0.3483348190784454,0.0,0.0,Who directed the 2004 American teen comedy adventure film in which Jacob Pitts has His most notable performance?,0
31, Susana Ferrari Billinghurst,Susana Ferrari Billinghurst,86.9313645362854,92.18866968154909,1.0000001192092896,1.0,1.0,"What is the name of this Argentine aviator of Italian, English, and Irish descent, who was the grandmother of Luciana Pedraza?",1
32, 62 miles,62 miles,86.55362462997437,90.95916223526,1.0000001192092896,1.0,1.0,Terrington St Clement is located on the road that stretches for a distance of what length?,1
33, Muhammad,Muhammad,86.89795970916748,90.4022524356842,1.0,1.0,1.0,Prince Faisal bin Hussein belongs to the royal family descended from what prophet?,1
34, 127,127,87.09944248199463,91.02457809448242,1.0000001192092896,1.0,1.0,How many caps did Helen Svedin's husband win?,1
35, Joss Whedon,Zack Snyder,86.90159296989441,92.10449504852296,0.3298988342285156,0.0,0.0,"Born March 1, 1966 who directed a film written by Chris Terrio and Joss Whedon",0
36, The Democratic Party.,Democratic Party,87.26890349388123,92.08826398849487,0.9210675954818726,0.8,0.8,The next woman elected to Congress from massachusetts after the defeat of Margaret Heckler belongs to what political party?,1
37," The song is ""Happy Christmas (War Is Over)"" by John Lennon and Yoko Ono.",ABBA,87.31711030006409,98.92882347106934,-0.0403737239539623,0.0,0.0,Juan Pablo Di Pace appeared in a musical with music from what successful pop group?,0
38, Neil Young,Bad Fog of Loneliness,86.90210175514221,90.90064549446106,0.1727024614810943,0.0,0.0,"What  is a song written by a Canadian singer-songwriter who formed Buffalo Springfield with Stephen Stills, Richie Furay and others ?",0
39, American,American,86.89301586151123,90.44198870658876,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
40," Maurice Ravel was born first, on March 7, 1875.",Maurice Ravel,86.8233733177185,96.78235697746275,0.7186780571937561,0.3636363636363636,0.3636363636363636,John Cox's directing debut has music written by whom?,0
41, Return to Oz,Return to Oz,87.01778483390808,91.39436435699464,1.0,1.0,1.0,"Which fantasy film was released earlier, Return to Oz or Tuck Everlasting? ",1
42, Hanover,Hanover,86.9664843082428,90.90226578712463,1.0,1.0,1.0,Which New Hampshire city did H.J. Shen attend graduate school in?,1
43, Yes.,yes,86.82752728462219,90.77714419364928,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
44, University of Alabama,University of Alabama,87.28940343856812,91.6634876728058,1.0,1.0,1.0,"For which University did the player, who beat Toby Gerhart to win the 2009 Heisman Trophy, play ?",1
45, Kansas.,Kansas,86.85247254371643,90.84328746795654,0.949862778186798,1.0,1.0,"The Mexican Kickapoo also have a tribe in this state, home to one of three Federally recognized tribes of Kickapoo people?",1
46, Home computers.,home computer,87.05671906471252,91.47558665275574,0.8543409109115601,1.0,1.0,Pecom 32 and Gradiente Expert are both what?,1
47, Chinese,Chinese,86.6222894191742,90.13647556304932,1.0,1.0,1.0,Bestgore.com received media attention in 2012 for hosting a video of the murder of an international student of what nationality?,1
48," No, Porcupine Tree was formed in 1987 and Skinny Puppy was formed in 1982.",no,86.41430068016052,98.92985820770264,0.1933377385139465,0.1333333333333333,0.1333333333333333,Are Chris Marker and Yvonne Rainer American?,0
49, Baroque,opera,86.9262535572052,90.91543054580688,0.4714139997959137,0.0,0.0,What type of dramatic work does From the House of the Dead and Il re pastore have in common?,0
50, The Capital City Trail.,Capital City Trail,86.86559176445007,92.10885906219482,0.935248851776123,0.8571428571428571,0.8571428571428571,Which Australian trail which passes through the northern suburbs of Melbourne connects to the Melbourne Zoo?,1
51," Honda City came first, introduced in 1981.",Honda City,86.18092036247253,93.96477246284483,0.6880282163619995,0.4444444444444445,0.4444444444444445,"What came first, Honda Today or Honda City?",1
52, Adelaide Raiders SC,Croatian Sports Centre,86.62543845176697,90.98854899406432,0.3305235505104065,0.0,0.0,What is the name of the home ground of this South Australian soccer club which plays in the National Premier League and for which Scott Tunbridge plays? ,0
53, Yes.,no,86.87304019927979,90.85711741447447,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
54, They were both writers.,writer,86.93233680725098,92.19128680229188,0.5271021127700806,0.4,0.4,E. Howard Hunt and Nâzım Hikmet both share the job title as being what?,1
55, The Nobel Prize in Physiology or Medicine in 1963.,1963 Nobel Prize,87.26159167289734,95.46467232704164,0.8100225329399109,0.5,0.3333333333333333,What prize was won by the the scientist who identified the Hodgkin cycle ? ,1
56, Arthur Lake,Arthur Lake,86.61762285232544,90.60791087150574,1.0,1.0,1.0,"Which star of ""Blondie Plays Cupid"" was born on April 17, 1905?",1
57," Portland, Oregon.",Portland,86.61982274055481,91.43425369262695,0.886019229888916,0.6666666666666666,0.6666666666666666,"""To Go Home"" is an EP released by a singer-songwriter from what city?",1
58, 1948,1952,86.94147896766663,91.31424641609192,0.6590051054954529,0.0,0.0,Andrew Brackman is represented by a sports agent born in which year ?,0
59, James Wan,James Wan,87.19999861717224,91.1529324054718,1.0,1.0,1.0,"The star of ""All the Boys Love Mandy Lane"" appeared in a superhero film directed by this director.",1
60, Robert Rodriguez and Frank Miller.,Chad Stahelski and David Leitch,86.91530919075012,92.56177234649658,0.5184646844863892,0.2,0.2,"Who were the directors of the 2014 American neo-noir action thriller film starring the actor who played Elias in ""Platoon""?",0
61," Carl Wayne was born first, on August 18, 1943.",Carl Wayne,86.78831219673157,96.2727234363556,0.6685842275619507,0.3636363636363636,0.3636363636363636,"Who was born first, Carl Wayne or Morten Harket?",1
62," April 24, 1943","April 24, 1943",86.81439399719238,92.89488983154295,0.9999999403953552,1.0,1.0,"When was the writer of ""The Back of the Turtle"" born? ",1
63, Religious pilgrims,Baishakhi pilgrims,86.96948409080505,91.33681511878969,0.6786759495735168,0.5,0.5,What kind of pilgrims gathered at the protest against Saifuddin Kitchlew's arrest,0
