idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Firle Place.,Brook Lodge,0.3100485801696777,24.974318504333496,0.4454443454742431,0.0,0.0,The movie beat the devil is loosely based upon a novel of the same name by a British journalist who lived in which town ?,0
1, American Revolutionary War,American Revolution,0.3619413375854492,24.716317176818848,0.8459419012069702,0.4,0.4,"The second Hancock was one of the first 13 frigates of the Continental Navy, and was named for John Hancock, an American merchant, statesman, and prominent Patriot of which event?",1
2, I Spit on Your Grave (2010 film),I Spit on Your Grave,0.3646626472473144,26.26632046699524,0.7635088562965393,0.8333333333333333,0.8333333333333333,Which Steven R. Monroe directed film does Sara Butler play 'Jennifer Hills'?,1
3, Michael Caine,Michael Caine,0.3763265609741211,24.89692449569702,1.0,1.0,1.0,Who is the co-star of the current co-president of the Actors Studio in the movie Youth?,1
4, Pierre Beaumarchais,Molière,0.3718500137329101,25.11324143409729,0.2114033699035644,0.0,0.0,"Show Me Where the Good Times Are is a musical comedy with book by Leonora Thuna, and was inspired by Jean-Baptiste Poquelin, was a French playwright and actor who is considered to be one of the greatest masters of comedy in Western literature, and known by which stage name?",0
5, Ghost Ship.,Ghost Ship,0.3822910785675049,24.71963381767273,0.9650224447250366,1.0,1.0,"Desmond Harrington, is an American actor, and is known for movies such as which 2002 American-Australian horror film directed by Steve Beck?",1
6, Poa,Poa,0.3741180896759033,24.42612838745117,1.0,1.0,1.0,Which of these names is a genus of plant that consists of grass species:  Poa or Gymnocladus?,1
7," ""Rumours""",Glee,0.3686482906341553,25.18577289581299,0.1098973453044891,0.0,0.0,Which show featured a song off of Fleetwood Mac's eleventh studio album?,0
8, Northrop Field,University of Minnesota,0.3787047863006592,24.786151885986328,0.2470021247863769,0.0,0.0,"Which college has a campus in Falcon Heights, Williams College or University of Minnesota?",0
9, March,March,0.3838496208190918,24.17520236968994,1.0,1.0,1.0,Russ Haas and Charlie Haas are pro wrestlers born on the same day in what month?,1
10," ""Live Like You Were Dying""",Live Like You Were Dying,0.3716440200805664,25.797351360321045,0.8643968105316162,1.0,1.0,The song Tim Nichols won a Grammy Award for Best Country Song in 2004 was on which Tim McGraw album?,1
