idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0," May 24, 1923",24 May 1923,0.050765037536621,9.18066692352295,0.9773764610290528,1.0,0.6666666666666666,The ancestral home of George Henry Moore was burned down during a conflict that ended on what date?,1
1, Eugene Onegin,The Queen of Spades,0.2086708545684814,8.671870946884155,0.1786517798900604,0.0,0.0,"Which opera premiered first, Tosca or The Queen of Spades?",0
2, 2017,2017,0.0478098392486572,8.64356803894043,1.0000001192092896,1.0,1.0,"Jo In-sung, is a South Korean actor, he was in the film The King, released in which year, a South Korean political crime thriller film starring Jo In-sung and Jung Woo-sung?",1
3," ""Lovecraft""",Lovecraft,0.0639951229095459,8.785755634307861,0.946787178516388,1.0,1.0,What was the tenth episode of the American crime drama television series developed by Bruno Heller called?,1
4, Tofu.,bean curd,0.0474364757537841,8.761089086532593,0.2858392298221588,0.0,0.0,Soy egg can also be made with a substitute cultivated by coagulating soy milk also known as what ,1
5, 1984,1984,0.0524318218231201,8.650404930114746,1.0,1.0,1.0,Mr. Peregrine Percival is a fictional character in a children's tv series that was first broadcast in Great Britian in what year?,1
6, Film.,film,0.0472838878631591,8.524099588394165,0.8702664375305176,1.0,1.0,"Food, Inc. and Triumph of the Will, are which form of entertainment?",1
7, John Eleuthère du Pont.,John Eleuthère du Pont,0.0476038455963134,9.124356508255005,0.9876766800880432,1.0,1.0,Who murdered the American Olympian Dave Schultz?,1
8, Seoul,Seoul,0.047548770904541,8.388205289840698,0.9999999403953552,1.0,1.0,Ko Won-hee became the youngest ever model for an airline headquartered in what city?,1
9," 8,958",8958 sqmi,0.2141079902648925,8.805400133132935,0.4380229711532593,0.0,0.0, The El Hadj Hassan Gouled Aptidon Stadium is located in a country with a total area of how many square miles ?,1
10, The 15:17 to Paris.,The 15:17 to Paris,0.0659215450286865,9.285329580307009,0.9903227090835572,1.0,1.0,What upcoming film is based on a man who was awarded an Airman's Medal and a Purple Heart for his actions?,1
11, Robin Hood (1973),Robin Hood,0.0473349094390869,9.038724422454834,0.8339442610740662,0.8,0.8,"Which film was released first, Robin Hood or Sky High?",1
12, Billions.,Billions,0.0472173690795898,8.646509885787964,0.9573147296905518,1.0,1.0,Which American television drama series stars Paul Giamatti and features Sean Ringgold?,1
13, Mark Knopfler.,Mark Freuder Knopfler,0.0471377372741699,9.055391073226929,0.7932934761047363,0.8,0.8,What artist that co-founded a band with David Knopfler also played with the group Brewers Droop?,1
14, Alberto Del Rio,Alberto Del Rio,0.0602960586547851,8.675267696380615,1.0,1.0,1.0,Which wrestler wrestled in both The League of Nations and Global Force Wrestling?,1
15, ACS Nano,ACS Nano,0.0562527179718017,8.526135444641113,1.0,1.0,1.0,Ali Khademhosseini is an Associate Editor for which journal published by American Chemical Society?,1
