idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Kiri Te Kanawa.,Kiri Te Kanawa,0.0009083747863769,1.818167209625244,0.9856220483779908,1.0,1.0,"""French Songs and Arias"" is an album released by New Zealand soprano opera diva known as?",1
1,Los Angeles.,Los Angeles,0.0009031295776367,0.2406129837036132,0.9625944495201112,1.0,1.0, The 12th Annual Honda Civic Tour was a concert tour headlined by an American pop rock band that originated in what city?,1
2,Birmingham.,Birmingham,0.0007457733154296,0.2043471336364746,0.9750503301620485,1.0,1.0,Go Now became associated with an English rock band from what city? ,1
3,West Africa.,West Africa,0.0007815361022949,0.2390451431274414,0.9630336761474608,1.0,1.0,Naré Maghann Konaté was a 13th century king of a country in which part of Africa ?,1
4,Ice hockey.,hockey,0.0007431507110595,0.2347412109375,0.8945800065994263,0.6666666666666666,0.6666666666666666,What is the sport seen in the above paragraphs?,1
5,Asian Paralympic Committee (APC),Asian Paralympic Committee,0.0007798671722412,0.4988317489624023,0.8976110816001892,0.8571428571428571,0.8571428571428571,"Japan Paralympic Committee is recognized by International Paralympic Committee (IPC), Ministry of Health and what other committee?",1
6,1977.,2009,0.0007300376892089,0.2759828567504883,0.5720789432525635,0.0,0.0,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?",0
7,Johnny Bright.,greatest running back,0.0007991790771484,0.242750883102417,0.2056633085012436,0.0,0.0,George Robert Reed shares which claim with a Canadian football player who played for Drake University?,0
8,Robin Thicke.,Robin Thicke,0.0007908344268798,0.31337571144104,0.9856720566749572,1.0,1.0,"What is the name of the artist who recorded the song ""Give it 2 U in which rapper Kendrick Lamar makes a guest appearance?",1
9,Stargate.,Rihanna,0.0007333755493164,0.2461280822753906,0.1749295592308044,0.0,0.0,New Zealand top 50 singles of 2014 contained a song by Eminem that had guest vocals from what Barbadian singer?,0
10,Three Village Central School District.,Three Village Central School District,0.0007562637329101,0.3497881889343261,0.990718960762024,1.0,1.0,"Ward Melville High School is a public high school in which school district located in Long Island, New York, serving grades ten through twelve?",1
11,The information is not available in the given context.,Haymarket Media Group,0.0007393360137939,0.4994029998779297,0.0923423767089843,0.0,0.0,The 1988 Autosport 1000 km was owned by what media company?,0
12,10 March 1962.,4 June 1953,0.0007691383361816,0.3890116214752197,0.5799075365066528,0.0,0.0,When was the Scottish musician and songwriter  which was one of those that left rock band Wings born? ,0
13,Jeff Abercrombie.,Jeff Abercrombie,0.0007848739624023,0.3511219024658203,0.9884688854217528,1.0,1.0,"""Jesus or a Gun"" is a single by a band formmed by Carl Bell and what bassist?",1
14,1949,1946,0.0007252693176269,0.2419421672821045,0.7332739233970642,0.0,0.0, RuneQuest is a fantasy role-playing game created by a game designer born in what year ?,0
15,"The text does not mention Dazhou, but it does mention Cangzhou, which has a population of 7,134,062.",Cangzhou,0.0007343292236328,1.1963305473327637,0.5568253993988037,0.1,0.1,"Which Chinese city is larger in population, Dazhou or Cangzhou?",0
