idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Carol,"""The Price of Salt""",0.3076281547546386,23.41295266151428,0.1898880898952484,0.0,0.0,Phyllis Nagy received a 2016 Academy Award nomination for a film based on what 1952 novel?,0
1, 2006 and 2010.,2006 and 2010,0.3660783767700195,24.881439685821533,0.9766725897789,1.0,1.0, What years did the team that inspired the film Cool Runnings fail to qualify for the Winter Olympics?,1
2, Scotland's Wars of Independence.,Scotland's Wars of Independence,0.3577940464019775,24.398057460784912,0.9681902527809144,1.0,1.0,"What historical event has Bothwell Castle, the location of the Uddingston RFC, had a key role in?",1
3, Bowling for Columbine,Michael Moore Hates America,0.3670730590820312,24.02345585823059,0.2136492580175399,0.0,0.0,"Which documentary film has a director with a longer last name, Bowling for Columbine or Michael Moore Hates America?",0
4, Quentin Tarantino,Quentin Jerome Tarantino,0.3623194694519043,23.819088459014893,0.9398661851882936,0.8,0.8,In between Trey Parker and Quentin Tarantino who's films were characterized by nonlinear storylines?,1
5, Hanover College,Hanover College,0.3588557243347168,23.793184995651245,1.0,1.0,1.0,In which college Stephen Earl attended which was affiliated with the Presbyterian Church?,1
6, Snowpiercer,Snowpiercer,0.3732178211212158,24.042309522628784,1.0,1.0,1.0,Ed Harris starred in what 2013 film written by Bong Joon-ho and and Kelly Masterson?,1
7, Sandra Oh,Sandra Miju Oh,0.3532650470733642,23.542510509490967,0.7972800731658936,0.8,0.8,"Barrier Device starred which Canadian actress, known for a role on ""Grey's Anatomy"", as a sex researcher?",1
8, Conservative Party,Conservative Party,0.3639647960662842,23.4849500656128,1.0,1.0,1.0,Ann Winterton and her husband Sir Nicholas Winterton were both MPs for which British party?,1
9," Bregenz, Vorarlberg, Austria.","Gelsenkirchen, North Rhine-Westphalia",0.3629958629608154,25.34440779685974,0.4333583116531372,0.0,0.0,Where is the football club that Michael Langer plays for originally from?,0
10, The AVN Adult Entertainment Expo (AEE),AVN Adult Entertainment Expo,0.3611180782318115,25.417023181915283,0.9335058927536012,0.8,0.8,"Which of the publication of AVN Media Network is an adult entertainment convention and trade show held each January in Las Vegas, Nevada and is sponsored by ""AVN"" magazine?",1
11, New Jersey,"Mumbai, India",0.3610842227935791,23.558753728866577,0.3916944861412048,0.0,0.0,"Where is the composer and writer of the tracks for the album ""TV Dinners"" living? ",0
12, Succulent plants.,plants,0.3512377738952636,24.05046916007996,0.7064943313598633,0.6666666666666666,0.6666666666666666,What type of vegetation does Ceratostigma and Crocosmia have in common?,0
13, Parks and Recreation,Parks and Recreation,0.3592634201049804,23.688945531845093,1.0000001192092896,1.0,1.0,Jurassic World starred the American actor who was on which NBC sitcom?,1
14, Robert Altman,Robert Altman,0.3588523864746094,23.721139192581177,1.000000238418579,1.0,1.0,"Who was the director of the 1999 criminal comedy that the winner of the Academy Award for Best Actress for the movie ""Hud"" starred in? ",1
15, Tim Kurkjian,Aaron Boone,0.3602795600891113,24.02439594268799,0.3236050009727478,0.0,0.0,Which former player from Eldredge park is now a contributor to Baseball tonight?,0
16, 2009,2010,0.3608462810516357,23.76927900314331,0.8847416639328003,0.0,0.0,The album Different Strokes was produced by an American rhythm-and-blues singer who died in which year?,0
17, Eraring Power Station,Origin Energy.,0.3667223453521728,24.00378727912903,0.2144967317581176,0.0,0.0,Who owns the power station for which the Myuna Colliery was developed to provide coal  ?,0
18, Beware of Darkness,Volcano Suns,0.3607406616210937,24.07980465888977,0.2339130043983459,0.0,0.0,"Which band was formed first, Against Me! or Volcano Suns?",0
19, 10 km,76,0.3542325496673584,23.692957401275635,0.3189997971057892,0.0,0.0,Veer Towers are located within an urban complex that occupies how many acres?,0
20, Yes.,yes,0.359903335571289,23.495620489120483,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
21, WKKF,New Light 96.7,0.3759877681732178,23.70850515365601,0.0921162068843841,0.0,0.0,"What other name for a Christian Talk radio station licensed to Clifton Park, New York and serving New York's Capital District is shared with Kiss 102.3?",0
22, 3 million.,three million,0.3596863746643066,23.936670064926147,0.9543383717536926,0.5,0.5,Death of a Dynasty is a comedy film reaturing a cameo appearance by an American singer whose debut album sold how many copies in the United States?,1
23," Brook Lee, born in Pearl City, Hawaii.",Pearl City,0.3705830574035644,25.24438095092773,0.4265826642513275,0.4444444444444445,0.4444444444444445,"The 46th Miss Universe pageant was won by this American actress, TV Host, model and beauty queen who was born in which city?",1
24, 1995,1977,0.358954906463623,23.83183622360229,0.6667356491088867,0.0,0.0,"American Eagle Outfitters, Inc. is an American clothing and accessories retailer, headquartered in the Southside Works Neighborhood of Pittsburgh, Pennsylvania, it was founded in which year, by brothers Jerry and Mark Silverman as a subsidiary of Retail Ventures, Inc.?",0
25, Red Roof Inn.,Red Roof Inn,0.353776216506958,24.012613534927368,0.9798703789711,1.0,1.0,What economy hotel chain did James Truman start that has dark red shingles? ,1
26, October,October,0.3650026321411133,23.42043662071228,0.9999999403953552,1.0,1.0,What month were Laura Stoica and Julian Cope born?,1
27, No.,no,0.3498480319976806,23.55544352531433,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
28, Cher,Cher,0.3621907234191894,23.34342193603516,1.0,1.0,1.0,"Who, referred to as the Goddess of Pop, Produced the debut album from former S Club 7 lead singer Jo O'Meara?",1
29, Board games.,board game,0.372328519821167,23.69747972488404,0.8520805835723877,1.0,1.0,Monopoly Junior and Tâb are both what?,1
30, Get Cape. Wear Cape. Fly.,Get Cape. Wear Cape. Fly.,0.3732092380523681,24.777241468429565,1.000000238418579,1.0,1.0,Which of the following had an original stage name of Slam Dunkworth: Dave King or Get Cape. Wear Cape. Fly.?,1
31, 1922,1922,0.3468036651611328,23.858736276626587,1.0,1.0,1.0,What year was the chancellor of the State University System of Florida E.T. York born in?,1
