idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, The Fox Cub Bold,The Fox Cub Bold,0.0004827976226806,0.7420065402984619,1.0,1.0,1.0,Which book follows Fox's Feud in The Animals of Farthing Wood series?,1
1, Allen Iverson,Allen Iverson,0.0004966259002685,0.5033867359161377,0.9999999403953552,1.0,1.0,Which American professional basketball player was the NBA's Most Valuable Player in 2001?,1
2, Phil Ivey,Phillip Dennis Ivey Jr.,0.0014052391052246,0.4951591491699219,0.8004541397094727,0.3333333333333333,0.3333333333333333,which American professional poker player purchased  LeggoPoker ,1
3," Kinsley, Kansas.","1,457",0.0004870891571044,0.8528077602386475,-0.0712756961584091,0.0,0.0,What is the population of the city in Kansas where Peter Joseph Mehringer was from?,0
4, Kvinner og Klær,Kvinner og Klær,0.0004756450653076,0.7335183620452881,1.0,1.0,1.0,"Which magazine covers lesbian women, The Ladder or Kvinner og Klær?",0
5, Mount Fuji,Mount Fuji,0.0004951953887939,0.3842325210571289,0.9999999403953552,1.0,1.0,"""The Forest"" follows a young woman who travels to a forest on the northwestern flank of what mountain?",1
6, 2016,1943,0.0004758834838867,0.4962146282196045,0.289120078086853,0.0,0.0,William Frederick Truax was traded by the Los Angeles Rams to the Dallas Cowboys for a wide receiver born in what year?,0
7, A legal term in Lithuanian and Polish historical law.,history of Lithuania,0.0004663467407226,1.5764360427856443,0.5803026556968689,0.0,0.0,"What is Neminem captivabimus , a legal term that dates back to settlements founded many thousands years ago considered?",0
8, Leigh Janiak,Scott Stewart,0.0004732608795166,0.6156914234161377,0.2766581773757934,0.0,0.0,Who directed the American science fiction horror which featured Alyvia Alyn Lind as her debut? ,0
9, Zaitokukai,Widerstand,0.000474214553833,0.7389321327209473,0.0949891507625579,0.0,0.0,Paul Jahnke was part of the activist group that took what German name?,0
10, the United States.,United States,0.0005302429199218,0.649559497833252,0.8440276384353638,0.8,0.8,Where is the owner of Next big sound provides analytics for online music available?,1
11, Yes.,yes,0.0004885196685791,0.3841056823730469,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
12, Tex (1982),Tex,0.0004799365997314,0.7318606376647949,0.7448023557662964,0.6666666666666666,0.6666666666666666,"Which film was created first, Tex or Miracle?",1
13, Scott Shaw,Scott Shaw,0.0004684925079345,0.3764379024505615,1.0,1.0,1.0,"Who has more scope of profession, Scott Shaw or George B. Seitz?",1
14, 12 Angry Men,12 Angry Men,0.0006649494171142,0.6158430576324463,1.0,1.0,1.0,Which 1957 American courtroom drama film starred Martin Balsam?,1
15, Neil deGrasse Tyson,Neil deGrasse Tyson,0.0004732608795166,0.7409648895263672,1.0,1.0,1.0,RadioWest is a radio show who has hosted what American astrophysicist born in 1958?,1
