idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, James Traficant,"James A. Traficant, Jr.",0.0523784160614013,9.642411470413208,0.8842041492462158,0.6666666666666666,0.6666666666666666,Which expelled politician is partially to thank for the current home of the Youngstown Phantoms?,1
1, W. C. Handy,Father of the Blues,0.228626012802124,9.636592149734495,0.1264685988426208,0.0,0.0,Aunt Hagar's Blues was written by someone born November 16 who was known as what?,0
2," No, Ernst Jünger is a German and Dashiell Hammett is an American.",no,0.0540030002593994,11.628342628479004,0.1767200380563736,0.1428571428571428,0.1428571428571428,Are Chris Marker and Yvonne Rainer American?,0
3, Dirk Nowitzki.,Dirk Werner Nowitzki,0.2273242473602295,9.655446290969849,0.9065058827400208,0.8,0.8,"The 1998–99 NBA season was the Mavericks' 19th season in the NBA, in the offseason, the Mavericks traded their top draft pick Robert Traylor to the Milwaukee Bucks for which rookie, a German professional basketball player for the Dallas Mavericks of the National Basketball Association (NBA), and considered to be one of the greatest power forwards of all time?",1
4, Larry Coker,Larry Coker,0.0478522777557373,9.367273807525637,1.0,1.0,1.0,What Roadrunners coach ended his season with a Rose bowl victory in 2001?,1
5, Big Boy Restaurants.,regional franchisees,0.0529863834381103,9.497594118118286,0.4346180558204651,0.0,0.0,"Shoney's dropped is affiliation with a restaurant whose name, design aesthetic, and menu were previously licensed to who? ",0
6, United States.,U.S.,0.0605707168579101,9.365243196487429,0.8812195062637329,0.0,0.0,In which country was the Woman's Club of Evanston founded?,1
7, Film industry.,film,0.050426959991455,9.375448942184448,0.7330793738365173,0.6666666666666666,0.6666666666666666,"Food, Inc. and Triumph of the Will, are which form of entertainment?",1
8, Budapest University of Technology and Economics has the most campuses.,Georgia Institute of Technology,0.049182653427124,10.4469313621521,0.3623503446578979,0.2857142857142857,0.2857142857142857,"Which institution has the most campuses, Georgia Institute of Technology or Budapest University of Technology and Economics?",0
9," January 19, 1946","January 19, 1946",0.0531039237976074,9.869220495224,1.0000001192092896,1.0,1.0,When was the star of Unlikely Angel born?,1
10," Daryl Braithwaite's home country, Australia, is closer to India.",Daryl Braithwaite,0.0468480587005615,11.462271928787231,0.6840066909790039,0.3333333333333333,0.3333333333333333,Who was born first  Daryl Braithwaite or Gabe Saporta?,0
11, vocal range.,vocal range,0.0500085353851318,9.369285583496094,0.9504658579826356,1.0,1.0,Barcelona is the second solo album recorded by a singer known for his four-octave what?,1
12," ""Old Smoke""",Old Smoke,0.0561094284057617,9.515937328338625,0.90742689371109,1.0,1.0,Yankee Sullivan lost a fight to the bare-knuckle boxer who went by what nickname?,1
13, Kastellet.,Kastellet,0.2342441082000732,9.648653984069824,0.9773379564285278,1.0,1.0,What well preserved star fortress is St. Alban's Church in Copenhagen next to?,1
14, Waldo County.,Waldo County,0.0510847568511962,9.486908674240112,0.9823755621910096,1.0,1.0,"What county in Maine contains both the unincorporated village of Sandy Point, Fort Point State Park, and Fort Point Light?",1
15, Stewart Douglas Wieck,Stewart Douglas Wieck,0.2259955406188964,9.519323825836182,1.0000001192092896,1.0,1.0,"Who founded the publishing company White Wolf , Inc., in which the role-playing game King Arthur Pendragon was originally published ",1
