idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0," ""The Ballad of Jed Clampett""",The Ballad of Jed Clampett,0.0005195140838623,4.226807832717896,0.9810752868652344,1.0,1.0,"Jerry Scoggins sang what that was written and composed by Paul Henning, and sung by Jerry Scoggins, who was accompanied by bluegrass musicians Lester Flatt and Earl Scruggs?",1
1, Geronimo Pratt,Geronimo Pratt,0.000544786453247,2.127264499664306,1.0,1.0,1.0,"The Brink's robbery of 1981 was an armed robbery and three related murders committed on October 20, 1981, which were carried out by six Black Liberation Army members, including Mutulu Shakur, he was a close friend of who?",1
2, Aladdin's Dragons,Aladdin's Dragons,0.000502586364746,2.097459554672241,1.0000001192092896,1.0,1.0,"Which board game was introduced first, Aladdin's Dragons or CirKis?",1
3, Billy Corgan,Billy Corgan,0.0005021095275878,1.6898014545440674,1.0,1.0,1.0,Which producer of Zeitgeist was also the lead singer?,1
4, George Martin,George Martin,0.0005090236663818,1.2849340438842771,1.0,1.0,1.0,"What English composer/musician, known as the ""Fifth Beatle,"" produced two records by British vocal group, The Master Singers?  ",1
5, MTM Enterprises,Warner Bros.,0.0005018711090087,1.6933279037475586,0.1422671377658844,0.0,0.0,"What company release the album the contained ""Final Masquerade""?",0
6, American,American,0.0005042552947998,0.8753387928009033,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
7, Aerolíneas Argentinas,1949,0.0004920959472656,3.325434923171997,0.1493004560470581,0.0,0.0,Which year was the author of Lord of Scoundrels born? ,0
8, 1964,"December 16, 1964",0.0005054473876953,1.6930172443389893,0.8560158014297485,0.5,0.5,When was the composer of the song Myths and Hymns born?,0
9, Martina Navratilova,Martina Navratilova,0.0004992485046386,2.916818857192993,0.9999999403953552,1.0,1.0,"Who is a considered a better tennis player, Martina Navratilova or Jack Sock?",1
10, Canada,British,0.0005040168762207,0.8754346370697021,0.6146423816680908,0.0,0.0,Of which nationality is the co-designer of the Sea Truck?,0
11, 1992,1992,0.000504732131958,1.692812204360962,1.0,1.0,1.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?,1
12, 15,16 seasons,0.0004904270172119,1.3092782497406006,0.4558481574058532,0.0,0.0,How many seasons did a retired NBA player who was traded for Shaquille O'Neal play?,0
