idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,1935,1935,0.4011619091033935,2.948873281478882,1.0,1.0,1.0,When did Reza Shan request that Iran officially be referred to as Iran and not Persia?,1
1,"No, the number of entrants has varied over the years, with a record 763 clubs participating in the 2011-12 season.",The number of entrants has increased greatly in recent years,0.2831466197967529,2.599004030227661,0.6831884384155273,0.4516129032258064,0.3870967741935483,Has the number of entrants stayed the same? ,0
2,"José Batlle y Ordóñez, President of Uruguay from 1911 to 1915.",José Batlle y Ordóñez,0.3165574073791504,2.224996328353882,0.684239387512207,0.5882352941176471,0.5882352941176471,Parque Batlle is named in honor of who?,1
3,Francisco Antonio Maciel.,Francisco Antonio Maciel,0.3240940570831299,1.2494456768035889,0.9896161556243896,1.0,1.0,Who originally donated the land for Hospital Macie?,1
4,"Yes, Rebecca Lowe became the first woman to host the FA Cup Final in the UK in 2011.",Rebecca Lowe became the first woman to host the FA Cup Final in the UK.,0.3415141105651855,2.226616621017456,0.9242324829101562,0.9090909090909092,0.9090909090909092,Has a woman ever broadcast a match? ,1
5,A major storm.,A major storm,0.3997335433959961,1.2008459568023682,0.9748867750167848,1.0,1.0,What happened in 1923 that required repairs to many of the city's engineering works?,1
6,Gordon Brown.,"his Chancellor, Gordon Brown",0.280045747756958,1.0571486949920654,0.7710922956466675,0.6666666666666666,0.6666666666666666,Who was Blair replaced by?,1
7,May 1994.,May 1994,0.3251206874847412,1.4017093181610107,0.9781463146209716,1.0,1.0,When did Smith die?,1
8,Plaza Zabala with the equestrian statue of Bruno Mauricio de Zabala.,Plaza de la Constitución,0.3487753868103027,2.124709367752075,0.4208224415779114,0.25,0.25,What is also a major note in Ciudad Vieja?,0
9,191,191,0.5467925071716309,1.0106427669525146,1.0000001192092896,1.0,1.0,How many MP did they get in the election in 1924?,1
10,The BBC and Sky Sports had FA Cup coverage from 1988-1997.,"From 1988 to 1997, the BBC and Sky Sports had coverage of the FA Cup",0.5724716186523438,2.003506898880005,0.9557037353515624,0.888888888888889,0.5925925925925926,Who had FA cup coverage from 1988-1997?,1
11,There is no information in the given context about who planned the first set of subsidiary forts.,Portuguese,0.3539080619812011,1.7546048164367676,-0.0497167333960533,0.0,0.0,What is Brazil's official language?,0
12,Telecommunications company.,telecommunications,1.669856071472168,1.2015254497528076,0.8162104487419128,0.6666666666666666,0.6666666666666666,What kind of company does ANTEL run?,1
13,1942,1942,0.8743021488189697,1.3126482963562012,1.0,1.0,1.0,In what year did Japan establish a base in New Guinea?,1
14,"81,774.","81,774",0.3206453323364258,1.4148969650268557,0.983536958694458,1.0,1.0,In 2007 the University of the Republic had a student body of how many people?,1
15,"Yes, the trophy is decorated with ribbons in the colors of both finalists during the final.","the trophy wears is decorated with ribbons in the colours of both finalists, with the loser's ribbons being removed at the end of the game.",0.3082883358001709,1.7681255340576172,0.8697636127471924,0.5714285714285714,0.5714285714285714,Is the trophy decorated? ,1
16,Rimer Cardillo,Rimer Cardillo,0.407402753829956,1.358067512512207,1.0000001192092896,1.0,1.0,Who made the National Institute of Fine Arts?,1
17,The FA Cup trophy is replaced with an exact replica after 20 years of wear and tear.,"the trophy was to be permanently presented to any club which won the competition three times,",1.9680588245391848,2.105654716491699,0.570635199546814,0.1212121212121212,0.1212121212121212,What happens to multiple cup winners? ,0
18,September 2006,September 2006,0.3901376724243164,1.1055576801300049,1.0,1.0,1.0,When did Blair announce he was quitting?,1
