idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, American,American,0.0004951953887939,0.515326976776123,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
1, Savile Row,Savile Row,0.0005125999450683,0.8901207447052002,1.0000001192092896,1.0,1.0,"Holland & Sherry is a fabric mill founded in London in 1836, on which street it the head office located, in Mayfair, central London?",1
2, 1995,1995,0.0005004405975341,0.929877519607544,1.0,1.0,1.0,When was the indoor sports arena opened which is the home arena of the Vancouver Canucks of the National Hockey League team?,1
3, Taylor Momsen,The Pretty Reckless,0.000507116317749,0.889228343963623,0.2036830782890319,0.0,0.0,"Which rock band has more members, Muse or The Pretty Reckless?",0
4," Michael Corvin is a fictional character from the ""Underworld"" series, played by Scott Speedman.",Underworld,0.0004823207855224,4.721739053726196,0.4099450409412384,0.1333333333333333,0.1333333333333333,"Which band was formed first, Underworld or Zonic Shockum?",0
5, No,yes,0.0004904270172119,0.4565069675445556,0.7334951162338257,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
6, 1993,1993,0.0004858970642089,0.8974831104278564,1.0000001192092896,1.0,1.0,In what year was Bradley Orr's football playing nephew born?,1
7, South Korea,South Korea,0.0004913806915283,0.684577226638794,1.0,1.0,1.0,"From which country hails the film director, who co-wrote 'Welcome to Dongmakgol' the 2005 critical and commercial hit?",1
8, Franck Ribéry,Franck Henry Pierre Ribéry,0.0004770755767822,1.162522792816162,0.8732913732528687,0.7499999999999999,0.7499999999999999,"Olympique de Marseille extended their titleless run to 15 years - but had a decent season, where they qualified for the UEFA Champions League for the second year running, and won away from home in the 2007-08 tournament at Anfield against 2007 finalists Liverpool, having sold which French professional footballer who plays for German club Bayern Munich?",1
9, RITA Award for Best Historical Romance.,RITA Award,0.0004928112030029,1.9829914569854736,0.7978482246398926,0.5,0.5,What award did the historic romantic novel No Good Duke Goes Unpunished win in 2014?,1
10, InQuest Gamer,Wizard Entertainment,0.000502586364746,0.9014017581939696,0.2935390174388885,0.0,0.0,VTES 3rd Edition expansion won a magazine award in 2007 published by who?,0
11, Big Machine Records,Big Machine Records,0.0004868507385253,0.8975105285644531,0.9999999403953552,1.0,1.0,What label released the album that was recorded by the person who Kanye West interrupted on stage at the MTV music awards in 2009?,1
12, John Travolta,"Welcome Back, Kotter",0.000476598739624,0.8997788429260254,0.0780479237437248,0.0,0.0,Which TV series introduced the star who was paired with Robert De Niro in the film Killing Season ?,0
13, Unity Church,Unity Church,0.0004949569702148,0.6810891628265381,1.0,1.0,1.0,Sacred Heart Catholic Church was bought by which New Thought Christian organization?,1
14, Nicandra,Nicandra,0.0005028247833251,0.6886003017425537,1.0,1.0,1.0,"Which plant was been adopted into the traditional medicine of countries far-removed from its original home, Nicandra or Sternbergia?",1
15," Richard, the Earl of Cornwall",Germany,0.0005104541778564,1.555732011795044,-0.0258130449801683,0.0,0.0,Ridderronde Maastricht is held in the country that  borders what country on the east?,0
16, 2015,2015,0.0004818439483642,0.94185209274292,1.0,1.0,1.0,Nick Bell is the Vice President of the company whose CEO was named youngest billionaire in the world in what year?,1
17, Geodesic domes.,geodesic dome,0.0004863739013671,1.5481228828430176,0.9207158088684082,1.0,1.0,Triodetic domes are different than what thin-shell structure in that they lack full spheres?,1
18, Irshad Manji,Andrew Moodie,0.000483751296997,1.330479860305786,0.2231740355491638,0.0,0.0,"Who succeeded the critic known as ""Osama bin Laden's worst nightmare""?",0
19, Kate Pierson.,Kate Pierson,0.0004982948303222,1.125361442565918,0.982607364654541,1.0,1.0,"Guitars and Microphones is the debut studio solo album by which American vocalist, lyricist, and one of the singers and founding members of The B-52's?",1
20, Dogs,dogs,0.0004799365997314,0.4664957523345947,1.0000001192092896,1.0,1.0,Both the Pyrenean Mastiff and the Braque d'Auvergne are what?,1
21, Paul Brandt,Paul Brandt,0.0004780292510986,0.9000430107116699,1.0,1.0,1.0,What country artist born as Paul Rennée Belobersycky released the album A Gift?,1
22, Harry Houdini,Erik Weisz,0.0004887580871582,1.114227056503296,0.3025445342063904,0.0,0.0,What was the birth name of the dead magician who Frances Farmer was trying to contact?,1
23, The United Kingdom.,United Kingdom,0.0005013942718505,1.1168243885040283,0.8928201198577881,0.8,0.8,"No Turning Back is an album in a style of music with roots in blues rock and psychedelic/acid rock, that developed where?",1
24, Kempsey,"Woolgoolga, New South Wales, Australia.",0.0004920959472656,0.6810667514801025,0.2308151423931121,0.0,0.0,What town is located within the North Coast region and on the Pacific Highway?,0
25, Honister Pass.,Borrowdale,0.000502586364746,1.112039566040039,0.1825190484523773,0.0,0.0,What civil parish links Seatoller to Gatesgarth?,0
26, The Moody Blues,The Moody Blues,0.0005073547363281,0.9003033638000488,1.0000001192092896,1.0,1.0,"An album from 1967 and includes songs like ""Twilight Time"" is performed by what group?",0
27, Music Icons,"""Music Icons""",0.000486135482788,0.6893656253814697,0.955531656742096,1.0,1.0,"Alamgir joined Meesha Shafi, Strings, Ali Azmat and Shahzad Hasan as a judge on which popular show?",1
28, Yes.,Anne Spencer Lindbergh,0.0004796981811523,0.6884281635284424,0.0874261707067489,0.0,0.0,"Highfields was the home of Charles and his wife, the famous aviators, she was an American author, as well?",0
29, International Paper,International Paper,0.0004832744598388,0.690845251083374,0.9999999403953552,1.0,1.0,"What is the name of this American pulp and paper company with approximately 55,000 employees, which acquired Temple-Inland in 2012?",1
30, Yes.,no,0.0005006790161132,0.6811401844024658,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
31," Microsoft Windows, Nintendo Switch, PlayStation 4, and Xbox One.",near future New York City,0.0004880428314208,3.276122093200684,0.1101231426000595,0.0,0.0,What is the setting for the game engine Snowdrop?,0
