idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Incesticide,Incesticide,0.0010123252868652,1.5890090465545654,1.0000001192092896,1.0,1.0,"Which Nirvana album featured The Vaselines, Dave Grohl, and Chad Channing?",1
1,Middlesbrough F.C.,Middlesbrough,0.0009353160858154,0.5813846588134766,0.8809131383895874,0.5,0.5,Frank Spraggon played for which team Formed in 1876 ?,1
2,Mark Antony.,Arch of Octavian,0.0010054111480712,0.4244074821472168,0.3151499032974243,0.0,0.0,What building was associated with a Roman politician and general who played a critical role in the transformation of the Roman Republic from an oligarchy into the autocratic Roman Empire?,0
3,Mamponteng.,Mamponteng,0.0008864402770996,0.4760506153106689,0.9803009629249572,1.0,1.0,What is the capital of the district that Kwabre West is located in?,1
4,Thomas.,Thomas,0.0008914470672607,0.3644092082977295,0.9662222266197203,1.0,1.0,"What is the middle name of the head coach of the team that played their home games at Memorial Stadium in Lawrence, Kansas in 2003?",1
5,"""diva of Asia""",diva of Asia,0.0009047985076904,0.5157279968261719,0.9435343742370604,1.0,1.0,"Anna Magdalena, is a 1998 Hong Kong romantic fantasy comedy film, which stars Kelly Chen Ho, a Hong Kong Cantopop singer and actress, and has been referred to as a what?",1
6,Britney Spears.,Britney Spears,0.0008699893951416,0.4609642028808594,0.9658371806144714,1.0,1.0,"The Outsyders were a production team that were first featured on a song by what female artist on her sixth studio album released on November 28, 2008, by Jive Records?",1
7,"15,004","15,004-seat multi-purpose arena",0.0008573532104492,0.4906258583068847,0.4048646986484527,0.5,0.5,Wichita Force plays at Intrust Bank Arena that seat how many people>?,1
8,Trieste.,Trieste,0.0009548664093017,0.4337961673736572,0.9796170592308044,1.0,1.0,In which northeaster Italian city was famed sprinter Derna Polazzo born?,1
9,2002.,2002,0.0010974407196044,0.495098352432251,0.9519264101982116,1.0,1.0,In what year did the last fluent speaker of the language spoken by the Okehocking Tribe die?,1
10,Blue Hawaii.,Blue Hawaii,0.0008988380432128,0.4335408210754394,0.980632185935974,1.0,1.0,"Which cocktail can be mixed with more than one alcoholic beverage, Blue Hawaii or Bloodhound?",1
11,100.,over a hundred,0.0009632110595703,0.4388761520385742,0.7021894454956055,0.0,0.0,72 Miles as co-produced by an actor who has appeared in how many Hindi films?,1
12,Canada.,Canada,0.0009043216705322,0.3928248882293701,0.9222739934921264,1.0,1.0,"Afrophilya, is an international music festival founded in Montreal, Quebec, in which country, notable artists who have performed at the festival include South African Lorraine Klaasen daughter of Nelson Mandela's favourite singer Thandi Klaasen?",1
13,They are both music bands.,music,0.0009400844573974,0.4722585678100586,0.4163395762443542,0.3333333333333333,0.3333333333333333,What activity do both The Owl Service and Sigur Rós have in common?,1
14,"No, they are not. Pachycymbium is a genus of plants in the Apocynaceae, while Physostegia is a genus of flowering plants in the family Lamiaceae.",yes,0.0008130073547363,1.756840467453003,0.1128526031970977,0.0,0.0,Can Fraxinus and Onoclea both be found in North America?,0
15,"No, Guideposts is a faith-based magazine, while QST is a magazine for amateur radio enthusiasts.",no,0.0008714199066162,1.1001970767974854,0.1254530549049377,0.1176470588235294,0.1176470588235294,Are Chris Marker and Yvonne Rainer American?,0
