idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Polarity,Polarity,84.27847576141357,88.37851619720459,1.0000001192092896,1.0,1.0,"Which game has been published by more companies, Polarity or Flibbix?",1
1, 3,three Grammy Awards,84.55950736999512,88.62144660949707,0.3759792149066925,0.0,0.0,Cam de Leon created the early artwork of a band that has won how many Grammy Awards ?,1
2, 13 years.,one,84.06465029716492,89.20690298080444,0.2848186492919922,0.0,0.0,"How many awards did the ""A Girl Like Me"" singer win at the American Music Awards of 2012?",0
3, Kitten Natividad,Kitten Natividad,84.72945284843445,90.0879020690918,1.0,1.0,1.0,"Which star in Beneath the Valley of the Ultra-Vixens is a Mexican American film actress, exotic dancer, and porn star?",1
4, Wang Ruiji,Jackson Wang,84.19346761703491,89.09921264648438,0.6085928678512573,0.5,0.5,What son of a Chinese fencer is an entertainer and is fluent in 6 languages?,0
5, The Affair,Whitney Solloway,84.89940142631531,89.39879536628723,0.2196443527936935,0.0,0.0,What was the name of a character in the drama series created by Sarah Treem and Hagai Levi?,0
6, The public and society.,the public and society,84.53722095489502,89.87966465950012,0.9770885109901428,1.0,1.0,This Serbian-American inventor was a person you lived in volantary seculsion from who?,1
7, No.,no,84.89829468727112,89.18754410743713,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
8, Nicktoons Network,Nicktoons,84.8914566040039,90.02104067802429,0.8267009258270264,0.6666666666666666,0.6666666666666666,Kappa Mikey and Edgar & Ellen are both shows that play on what network?,1
9, London Weekend Television,London Weekend Television,84.87788224220276,89.3573796749115,1.0,1.0,1.0,"Who produced the comedy series that ""Unter einer Decke"" is based on ?",1
10, 1986,1986,84.54243111610413,89.02789425849915,1.0000001192092896,1.0,1.0,"Alan Douglas Ruck, is an American actor, he played Cameron Frye, Bueller's hypochondriac best friend in John Hughes' ""Ferris Bueller's Day Off"", released in which year?",1
11, 1217,1123,84.45625400543213,89.1579794883728,0.75947105884552,0.0,0.0,What year was the abbey established that elected Nicholas as Bishop of the Isles?,0
12, 39650,39650 acre,84.8839852809906,89.38648176193237,0.5309562683105469,0.6666666666666666,0.6666666666666666,How many acres is the Horse Range that was established by Congress in Bighorn Canyon National Recreation Area?,1
13, Australia.,Full Tilt Poker,84.1834979057312,88.24642586708069,0.089413046836853,0.0,0.0,Where is the online player specializing in a variant of poker that used to be the most widely played version of poker in home games playing predominantly?,0
14, Monfragüe,Monfragüe,84.17070293426514,89.09409475326538,1.0000001192092896,1.0,1.0,"What Spanish national park is noted for its bird-life, Monfragüe or Picos de Europa National Park?",1
15, The European debt crisis.,The European debt crisis,84.7042076587677,90.06105780601501,0.9770410060882568,1.0,1.0,"During Which debt crises did PIGS  used to refer to the economies of Portugal, Ireland, Greece, and Spain, four EU member states",1
16, Rob Partridge,Sharon Laws,84.17282223701477,88.87346982955933,0.2175506949424743,0.0,0.0,Who was the British Former professional Cyclist who was part of Team Halfords Bikehut?,0
17, Yes.,yes,84.84133863449097,88.90810489654541,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
18, 2310 ft,2310 ft,84.16898655891418,89.0627908706665,1.0,1.0,1.0,How tall is the highest point of the mountain ridge that bounds Broad Top plateau to the east?,1
19, No.,no,84.87146782875061,88.93780779838562,0.8128341436386108,1.0,1.0,Are Chris Marker and Yvonne Rainer American?,0
20," ""Adventures in Babysitting"".",Adventures in Babysitting,84.51445078849792,91.53216576576231,0.9146870970726012,1.0,1.0,Kevin Quinn had a supporting role in what 2016 American television film directed by John Schultz,1
21, Marion Hänsel,Ridley Scott,84.49667572975159,89.39092969894409,0.3698842823505401,0.0,0.0,"Who has more scope of profession, Ridley Scott or Wang Quan'an?",0
22, Northwestern Mutual,United States Supreme Court,84.92762470245361,88.99614429473877,0.1738290190696716,0.0,0.0,"On which court ""United States v. Wong Kim Ark"" and ""Dolan v. City of Tigard"" are cases of?",0
23, 1991-1993,1991,84.54882407188416,90.30706834793092,0.8885549902915955,0.6666666666666666,0.6666666666666666,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?,0
24, The Jeep Cherokee (XJ),Sportwagons,84.9281005859375,91.11709094047546,0.2008851468563079,0.0,0.0,What was the sport utility vehicle that was replaced by the Jeep Liberty originally marketed as?,0
25," Honeysuckle has approximately 180 species, while Abelia has around 30 species.",Honeysuckles,84.53666567802429,96.05001759529114,0.5715945959091187,0.1666666666666666,0.1666666666666666,Does Honeysuckle or Abelia have more species?,1
26," Oriental City in Colindale, London.","Colindale, London",84.26080679893494,91.31270909309389,0.7063680291175842,0.5714285714285715,0.5714285714285715,Where was the shopping center located that Pacific Plaza was built to be similar?,1
