idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Viva!,Viva!,0.0004851818084716,0.5667808055877686,1.0,1.0,1.0,"What girl group did the backing vocals artist in the song ""Horn OK Please"" come to prominence in?",1
1, Yes,yes,0.0005085468292236,0.264096736907959,1.0000001192092896,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
2, The Great Khali,The Great Khali,0.0004866123199462,0.6871004104614258,1.0000001192092896,1.0,1.0,What was the name of the WWE fighter that is brothers with Ranjin Singh and is played by Dalip Singh Rana? ,1
3, The Secret Life of Us,The Secret Life of Us,0.000500202178955,0.7518277168273926,1.0,1.0,1.0,What three-time silver Logie Award-winning Australian television drama series featured Michael Dorman?,1
4, North Kansas City,"Overland Park, Kansas",0.0004773139953613,0.5071671009063721,0.7318167686462402,0.3333333333333333,0.3333333333333333,In what city is the school where the Kansas City Spartans play their home games located?,0
5, 1933,1900,0.0004858970642089,0.5128734111785889,0.4605043530464172,0.0,0.0,The 11th SS Panzer Army was formed by a man born in what year?,0
6, Pizza.,pizza,0.000474214553833,0.3911168575286865,0.9254602193832396,1.0,1.0,What kind of food does Gino's East and Bearno's specialize in?,1
7, Welcome to Dongmakgol,Welcome to Dongmakgol,0.0011804103851318,0.8752167224884033,1.0,1.0,1.0,One of the stars of the film Nabi also appeared in what Korean War comedy?,1
8, French.,Arabic,0.000497817993164,0.3861837387084961,0.4325078725814819,0.0,0.0,"What is the native language of the author of the essay, The Crusades Through Arab Eyes?",0
9, Danica McKellar,Danica McKellar,0.0006153583526611,0.6291608810424805,0.9999999403953552,1.0,1.0,"Miss Martian, is a fictional superheroine appearing in American comic books published by DC Comics, the character's first appearance outside of comics was in the animated series Young Justice, where she is voiced by which American actress, mathematics writer, and education advocate, and played Kevin Arnold's on-off girlfriend Winnie Cooper in the television series ""The Wonder Years""?",1
10, Tennis.,tennis,0.0005023479461669,0.3850905895233154,0.9499958753585817,1.0,1.0,Which sport do both John Austin and Todd Woodbridge play?,1
11, Black Death,Black Death,0.0011796951293945,0.3871099948883056,1.000000238418579,1.0,1.0,Fenriz was one half of the Norwegian heavy metal band that formed in 1986 under what name?,0
12, Verbascum.,Verbascum,0.0004968643188476,0.6288509368896484,0.9737120270729064,1.0,1.0,"Which genus contains more species, Akebia or Verbascum?",1
13, Ryan Zinke served as U.S. representative for Montana's at-large congressional district from 2015 to 2017.,2015 until 2017,0.0004885196685791,3.196263313293457,0.1257224380970001,0.1904761904761905,0.1904761904761905,How long did Greg Gianforte's predecessor serve as U.S. representative for Montana's at-large congressional district?,1
14, Millennium Dance Complex,no,0.0005633831024169,0.5062322616577148,0.155079185962677,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
15, 1979,1979,0.0004811286926269,0.5073750019073486,0.9999999403953552,1.0,1.0,"In which year was this Jewish American reggae vocalist, beatboxer, and alternative rock musician who worked with Aaron Dugan born?",1
