idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Stanley Clarke.,Stanley Clarke,0.4445645809173584,2.042193651199341,0.981521725654602,1.0,1.0,Which founding member of Return to Forever put out he album If This Bass Could Only Talk?,1
1,29 May 1975.,29 May 1975,0.3269093036651611,0.7990341186523438,0.9798789024353028,1.0,1.0,When was the English singer born who's second studio album is the L.A. State of Mind?,1
2,The Chicxulub crater.,The Chicxulub crater,0.2968292236328125,0.9455995559692384,0.9897939562797546,1.0,1.0,Adriana Ocampo has led six research expeditions to study what geological formation that is more than 180 km in diameter and 20 km in depth,1
3,Floor Jansen.,Floor Jansen,0.3406705856323242,0.52024245262146,0.9857641458511353,1.0,1.0,"Who is the lead vocalist of Finnish symphonic metal band Nightwish, Marty Raybon or  Floor Jansen?",1
4,Istanbul.,Tokyo,0.3470556735992431,0.5537600517272949,0.4655291140079498,0.0,0.0,"Fukuzawa Yukichi, was a Japanese author, writer, teacher, translator, entrepreneur and journalist who founded Keio University, a Japanese private university located in Minato, in which city? ",0
5,"49,734.","49,734",0.4072785377502441,0.7862598896026611,0.9788978099822998,1.0,1.0,Ridgedale Center is an enclosed shopping mall in a suburban city which at the 2010 census had a population of what?,1
6,The Nevada Test and Training Range (NTTR).,Nevada Test and Training Range,0.3523077964782715,0.9056291580200196,0.8393121957778931,0.8333333333333333,0.8333333333333333,"The 98th Southern Range Support Squadron is responsible for the day-to-day support of Creech Air Force Base, the Point Bravo logistics site and which military training area used by the United States Air Force Warfare Center at Nellis Air Force Base in Nevada?",1
7,2012.,2012,0.4064021110534668,0.6791844367980957,0.9554669857025146,1.0,1.0,What year was the 95th Air Base Wing in southern California inactivated?,1
8,The Irregular at Magic High School.,The Irregular at Magic High School,0.3081355094909668,0.9349429607391356,0.9875127673149108,1.0,1.0,"Saori Hayami, a Japanese voice actress and singer, had a major voice role in what web novel series, also known in Japanese as Mahōka Kōkō no Rettōsei?",1
9,Kwun Tong Maryknoll College,Kwun Tong Maryknoll College,0.3222754001617431,0.896552324295044,1.0,1.0,1.0,"Where dod tje Hong Kong film director, who redid the 1946 American Christmas fantasy comedy-drama film produced and directed by Frank Capra, attend college?",1
10,Dunluce Castle.,Dún Libhse,0.4939117431640625,0.7081596851348877,0.5871762037277222,0.0,0.0,What is the Irish name for the castle that was occupied by the MacDonnells?,1
11,"Christer Fuglesang was born in 1957, Bertalan Farkas was born in 1949.",Bertalan Farkas,0.4875662326812744,1.4971768856048584,0.6242643594741821,0.2857142857142857,0.2857142857142857,Who is older Reinhold Ewald or Bertalan Farkas ?,0
12,KU Leuven.,KU Leuven,0.420670747756958,0.8470616340637207,0.9801735281944276,1.0,1.0,What university conducts teaching and research of sciences in which Patrik Verstreken was a professor at?,1
13,"""The Inner Light"".",The Inner Light,0.417776346206665,0.6284146308898926,0.8971299529075623,1.0,1.0,Juan Mascaró created a book that was inspiration for which George Harrison-penned Beatles song?,1
14,"Fatherson, a Scottish band, formed in Kilmarnock.",Fatherson,0.2776021957397461,0.95314359664917,0.6070941686630249,0.25,0.25,"Which band formed in Europe, Finger Eleven or Fatherson?",1
15,Marine Corps Air Station Yuma.,Marine Corps Air Station Yuma,0.294973611831665,0.7804713249206543,0.971701979637146,1.0,1.0,Marine Aircraft Group 13 is based at what air station that is a designated Superfund site?,1
