idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Slaughterhouse-Five,Slaughterhouse-Five,0.000495433807373,0.9052090644836426,1.0,1.0,1.0,What is the name of the novel that was used as a reference in the naming of So It Goes and is based on an event in the author's (Kurt Vonnegut) own life involving surviving the Allies' firebombing of Dresden in World War II as a prisoner-of-war?,1
1, mandolin,mandolin,0.0005240440368652,0.4304995536804199,1.0,1.0,1.0,"What instrument did the first generation Lonesome Pine Fiddler, born in 1931, play?",1
2, 2,two terms,0.0005037784576416,0.4322144985198974,0.3660452365875244,0.0,0.0,For how many terms was this Indiana State Senate senator and Chief Justice of the Supreme Court of Indiana elected in the Indiana State Senate after whom the Howard Park Historic District is named?,1
3, Jeff Green,Jeff Green,0.0005242824554443,0.421522855758667,1.0000001192092896,1.0,1.0,Which Big East champion began his NBA career with the Celtics in 2007?,1
4, Yes.,yes,0.0004863739013671,0.4274330139160156,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
5, Max Tegmark,Max Tegmark,0.0004918575286865,0.6875035762786865,1.0,1.0,1.0,Who is the  Swedish-American cosmologist advisor at CSER|?,1
6, 1991,1991,0.0005056858062744,0.5639441013336182,1.0,1.0,1.0,What year did the book come out that the film Dev Patel and Jeremy Irons starred in?,1
7, American,American,0.0005090236663818,0.2873115539550781,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
8, Meghan McCain,Meghan McCain,0.0005140304565429,0.4553310871124267,1.0,1.0,1.0,Which current panelist on the view is a former Fox News host?,1
9," ""Dùbhghlas""","""dubh glas"", meaning ""black stream""",0.0004904270172119,1.0887517929077148,0.4942220449447632,0.0,0.0,"What does the name of the first castle erected in 13th century, means what in Gaelic?",0
10, Robert Louis Stevenson,Robert Louis Stevenson,0.0004799365997314,0.5544488430023193,1.0,1.0,1.0, Long John Silver was quartermaster under a fictional 18th-century pirate captain created by what writer?,1
11, Bianca Gascoigne,Bianca Gascoigne,0.0005004405975341,0.8309390544891357,1.0000001192092896,1.0,1.0,"Which child of a woman whose television career includes a presenting role on ITV1's ""Loose Women"" came sixth in the nineteenth series of Channel 5 reality show ""Celebrity Big Brother"".",1
12, RG3,RG3 or RGIII,0.0005125999450683,0.4303386211395263,0.7979801297187805,0.5,0.5,"In the Washington Redskins 83rd season Robert Griffin III suffered a concussion and consequently missed the rest of the preseason, what was his nickname?",1
13, Mike Dirnt of Green Day.,Billie Joe Armstrong,0.0005059242248535,1.097947597503662,0.5726205110549927,0.0,0.0,Kerplunk was released by the punk rock band who were formed by which lead vocalist?,0
14," 8,200","8,200",0.0005123615264892,0.6898036003112793,1.0,1.0,1.0,What is the population of the small town and civil parish where Bernie Calvert was born?,1
15, Good Charlotte has released more albums.,Good Charlotte,0.0005052089691162,1.0981802940368652,0.6434453725814819,0.5,0.5,"Who has released more albums, Alex Clare or Good Charlotte?",1
