idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0," Warren County, New York.",Warren County,0.0004897117614746,1.0111608505249023,0.7213149070739746,0.6666666666666666,0.6666666666666666,What New York county was named in honor of an 18th century general who participated in the Battles of Lexington and Concord?,1
1, 2001,2001,0.0005156993865966,0.5515961647033691,1.0,1.0,1.0,"What is the release year of this American satirical comedy film directed by David Wain from a screenplay written by Wain and Michael Showalter, in which Joe Lo Truglio had a role?",1
2, The Book Thief,The Book Thief,0.0004916191101074,0.5480966567993164,1.0,1.0,1.0,Markus Zusak was best known for which 2005 historical novel?,1
3, The Neal S. Blaisdell Center.,Ward Estate,0.0008149147033691,1.471949577331543,0.1557786613702774,0.0,0.0,On which former estate was the venue of Aloha from Hawaii Via Satellite located?,0
4, Narnia,Underland,0.000481367111206,0.5553433895111084,0.3519657254219055,0.0,0.0,"Which fictional location is featured in the children's novel published fourth in ""The Chronicles of Narnia"" series by C. S. Lewis?",0
5," Seattle, Washington.","Seattle, Washington",0.0004756450653076,0.6902461051940918,0.9763107299804688,1.0,1.0,Pabst Brewing Company is the holding company for the defunct Pacific Northwest company that was based in what city?,1
6, Yes.,yes,0.0004734992980957,0.4161412715911865,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
7, Emily Robison,Emily Robison,0.0004887580871582,0.5487046241760254,0.9999999403953552,1.0,1.0,Which founding member of the Dixie Chicks first became a lead singer with the Court Yard Hounds?,1
8," Mount Chocorua is 3,490 ft high.",3490 ft,0.0004866123199462,1.8656177520751955,0.3576245307922363,0.2222222222222222,0.2222222222222222,How high is the mountain that is located east of the World Fellowship Center?,1
9," Southeast Asia, Eastern Africa, and the Greater Middle East.","Greater Middle East, Southeast Asia, Eastern Africa",0.0004997253417968,1.7334613800048828,0.929623544216156,0.8750000000000001,0.5,Where else are popular films like Muddu Meena available outside of India?,1
10, Lynn Strait was born first.,Phillip John Mogg,0.0014553070068359,0.9417879581451416,0.0995544493198394,0.0,0.0,Which singer was born first Phil Mogg or Lynn Strait?,0
11, Yes.,no,0.0004899501800537,0.4191014766693115,0.5598188042640686,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
12, Ulster Defence Association (UDA),the West Belfast Brigade,0.0004963874816894,1.0758965015411377,0.5242733955383301,0.0,0.0,What company was headed by Johnny Adair and had Alan McCullough serve as military commander?,0
13, English,English,0.0004918575286865,0.2856225967407226,1.0,1.0,1.0,What language is spoken at both Lipscomb University and University of Debrecen?,1
14, Jane Lynch,Jane Marie Lynch,0.0005064010620117,0.4293551445007324,0.9324519038200378,0.8,0.8,"Who was born first, Marcus Lovingood or Jane Lynch?",1
15, League One.,League One,0.000500202178955,0.5580179691314697,0.9673094749450684,1.0,1.0,"What league did the professional association football club based in the town of Scunthorpe, Lincolnshire, England,and had a player who played as a right midfielder in the Football League, play in?",1
