idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,Whites and males.,whites and males,3.144897222518921,3.907072067260742,0.9715855121612548,1.0,1.0,Studies showed that discrimination in both business sectors and education resulted in advantages for what group of people?,1
1,The academic computing department at the University of Kansas contributed to the development of the internet.,academic computing,0.4967043399810791,2.915090322494507,0.5266355276107788,0.2222222222222222,0.2222222222222222,What division of the University of Kansas contributed to the development of the internet?,1
2,The Princeton Review.,Princeton Review,0.4787211418151855,2.1083152294158936,0.9508841037750244,0.8,0.8,Who considered the business school of the University of Kansas among the best Midwestern business institutions?,1
3,Anthocyanins in purple grape skin.,anthocyanins,0.2363185882568359,2.519958734512329,0.711542546749115,0.3333333333333333,0.3333333333333333,What pigment is responsible for the color of leaves in fall?,0
4,"""Home on the Range""","""Kansas Song""",0.3378143310546875,2.23168420791626,0.2463511526584625,0.0,0.0,What is the name of a song that references the state that KU serves?,0
5,Princeton University.,Office for Civil Rights,0.8379957675933838,2.285856008529663,0.1339511275291443,0.0,0.0,With which organization did Li file a civil rights complaint?,0
6,The state of race relations.,the state of race relations,0.2461493015289306,2.857510805130005,0.9844092726707458,1.0,1.0,What was the committee especially disturbed by as indicated in their report?,1
7,President Lyndon B. Johnson was the true backer of the cause of affirmative action.,Harold L. Ickes,0.3883326053619385,3.965629816055298,0.1248607188463211,0.0,0.0,Who was the true backer of the cause of affirmative action?,0
8,Lower-class European Americans.,lower-class European Americans,0.3332874774932861,2.4108636379241943,0.9674360752105712,1.0,1.0,At who's expense other than Asian Americans are upper-class African Americans and Hispanic Americans supposedly benefiting?,1
9,Bill Self.,Bill Self,0.2352473735809326,2.065483570098877,0.9688641428947448,1.0,1.0,Who is the head of men's basketball at KU?,1
10,The Education and Justice Departments.,Education and Justice Departments,0.3841578960418701,2.4589920043945312,0.9707198143005372,0.888888888888889,0.888888888888889,Who did the organizations file the complaints with?,1
11,Vitis vinifera.,Vitis vinifera,0.3712754249572754,2.0637476444244385,0.9830338358879088,1.0,1.0,What species of grape are grown by Black Monukka?,1
12,Wilt Chamberlain.,Wilt Chamberlain,0.2422928810119629,2.1773500442504883,0.9826033115386964,1.0,1.0,Who is considered the most famous basketball alumnus of KU?,1
13,"Alan Mulally, former President and CEO of Ford Motor Company.",Alan Mulally,0.3196179866790771,2.650261878967285,0.7235170006752014,0.3333333333333333,0.3333333333333333,What former leader of a car manufacturing company attended KU?,1
14,Crimson and royal blue.,crimson and royal blue,0.3084816932678222,2.1822664737701416,0.9826592803001404,1.0,1.0,What colors are worn by KU's athletic teams?,1
15,June 1963,June 1963,0.3204307556152344,2.6085922718048096,1.000000238418579,1.0,1.0,When did President Kennedy issue Executive Order 11114?,1
16,"When an individual enters the armed services, he surrenders some of his rights and privileges as an American citizen, and the government undertakes to protect his integrity as an individual.",surrenders some of the rights and privileges,0.515310525894165,4.714864253997803,0.5831998586654663,0.3783783783783783,0.3243243243243243,What did the findings say occurred to an individual when he enters the armed services?,1
17,"Ricci v. DeStefano (2009) is an example case where the Supreme Court ruled that upholding a racial classification can be beneficial, as it protected the rights of white and Hispanic firefighters who were denied promotions due to a discriminatory test.",Richmond v. J.A. Croson Co.,0.2904515266418457,5.314129590988159,0.1782591044902801,0.0869565217391304,0.0869565217391304,What is an example case that can help display where upholding a racial classification is beneficial?,0
18,"New Haven, Connecticut.","New Haven, Connecticut",0.5016982555389404,2.7620534896850586,0.9801520109176636,1.0,1.0,Where was the issue of White and Hispanic firefighters heard in the case based out of?,1
19,Red wine.,red wine,0.4479985237121582,2.23928451538086,0.9667990803718568,1.0,1.0,What type of wine is fermented with grape skin?,1
20,1993.,1993,0.3323040008544922,2.118415594100952,0.9678646326065063,1.0,1.0,When did Nadelmann write about global policing?,1
21,"Overland Park, Kansas.",Overland Park,0.3458473682403564,2.238221883773804,0.8808357119560242,0.8,0.8,In what city is the Edwards Campus located?,1
22,Table grapes.,table grapes,0.3310971260070801,1.8867723941802976,0.9789943099021912,1.0,1.0,What are grapes that are eaten raw classified as?,1
23,"The schools of architecture, music, arts, business, education, engineering, journalism, law, pharmacy, and social welfare charge additional fees.",additional fees,0.5711281299591064,3.564416646957397,0.6156103014945984,0.1999999999999999,0.1999999999999999,What is charged at KU's specialized professional schools?,1
