idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Yes.,yes,0.0004885196685791,0.4494452476501465,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
1, Chuck D,Carlton Douglas Ridenhour,0.0005123615264892,0.4046907424926758,0.2306900769472122,0.0,0.0,Hip Hop Connection was considered the best magazine in the world by which rapper and author?,1
2, The Henry Ford Museum and Greenfield Village.,Dearborn's Henry Ford Centennial Library,0.0004856586456298,1.2973976135253906,0.6762893199920654,0.3076923076923076,0.3076923076923076,Which Library is located near The Henry Ford and the Glass House in Michigan?,0
3, Wolfgang Amadeus Mozart.,Wolfgang Amadeus Mozart,0.0005054473876953,0.92160964012146,0.9619248509407043,1.0,1.0, Who was born first Dmitri Shostakovich or Wolfgang Amadeus Mozart?,1
4, Jeffrey Dahmer,Jeffrey Dahmer,0.0004880428314208,0.5304388999938965,1.0,1.0,1.0,"Who is the ""My Friend Dahmer"" 2017 American biographical drama film, also known as the Milwaukee Cannibal, based on?",1
5, 1825,the late 1960s,0.0005056858062744,0.5379188060760498,0.2150547951459884,0.0,0.0,When did the criminal gang formed by someone serving six life sentences at the ADX Florence supermax prison in Colorado?,0
6, The actor Jack Elam served in the United States Navy during World War II.,the United States Navy,0.000483751296997,2.193577527999878,0.437221348285675,0.4444444444444445,0.4444444444444445,Where did the actor who played sidekick Toothy in Sugarfoot serve prior to acting?,1
7, The Northern Territory.,Timor Sea,0.0004909038543701,0.662407636642456,0.3569391965866089,0.0,0.0,Jane Aagaard represents the capital city of the territory based on what sea?,0
8, The Genesis Flood: The Biblical Record and its Scientific Implications,The Genesis Flood,0.0005145072937011,1.689725637435913,0.889366865158081,0.4615384615384615,0.4615384615384615,"What is the name of this book written in 1961 by young earth creationists, who inspired the Biblical Creation Society?",1
9, 1485,1488,0.0004982948303222,0.5378508567810059,0.8250375986099243,0.0,0.0,Sir William Borthwick was master of the king's houshold for a king who passed away in which year ?,0
10," No, they do not share the same nationality. Michel Butor is French, and Joanne Harris is English.",no,0.0011613368988037,3.0880112648010254,0.07462739944458,0.1111111111111111,0.1111111111111111,Are Chris Marker and Yvonne Rainer American?,0
11, Widnes Vikings,Widnes Vikings,0.0005066394805908,0.5374312400817871,1.0,1.0,1.0,Which rugby team plays in the Super League and was one of the contestors of the 1982 Challenge Cup?,1
12, A&M Records.,A&M Records,0.0005247592926025,0.658311128616333,0.9817119836807252,1.0,1.0,What record label features stars such as Rita Coolidge and Burt Bacharach?,1
13, 2014,2014,0.000495433807373,0.538337230682373,1.0,1.0,1.0,What year did Rene Russo star in the American thriller film Nightcrawler?,1
14, Stargate,Stargate,0.0005202293395996,0.5307409763336182,1.0000001192092896,1.0,1.0,What Norwegian record producing team helped produce Hymn for the Weekend,1
15, Neil Barnes and Paul Daley.,Neil Barnes and Paul Daley,0.0005197525024414,1.0524027347564695,0.987594485282898,1.0,1.0,"Managed by English music manager and producer, John Arnison, Leftfield, a British electronic music group, began as a duo between who?",1
