idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Poet and Sufi mystic.,Turkish poet and Sufi mystic,0.0005085468292236,1.2742581367492676,0.8520039916038513,0.888888888888889,0.888888888888889,What was the occupation of the Turk born in 1238 who has a name that is popular among Métis and Aboriginals in the Northwest of North America?,1
1," January 25, 2008","January 25, 2008",0.000533103942871,0.988018035888672,1.0,1.0,1.0,When was the company incorporated that produced Heroes United?,1
2, Countess consort of Henneberg.,Countess consort of Henneberg,0.0005159378051757,1.1133060455322266,0.9783674478530884,1.0,1.0,"Beatrix de Courtenay held two titles, the first as Titular Countess of Edessa, a city in Upper Mesopotamia and an early centre of Syriac Christianity; what was her second title?",1
3, 1970,1970,0.0005276203155517,0.5064239501953125,1.0,1.0,1.0, Ronald de Boer is the older twin brother of this Dutch former footballer born in what year?,1
4, Mantis.,Mantis,0.0005428791046142,0.5084896087646484,0.9689735770225524,1.0,1.0,What character who is a former member of the Avengers was played by Pom Klementieff in Guardians of the Galaxy Vol. 2?,1
5, New England Patriots,New England Patriots,0.0005173683166503,0.500495433807373,1.0,1.0,1.0,On which NFL football team does one of the presenters for Crashletes play?,1
6," Boone, Kenton, and Campbell counties in Kentucky.","Boone, Kenton and Campbell",0.0005445480346679,1.4637856483459473,0.7135125994682312,0.7272727272727273,0.7272727272727273,Which counties do the majority of Thomas Harold Massie's voters live?,1
7, Quantum Fund.,Quantum Fund,0.0005195140838623,0.506441593170166,0.9558207988739014,1.0,1.0,Jim Rogers the Chairman of Rogers Holdings and Beeland Interests also started which fund in partnership with George Soros?,1
8, J. S. La Fontaine,J. S. La Fontaine,0.0005292892456054,0.9805581569671632,1.0,1.0,1.0,Who wrote a scholarly book that was disseminated in 1998?,1
9, Yes.,yes,0.0005266666412353,0.3832113742828369,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
10, Willowtip Records,Fuller Beans Records,0.0005290508270263,0.5004942417144775,0.4269391000270843,0.4,0.4,What record label released a song by a group that included the guitarist River Reeves?,0
11, American,American,0.0005252361297607,0.267930269241333,1.0,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
12, 1990,1990,0.0005168914794921,0.5071561336517334,1.0,1.0,1.0,"Robbie Rist starred in the film ""Teenage Mutant Ninja Turtles"" in what year?",1
13, Tansy.,Tansy,0.0005216598510742,0.6268570423126221,0.9731627702713012,1.0,1.0,"Which flower is the most invasive and found in more countries than the other, Rhodanthe or Tansy?",1
14, Tom Nijssen was born first.,Tom Nijssen,0.0005257129669189,1.2222778797149658,0.8354487419128418,0.5714285714285715,0.5714285714285715,"Who was born first, Tom Nijssen or Mark Knowles?",1
15, University of Waterloo.,University of Waterloo,0.0005135536193847,0.6223187446594238,0.9688762426376344,1.0,1.0,Which of the Florida Institute of Technology and University of Waterloo has the larger main campus?,1
