idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, Viva!,Viva!,0.0473468303680419,8.049417972564697,1.0,1.0,1.0,"What girl group did the backing vocals artist in the song ""Horn OK Please"" come to prominence in?",1
1, Yes.,yes,0.1079258918762207,7.933013677597046,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
2, The Great Khali,The Great Khali,0.0966622829437255,8.169074296951294,1.0000001192092896,1.0,1.0,What was the name of the WWE fighter that is brothers with Ranjin Singh and is played by Dalip Singh Rana? ,1
3, The Secret Life of Us.,The Secret Life of Us,0.0485711097717285,8.416081428527832,0.972612202167511,1.0,1.0,What three-time silver Logie Award-winning Australian television drama series featured Michael Dorman?,1
4, North Kansas City,"Overland Park, Kansas",0.1215212345123291,8.010723352432251,0.7318167686462402,0.3333333333333333,0.3333333333333333,In what city is the school where the Kansas City Spartans play their home games located?,0
5, 1933,1900,0.0550720691680908,8.035801649093628,0.4605043530464172,0.0,0.0,The 11th SS Panzer Army was formed by a man born in what year?,0
6, Pizza.,pizza,0.0514686107635498,7.895301342010498,0.9254602193832396,1.0,1.0,What kind of food does Gino's East and Bearno's specialize in?,1
7, Once Upon a Time in a Battlefield,Welcome to Dongmakgol,0.0612196922302246,8.539457559585571,0.1371633559465408,0.0,0.0,One of the stars of the film Nabi also appeared in what Korean War comedy?,0
8, French.,Arabic,0.0501821041107177,7.885182619094849,0.4325078725814819,0.0,0.0,"What is the native language of the author of the essay, The Crusades Through Arab Eyes?",0
9, Danica McKellar,Danica McKellar,0.0569796562194824,8.164268255233765,0.9999999403953552,1.0,1.0,"Miss Martian, is a fictional superheroine appearing in American comic books published by DC Comics, the character's first appearance outside of comics was in the animated series Young Justice, where she is voiced by which American actress, mathematics writer, and education advocate, and played Kevin Arnold's on-off girlfriend Winnie Cooper in the television series ""The Wonder Years""?",1
10, Tennis.,tennis,0.0500836372375488,7.894413232803345,0.9499958753585817,1.0,1.0,Which sport do both John Austin and Todd Woodbridge play?,1
11, Black Death.,Black Death,0.0594558715820312,8.046032905578613,0.9655405282974244,1.0,1.0,Fenriz was one half of the Norwegian heavy metal band that formed in 1986 under what name?,0
12, Verbascum.,Verbascum,0.0502650737762451,8.15329360961914,0.9737120270729064,1.0,1.0,"Which genus contains more species, Akebia or Verbascum?",1
13, 4 years,2015 until 2017,0.0817656517028808,8.041577816009521,0.5148618221282959,0.0,0.0,How long did Greg Gianforte's predecessor serve as U.S. representative for Montana's at-large congressional district?,0
14, Millennium Dance Complex,no,0.0480761528015136,8.018316268920898,0.155079185962677,0.0,0.0,Are Chris Marker and Yvonne Rainer American?,0
15, 1979,1979,0.0984907150268554,8.029331922531128,0.9999999403953552,1.0,1.0,"In which year was this Jewish American reggae vocalist, beatboxer, and alternative rock musician who worked with Aaron Dugan born?",1
