idx,generated_response,ground_truth,ir_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0,"""The Ballad of Jed Clampett"".",The Ballad of Jed Clampett,0.4687445163726806,2.055640697479248,0.9777581691741944,1.0,1.0,"Jerry Scoggins sang what that was written and composed by Paul Henning, and sung by Jerry Scoggins, who was accompanied by bluegrass musicians Lester Flatt and Earl Scruggs?",1
1,Geronimo Pratt.,Geronimo Pratt,0.5122971534729004,0.4604713916778564,0.9871575832366944,1.0,1.0,"The Brink's robbery of 1981 was an armed robbery and three related murders committed on October 20, 1981, which were carried out by six Black Liberation Army members, including Mutulu Shakur, he was a close friend of who?",1
2,There is no information about Aladdin's Dragons in the given context.,Aladdin's Dragons,0.4560368061065674,0.8264491558074951,0.7279539108276367,0.4,0.4,"Which board game was introduced first, Aladdin's Dragons or CirKis?",0
3,Billy Corgan.,Billy Corgan,0.3810021877288818,0.4199476242065429,0.985373318195343,1.0,1.0,Which producer of Zeitgeist was also the lead singer?,1
4,The Beatles.,George Martin,0.4547922611236572,0.37764573097229,0.3608983755111694,0.0,0.0,"What English composer/musician, known as the ""Fifth Beatle,"" produced two records by British vocal group, The Master Singers?  ",0
5,MTM Enterprises.,Warner Bros.,2.510584592819214,0.365502119064331,0.1795112788677215,0.0,0.0,"What company release the album the contained ""Final Masquerade""?",0
6,American.,American,0.4522891044616699,0.3418362140655517,0.9135115146636964,1.0,1.0,Kerry Remsen is the daughter of an actor with what ethnicity?,1
7,There is no information about an airline with its headquarters in the Torre Bouchard skyscraper.,1949,0.5212655067443848,0.9787936210632324,0.0747660174965858,0.0,0.0,Which year was the author of Lord of Scoundrels born? ,0
8,"The composer of the song Myths and Hymns, Adam Guettel, is not mentioned in the given context.","December 16, 1964",0.3505313396453857,1.4513301849365234,-0.0179426167160272,0.0,0.0,When was the composer of the song Myths and Hymns born?,0
9,"Martina Navratilova was born on October 18, 1956, and Kevin Curren was born on March 2, 1958.",Martina Navratilova,0.296705961227417,1.8257510662078853,0.6669567823410034,0.2105263157894736,0.2105263157894736,"Who is a considered a better tennis player, Martina Navratilova or Jack Sock?",0
10,America.,British,0.4991462230682373,0.2441396713256836,0.532699704170227,0.0,0.0,Of which nationality is the co-designer of the Sea Truck?,0
11,1996,1992,0.3716862201690674,0.3832230567932129,0.7376116514205933,0.0,0.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?,0
12,16 seasons.,16 seasons,0.3364782333374023,0.4595856666564941,0.98090261220932,1.0,1.0,How many seasons did a retired NBA player who was traded for Shaquille O'Neal play?,1
13,"Both ""Terror"" and ""In the Basement"" are documentary films.",documentary film,0.4045610427856445,1.0015437602996826,0.5757462978363037,0.3636363636363636,0.3636363636363636,"Call + Response and Transparent, are what type and genre of media?",0
14,"Joan Didion: American author known for her novels and essays on American culture. 
Aleister Crowley: English occultist, ceremonial magician, and founder of the religion of Thelema.","Aleister Crowley ( ; born Edward Alexander Crowley; 12 October 1875 – 1 December 1947) was an English occultist, ceremonial magician, poet, painter, novelist, and mountaineer.",0.5885119438171387,2.1410956382751465,0.6609886884689331,0.2857142857142857,0.2857142857142857,Who were Joan Didion and Aleister Crowley?,1
15,CuriosityStream.,CuriosityStream,0.2275459766387939,0.4575588703155517,0.9622707962989808,1.0,1.0,"The first Canadian space walker hosts the show ""Miniverse"" which airs on what on demand service?",1
16,There is no title in the Peerage of Great Britain that was created in 1965. The title Earl Spencer was created in 1765.,31 October 1783,0.5137457847595215,1.686497926712036,0.2887158095836639,0.0,0.0,When did the first titleholder of the title in the Peerage of Great Britain that was created in 1965 die?,1
17,"September 13, 1996.","1971September 13, 1996",0.2661075592041015,0.6596081256866455,0.6245321035385132,0.6666666666666666,0.6666666666666666,"Andre Romelle Young (born February 18, 1965), better known by his stage name Dr. Dre, is an American rapper, record producer, and entrepreneur, he has produced albums for and overseen the careers of many rappers, including Tupac Amaru Shakur, also known by his stage name 2Pac, was an American rapper and actor, died on which date?",1
18,Home Alone.,Home Alone,0.3114221096038818,0.4098470211029053,0.9572392106056212,1.0,1.0,Casseurs Flowters is a duo whose name came from which 1990 Christmas comedy film?,1
19,They are both musicians.,lead singer,0.3657300472259521,0.5089235305786133,0.4239349067211151,0.0,0.0,"What musical role do Kevin Cronin of REO Speedwagon, and Jimmy Gestapo of Murphy's Law share in their respective bands?",0
20,Koningsdag.,27 April,0.3748002052307129,0.4586174488067627,0.2062567472457885,0.0,0.0,Oranjegekte takes place during the holiday celebrated on what day?,1
21,Rockefeller Plaza's Comcast Building.,Rockefeller Plaza's Comcast Building,0.4889035224914551,0.4093010425567627,0.982034146785736,1.0,1.0,"iVillage, Inc. was owned by a media conglomerate headquartered in what building?",1
22,"2,144.","2,144",0.2347047328948974,0.5085508823394775,0.978161871433258,1.0,1.0,"What was the 2015 population of the largest settlement and administrative centre of Svalbard, Norway, which is also located around Isfjorden, the second longest fjord in the Norwegian archipelago?",1
23,Versailles.,Versailles,0.375892162322998,0.4085285663604736,0.9673802852630616,1.0,1.0,"What is the name of the 90,000 square-foot house that is under construction for David Siegel in Orange County, Florida?",1
24,Daddy Yankee.,Daddy Yankee,0.3749234676361084,0.4086630344390869,0.9856879115104676,1.0,1.0,"What Puerto Rican singer, songwriter, rapper, actor and record producer sung Mayor Que Yo?",1
