idx,generated_response,ground_truth,load_knowledge_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, 27 million,27 million,0.1448290348052978,17.709829330444336,1.0000001192092896,1.0,1.0,How many Germans are members of sports clubs?,1
1, Lynx is a text-based web browser.,text based web browser,0.2606306076049804,18.762737035751343,0.6711759567260742,0.7272727272727273,0.7272727272727273,What kind of software is Lynx?,1
2," The phrase ""king of the Germans"" was first used by the chancery of Pope Gregory VII in the late 11th century to describe the future Holy Roman Emperor of the German Nation, Henry IV.","chancery of Pope Gregory VII,",0.131110668182373,25.100879669189453,0.4935724139213562,0.2564102564102564,0.2564102564102564,"Who coined the phrase ""king of the Germans""",1
3, The city management and urban policy program was ranked first in the nation.,city management and urban policy,0.1250886917114257,19.706528425216675,0.6329970955848694,0.5555555555555556,0.5555555555555556,What program at the University of Kansas was rated highest among its peers?,1
4, Chest pain or discomfort.,Chest pain,0.1265177726745605,18.000858068466187,0.9300103187561036,0.6666666666666666,0.6666666666666666,What is the most common symptom of MI?,1
5, 30,30,0.125248908996582,17.450085163116455,1.0000001192092896,1.0,1.0,How many ajzā cover the entire Quran?,1
6, Germans,Auswanderer,0.1166620254516601,17.354782819747925,0.3629310429096222,0.0,0.0,What are people called who have left Germany but still speak German?,0
7," Yes, Canada is officially bilingual, with English and French as its two official languages.",United States never developed bilingualism as Canada did.,0.1260271072387695,20.41088318824768,0.5988942384719849,0.2727272727272727,0.1818181818181818,Is Canada bilingual?,1
8," The Salvadoran Civil War in the 1980s, and economic and political problems.",the economic collapse of the country many more Nicaraguans migrated to the United States amongst other countries.,0.1333386898040771,20.475400924682617,0.3953168392181396,0.2068965517241379,0.1379310344827586,Was there a specific reason many Nicaraguans fled to the U.S.?,0
9," The English-speaking American settlers entering the Southwest established their language, culture, and law as dominant, to the extent it fully displaced Spanish in the public sphere.",the convention's English-speaking participants felt that the state's remaining minority of Spanish-speakers should simply learn English,0.1329567432403564,23.056087493896484,0.5843213796615601,0.2127659574468085,0.2127659574468085,Why didn't California officially become  bilingual?,0
10, 2.4%,2.4,0.1285398006439209,18.12421941757202,0.6556990146636963,1.0,1.0,"In March 2007, what percentage of Southampton residents claimed job seeker's allowance?",1
11, World War II,World War II,0.1371469497680664,17.62164831161499,1.0,1.0,1.0,The dead of what war were the first to be commemorated by the Virginia War Memorial?,1
12, 1836,"A large influx of Americans soon followed, originally with the approval of Mexico's president. In 1836",0.1373250484466552,17.684262990951538,0.5141712427139282,0.1111111111111111,0.1111111111111111,When did the Americans come to Texas?,1
13, 1888,1888,0.1240923404693603,17.610175371170044,1.0,1.0,1.0,When did NYC buy land for its parks?,1
14, The Marine Accident Investigation Branch of the Department for Transport has its headquarters in Southampton.,Marine Accident Investigation Branch,0.124889850616455,20.252965927124023,0.774579644203186,0.4210526315789474,0.4210526315789474,What branch of the Department for Transport has its headquarters in Southampton?,1
15, The Thirty Years' War was primarily fought in what is now Germany.,Germany,0.1377277374267578,19.79244112968445,0.3612554371356964,0.1538461538461538,0.1538461538461538,What country started programs that led to the welfare state?,0
16, Hampshire,Hampshire,0.1380605697631836,17.23089098930359,1.0,1.0,1.0,What ceremonial county does Southampton still belong to?,1
17, 1923,1923,0.1289527416229248,17.595898866653442,1.0,1.0,1.0,When did the first Yankee Stadium open?,1
18, Student Union Activities,Student Union Activities,0.1336967945098877,17.63854193687439,1.0,1.0,1.0,What is the name of a potential recipient of funds from enterprises like the bookstore and dining centers at KU?,1
19, Dr. Alan Whitehead (Labour),Dr. Alan Whitehead,0.1322588920593261,18.597423315048218,0.8765349984169006,0.8571428571428571,0.8571428571428571,Who is Southampton Test's member of parliament?,1
20, Most MIs occur due to coronary artery disease.,coronary artery disease,0.1282994747161865,18.9786229133606,0.5302587151527405,0.5454545454545454,0.5454545454545454,How do most MIs come about?,1
21, 2007,2007,0.1443672180175781,17.72775673866272,1.0000001192092896,1.0,1.0,When was 'The Grand Concourse' published?,1
22, 5,5,0.1373898983001709,17.43991708755493,1.0,1.0,1.0,"In how many season from 2003 to 2009 did the ""Big Four"" take all four top places in the UEFA Champions League?",1
23," The first reform concerning the calendar was the Julian calendar, introduced by Julius Caesar in 45 BC.",Julian calendar,0.1354782581329345,21.04235076904297,0.5774136781692505,0.2105263157894736,0.2105263157894736,What was the first reform concerning the calendar?,1
24, They generally made a compromise so that both churches could celebrate on the same day.,compromise,0.1311056613922119,19.970734119415283,0.3104724287986755,0.125,0.125,What did churches do to settle the date if there was a difference? ,1
25," No, the Hanseatic League was not exclusively German, as it included towns from other ethnicities and languages.",The Hanseatic League was not exclusively German,0.1293063163757324,21.529460668563843,0.8926281929016113,0.5833333333333334,0.5833333333333334,Was the Hanseatic league exclusively German?,1
26," Yes, the plays at Eton College have high attendance rates, with the School Plays often being fully booked every night.",fully booked every night,0.1291031837463379,21.617546796798703,0.3817776441574096,0.3333333333333333,0.3333333333333333,Do the plays sport high attendance rates?,1
27, HRH The Duchess of Cornwall,HRH The Duchess of Cornwall,0.1399447917938232,18.207879781723022,1.0,1.0,1.0,Who christened the Cunard ship Queen Victoria in December 2007?,1
28, 30.3%,30.3,0.129972219467163,17.994570016860962,0.7069361209869385,1.0,1.0,What percentage of Germans are Evangelical Protestants?,1
29, The Rhine.,12 BC,0.1214077472686767,17.778530836105347,0.2451634556055069,0.0,0.0,In what did Emperor Augustus order the conquest of the Germans? ,0
30, Oppidan Scholarships are awarded to boys who have either three distinctions in a row or four throughout their career.,consistently performing with distinction in School and external examinations,0.1217169761657714,21.35753607749939,0.2901004552841186,0.1428571428571428,0.1428571428571428,Under what circumstances are Oppidan Scholarships awarded?,0
31, The Election Chamber.,"Parlour, Election Hall, and Election Chamber",0.1338434219360351,17.79928159713745,0.74503093957901,0.4444444444444444,0.4444444444444444,"Where are 18th century ""leaving portraits"" kept at Eton?",0
32, Royal Caribbean.,Royal Caribbean,0.1351876258850097,17.55766010284424,0.9739327430725098,1.0,1.0,"Besides Carnival, what other major cruise line parks its record-breaking cruise ships in Southampton Water? ",1
33, Tobacco.,tobacco,0.1384861469268798,17.5214900970459,0.9471733570098876,1.0,1.0,What was contained in warehouses that were notably burned by Confederates when evacuating Richmond?,1
34, 2014,2014,0.1414437294006347,17.692785501480103,1.0,1.0,1.0,When did the number of boarding bridges at Brasilia's airport nearly double?,1
35," The name ""King's Scholars"" is because the school was founded by King Henry VI in 1440.",the school was founded by King Henry VI,0.1205983161926269,21.25910425186157,0.7311661839485168,0.6399999999999999,0.6399999999999999,"Where do ""King's Scholars"" get their name?",1
36, The Battle of Königgrätz.,(Battle of Königgrätz,0.1508510112762451,18.750211238861084,0.934846043586731,0.9090909090909092,0.9090909090909092,in What conflict of the German war did the Prussians successfully create the North German Confederation?,1
37," ""Pop-Tanning""","""Pop-Tanning""",0.1379642486572265,17.993549346923828,1.0,1.0,1.0,What was the most severe form of physical punishment at Eton referred to as?,1
38, 21 March.,21 March,0.1404080390930175,17.850430965423584,0.9650287628173828,1.0,1.0,Where did the Church of Alexandria place the vernal equinox?,1
39, 1891,1891,0.1423196792602539,17.64698314666748,1.0,1.0,1.0,In what year did an incident help introduce added time?,1
