idx,generated_response,ground_truth,reset_cache_time,generate_time,bert_score,rouge1_score,rougeL_score,question,gptscore
0, 1968,1968,0.0004811286926269,0.618431806564331,1.0,1.0,1.0,"In which year, was this English rock band formed in Hertford that the lead vocalist Ian Gillan of Sabbath is best known for collaborating with?",1
1, Poland,Poland,0.0005190372467041,0.3294398784637451,0.9999999403953552,1.0,1.0,"The Battle of Segesvár, was a battle in the Hungarian Revolution of 1848, fought on 31 July 1849 between the Hungarian revolutionary army supplemented by Polish volunteers under the command of General Józef Bem, was a Polish engineer and general, an Ottoman pasha and a national hero of Poland and Hungary, and a figure intertwined with other European nationalisms, Bem fought outside which location's borders?",1
2, J Mascis,J Mascis,0.0005121231079101,0.570786714553833,1.0,1.0,1.0,Which American musician and front man for the alternative band Dinosaur Jr. also appears on two songs by the band Inherit?,1
3, Zantedeschia aethiopica,Zantedeschia aethiopica,0.0005135536193847,1.384803295135498,1.0000001192092896,1.0,1.0,"Which is a species in southern Africa, Clytostoma or Zantedeschia aethiopica?",1
4, society.,society,0.0004816055297851,0.4393610954284668,0.9293477535247804,1.0,1.0,"The work of philosophy and social criticism known as the ""Dialectic of Enlightenment"" was written, in part, by Theodor W. Adorno, a philosopher, sociologist, and composer know for for his critical theory of what?",1
5, Kristofer Hivju,Kristofer Hivju,0.0005028247833251,0.9696822166442872,1.0,1.0,1.0,Erik Hivju is the father of which Game of Thrones actor?,1
6, Yes.,yes,0.0004999637603759,0.4262583255767822,0.836855947971344,1.0,1.0,Can Fraxinus and Onoclea both be found in North America?,1
7, Frank Darabont,Frank Árpád Darabont,0.0005066394805908,0.7011473178863525,0.8568757772445679,0.6666666666666666,0.6666666666666666,"Who has been nominated for more Academy Awards, Stephen Gurewitz or Frank Darabont?",1
8," ""Dear Octopus""",Dodie Smith,0.0005085468292236,0.8409209251403809,-0.0085429493337869,0.0,0.0,"What ""The Hundred and One Dalmatians"" author also wrote a comedy that premiered in London in 1938?",0
9, 1992,1992,0.000507116317749,0.5736382007598877,1.0,1.0,1.0,The most recent person to win the Crystal Palace F.C. Player of the Year for the second time is a footballer who was born in what year?,1
10, Action Bronson,Action Bronson,0.0004985332489013,0.563309907913208,1.0000001192092896,1.0,1.0,"What member of the Smart Crew was born on December 2, 1983?",1
11, Humphrey Bogart,Humphrey Bogart,0.0005085468292236,0.6995007991790771,1.0000001192092896,1.0,1.0,Which American screen and stage actor inspired a new image comprising trilby hat and pinstriped suit?,1
12, Viktor & Rolf,Viktor & Rolf,0.0004990100860595,0.6993057727813721,1.0,1.0,1.0,Renzo Rosso is the President of the company that is the parent of which avant-garde fashion house?,1
13, Friedrich Nietzsche,Friedrich Nietzsche,0.0005190372467041,0.4288005828857422,1.0,1.0,1.0,"What philosopher wrote a ""Holy Lie"" and his notes made up ""The Will of Power""",1
14," ""The Impossible Dream (The Quest)""","""The Impossible Dream""",0.0005292892456054,1.2459816932678225,0.8879814147949219,0.7499999999999999,0.7499999999999999,"What popular song composed by Mitch Leigh, with lyrics written by Joe Darion was included on Elvis Inspirational?",1
15, New South Wales,New South Wales,0.000495433807373,0.5632739067077637,1.0,1.0,1.0,Which state held a by-election in 1979 for the Australian House of Representatives?,1
